Enhet;År;Sekundærflytting;Botid i Norge;Kommunenummer;Kommune;Antall
Personer;2022;Flyttet hit;0-4 år;4212;Vegårshei;5
Personer;2022;Bosatt her;0-4 år;5001;Trondheim (f.o.m. 2020);1067
Personer;2022;Bosatt her;0-4 år;3028;Enebakk;5
Personer;2022;Uoppgitt;0-4 år;3049;Lier;9
Personer;2022;alle;0-4 år;3448;Nordre Land;63
Personer;2022;Bosatt her;5+ år;5432;Loppa;0
Personer;2022;Uoppgitt;Alle;1841;Fauske;5
Personer;2022;Uoppgitt;5+ år;3013;Marker;0
Personer;2022;Flyttet hit;Alle;5022;Rennebu;5
Personer;2022;Bosatt her;0-4 år;5044;Namsskogan;7
Personer;2022;alle;5+ år;5443;Båtsfjord;47
Personer;2022;Uoppgitt;5+ år;1114;Bjerkreim;0
Personer;2022;Flyttet hit;0-4 år;3454;Vang;7
Personer;2022;Bosatt her;5+ år;3803;Tønsberg (f.o.m. 2020);872
Personer;2022;alle;0-4 år;1578;Fjord;0
Personer;2022;Flyttet hit;5+ år;4614;Stord;130
Personer;2022;Bosatt her;5+ år;5027;Midtre Gauldal;44
Personer;2022;Flyttet hit;Alle;1813;Brønnøy;24
Personer;2022;Uoppgitt;5+ år;3436;Nord-Fron;0
Personer;2022;Flyttet hit;Alle;4218;Iveland;15
Personer;2022;Flyttet hit;Alle;4648;Bremanger;9
Personer;2022;alle;0-4 år;1528;Sykkylven;67
Personer;2022;Bosatt her;0-4 år;3025;Asker (f.o.m. 2020);324
Personer;2022;Bosatt her;0-4 år;3033;Ullensaker;118
Personer;2022;Flyttet hit;0-4 år;3428;Alvdal;0
Personer;2022;Bosatt her;Alle;3433;Skjåk;22
Personer;2022;alle;5+ år;3824;Tokke;34
Personer;2022;Uoppgitt;0-4 år;4601;Bergen;175
Personer;2022;Flyttet hit;Alle;4602;Kinn;136
Personer;2022;Flyttet hit;Alle;1146;Tysvær;46
Personer;2022;Bosatt her;5+ år;1827;Dønna;11
Personer;2022;Flyttet hit;5+ år;3003;Sarpsborg;3221
Personer;2022;Flyttet hit;5+ år;3026;Aurskog-Høland (f.o.m. 2020);198
Personer;2022;alle;Alle;3427;Tynset;200
Personer;2022;alle;0-4 år;3451;Nord-Aurdal;66
Personer;2022;Flyttet hit;0-4 år;3421;Trysil;5
Personer;2022;Uoppgitt;0-4 år;3802;Holmestrand (f.o.m. 2020);16
Personer;2022;Uoppgitt;0-4 år;4203;Arendal;33
Personer;2022;alle;Alle;4626;Øygarden (f.o.m. 2020);991
Personer;2022;alle;Alle;1837;Meløy;159
Personer;2022;alle;0-4 år;3036;Nannestad;74
Personer;2022;Uoppgitt;5+ år;3819;Hjartdal;0
Personer;2022;alle;5+ år;5436;Porsanger;56
Personer;2022;Flyttet hit;Alle;1515;Herøy (Møre og Romsdal);39
Personer;2022;Flyttet hit;5+ år;1870;Sortland;71
Personer;2022;Uoppgitt;0-4 år;1566;Surnadal;4
Personer;2022;Flyttet hit;5+ år;3020;Nordre Follo;1512
Personer;2022;alle;0-4 år;4226;Hægebostad;17
Personer;2022;alle;0-4 år;1815;Vega;3
Personer;2022;Bosatt her;5+ år;3007;Ringerike;608
Personer;2022;Uoppgitt;0-4 år;4205;Lindesnes (f.o.m. 2020);15
Personer;2022;Uoppgitt;5+ år;5411;Kvæfjord;0
Personer;2022;Uoppgitt;5+ år;1851;Lødingen;0
Personer;2022;Bosatt her;Alle;3039;Flå;23
Personer;2022;alle;Alle;5026;Holtålen;14
Personer;2022;alle;Alle;5037;Levanger;612
Personer;2022;alle;Alle;3436;Nord-Fron;187
Personer;2022;alle;5+ år;3437;Sel;89
Personer;2022;alle;0-4 år;3806;Porsgrunn;260
Personer;2022;Uoppgitt;5+ år;4225;Lyngdal (f.o.m. 2020);0
Personer;2022;Uoppgitt;5+ år;1547;Aukra;0
Personer;2022;Uoppgitt;5+ år;4211;Gjerstad;0
Personer;2022;Bosatt her;5+ år;4214;Froland;66
Personer;2022;Uoppgitt;0-4 år;3442;Østre Toten;31
Personer;2022;alle;0-4 år;4228;Sirdal;0
Personer;2022;alle;Alle;1514;Sande (Møre og Romsdal);19
Personer;2022;alle;Alle;1560;Tingvoll;73
Personer;2022;alle;5+ år;1841;Fauske;174
Personer;2022;Uoppgitt;Alle;3014;Indre Østfold;37
Personer;2022;Flyttet hit;0-4 år;3017;Råde;4
Personer;2022;Bosatt her;5+ år;5025;Røros;70
Personer;2022;alle;5+ år;3424;Rendalen;24
Personer;2022;alle;5+ år;4212;Vegårshei;61
Personer;2022;alle;Alle;4602;Kinn;758
Personer;2022;Uoppgitt;0-4 år;3027;Rælingen;14
Personer;2022;Bosatt her;Alle;1121;Time;448
Personer;2022;Bosatt her;Alle;1579;Hustadvika;128
Personer;2022;Flyttet hit;5+ år;1820;Alstahaug;39
Personer;2022;Uoppgitt;Alle;3019;Vestby;9
Personer;2022;Flyttet hit;0-4 år;4204;Kristiansand (f.o.m. 2020);116
Personer;2022;Bosatt her;0-4 år;4631;Alver;157
Personer;2022;Uoppgitt;0-4 år;4635;Gulen;0
Personer;2022;Bosatt her;Alle;5047;Overhalla;86
Personer;2022;alle;5+ år;3454;Vang;23
Personer;2022;Uoppgitt;5+ år;4612;Sveio;0
Personer;2022;Uoppgitt;0-4 år;4640;Sogndal (f.o.m. 2020);15
Personer;2022;Bosatt her;0-4 år;4646;Fjaler;34
Personer;2022;Flyttet hit;Alle;5403;Alta;102
Personer;2022;Bosatt her;5+ år;5416;Bardu;60
Personer;2022;Flyttet hit;5+ år;1828;Nesna;13
Personer;2022;Bosatt her;0-4 år;5443;Båtsfjord;10
Personer;2022;Flyttet hit;Alle;1119;Hå;102
Personer;2022;Uoppgitt;Alle;3433;Skjåk;0
Personer;2022;alle;Alle;4228;Sirdal;16
Personer;2022;Bosatt her;0-4 år;4621;Voss (f.o.m. 2020);101
Personer;2022;Flyttet hit;5+ år;5038;Verdal;74
Personer;2022;Flyttet hit;5+ år;5406;Hammerfest (f.o.m. 2020);142
Personer;2022;alle;0-4 år;5415;Lavangen;0
Personer;2022;alle;5+ år;3446;Gran;444
Personer;2022;Uoppgitt;Alle;3454;Vang;11
Personer;2022;Flyttet hit;5+ år;5442;Nesseby;6
Personer;2022;Flyttet hit;0-4 år;1127;Randaberg;7
Personer;2022;alle;Alle;1563;Sunndal;336
Personer;2022;Uoppgitt;5+ år;1822;Leirfjord;0
Personer;2022;Bosatt her;5+ år;3436;Nord-Fron;85
Personer;2022;Bosatt her;5+ år;3816;Nome;163
Personer;2022;Flyttet hit;0-4 år;5031;Malvik;19
Personer;2022;Flyttet hit;5+ år;5441;Tana;0
Personer;2022;Flyttet hit;0-4 år;3801;Horten;18
Personer;2022;Flyttet hit;5+ år;4642;Lærdal;7
Personer;2022;Bosatt her;Alle;4649;Stad;214
Personer;2022;Uoppgitt;Alle;5405;Vadsø;4
Personer;2022;alle;0-4 år;1868;Øksnes;27
Personer;2022;Uoppgitt;0-4 år;3029;Lørenskog;39
Personer;2022;Bosatt her;Alle;3423;Stor-Elvdal;38
Personer;2022;Flyttet hit;Alle;3424;Rendalen;12
Personer;2022;Flyttet hit;Alle;4212;Vegårshei;23
Personer;2022;alle;0-4 år;5435;Nordkapp;11
Personer;2022;Bosatt her;Alle;1124;Sola;379
Personer;2022;Flyttet hit;Alle;1130;Strand;88
Personer;2022;Uoppgitt;5+ år;3049;Lier;0
Personer;2022;Uoppgitt;Alle;3425;Engerdal;12
Personer;2022;Bosatt her;Alle;3034;Nes;357
Personer;2022;Uoppgitt;Alle;4627;Askøy;6
Personer;2022;Bosatt her;5+ år;4639;Vik;40
Personer;2022;Flyttet hit;0-4 år;5058;Åfjord (f.o.m. 2020);0
Personer;2022;Flyttet hit;Alle;3801;Horten;628
Personer;2022;Uoppgitt;0-4 år;1149;Karmøy;9
Personer;2022;Bosatt her;Alle;3028;Enebakk;114
Personer;2022;Bosatt her;5+ år;3414;Nord-Odal;24
Personer;2022;Flyttet hit;Alle;3454;Vang;13
Personer;2022;Bosatt her;0-4 år;5045;Grong;42
Personer;2022;Uoppgitt;Alle;3001;Halden;8
Personer;2022;Uoppgitt;Alle;3038;Hole;0
Personer;2022;Uoppgitt;5+ år;3047;Modum;0
Personer;2022;Uoppgitt;5+ år;3052;Nore og Uvdal;0
Personer;2022;Uoppgitt;Alle;4637;Hyllestad;0
Personer;2022;alle;Alle;5403;Alta;494
Personer;2022;Uoppgitt;Alle;5441;Tana;3
Personer;2022;Flyttet hit;Alle;1506;Molde (f.o.m. 2020);354
Personer;2022;Flyttet hit;5+ år;3014;Indre Østfold;1271
Personer;2022;Bosatt her;5+ år;3415;Sør-Odal;44
Personer;2022;Uoppgitt;Alle;3446;Gran;7
Personer;2022;Uoppgitt;Alle;5053;Inderøy;5
Personer;2022;Bosatt her;5+ år;1811;Bindal;5
Personer;2022;Flyttet hit;0-4 år;3432;Lesja;3
Personer;2022;Flyttet hit;5+ år;5057;Ørland (f.o.m. 2020);23
Personer;2022;alle;5+ år;1812;Sømna;29
Personer;2022;Bosatt her;5+ år;3419;Våler (Hedm.);4
Personer;2022;Uoppgitt;5+ år;3022;Frogn;0
Personer;2022;Uoppgitt;5+ år;3401;Kongsvinger;0
Personer;2022;Flyttet hit;5+ år;4204;Kristiansand (f.o.m. 2020);2236
Personer;2022;Uoppgitt;0-4 år;1506;Molde (f.o.m. 2020);12
Personer;2022;Bosatt her;0-4 år;3419;Våler (Hedm.);3
Personer;2022;Uoppgitt;Alle;3447;Søndre Land;3
Personer;2022;Flyttet hit;5+ år;4613;Bømlo;61
Personer;2022;alle;5+ år;5042;Lierne;12
Personer;2022;Bosatt her;5+ år;1108;Sandnes (f.o.m. 2020);1742
Personer;2022;Bosatt her;0-4 år;3043;Ål;44
Personer;2022;Bosatt her;Alle;3442;Østre Toten;237
Personer;2022;alle;5+ år;3015;Skiptvet;61
Personer;2022;alle;Alle;3047;Modum;484
Personer;2022;Bosatt her;0-4 år;3415;Sør-Odal;50
Personer;2022;Bosatt her;Alle;1547;Aukra;98
Personer;2022;Bosatt her;0-4 år;1811;Bindal;0
Personer;2022;Flyttet hit;0-4 år;5037;Levanger;22
Personer;2022;Flyttet hit;5+ år;1867;Bø (Nordland);17
Personer;2022;Bosatt her;Alle;4205;Lindesnes (f.o.m. 2020);714
Personer;2022;alle;Alle;5041;Snåsa;35
Personer;2022;Bosatt her;Alle;5412;Tjeldsund (f.o.m. 2020);16
Personer;2022;Flyttet hit;Alle;3438;Sør-Fron;6
Personer;2022;alle;Alle;4206;Farsund;297
Personer;2022;alle;0-4 år;4630;Osterøy;33
Personer;2022;Flyttet hit;5+ år;5422;Balsfjord;8
Personer;2022;alle;Alle;3049;Lier;1389
Personer;2022;Bosatt her;0-4 år;4639;Vik;21
Personer;2022;alle;5+ år;4201;Risør;230
Personer;2022;Uoppgitt;0-4 år;4615;Fitjar;0
Personer;2022;Flyttet hit;5+ år;5421;Senja;62
Personer;2022;alle;5+ år;1813;Brønnøy;119
Personer;2022;Uoppgitt;5+ år;1841;Fauske;0
Personer;2022;Bosatt her;0-4 år;4214;Froland;36
Personer;2022;Bosatt her;Alle;4612;Sveio;116
Personer;2022;Uoppgitt;Alle;4645;Askvoll;0
Personer;2022;alle;5+ år;5035;Stjørdal;698
Personer;2022;Uoppgitt;5+ år;4212;Vegårshei;0
Personer;2022;Uoppgitt;5+ år;4215;Lillesand;0
Personer;2022;Flyttet hit;5+ år;4649;Stad;34
Personer;2022;Uoppgitt;5+ år;5047;Overhalla;0
Personer;2022;Uoppgitt;5+ år;4207;Flekkefjord;0
Personer;2022;Flyttet hit;Alle;1812;Sømna;12
Personer;2022;Uoppgitt;Alle;1865;Vågan;11
Personer;2022;alle;0-4 år;3434;Lom;5
Personer;2022;alle;Alle;4648;Bremanger;79
Personer;2022;Flyttet hit;Alle;5020;Osen;7
Personer;2022;Flyttet hit;5+ år;1108;Sandnes (f.o.m. 2020);1820
Personer;2022;Flyttet hit;Alle;1134;Suldal;27
Personer;2022;Bosatt her;0-4 år;3007;Ringerike;148
Personer;2022;Uoppgitt;0-4 år;3811;Færder;32
Personer;2022;alle;0-4 år;5428;Nordreisa;63
Personer;2022;Uoppgitt;0-4 år;1804;Bodø;33
Personer;2022;alle;Alle;4221;Valle;32
Personer;2022;Flyttet hit;Alle;5058;Åfjord (f.o.m. 2020);9
Personer;2022;alle;5+ år;5413;Ibestad;32
Personer;2022;Flyttet hit;0-4 år;1133;Hjelmeland;4
Personer;2022;Flyttet hit;5+ år;1517;Hareid;55
Personer;2022;Flyttet hit;0-4 år;3003;Sarpsborg;103
Personer;2022;Uoppgitt;0-4 år;3034;Nes;15
Personer;2022;Uoppgitt;5+ år;3054;Lunner;0
Personer;2022;alle;5+ år;4602;Kinn;514
Personer;2022;Uoppgitt;0-4 år;4644;Luster;0
Personer;2022;Uoppgitt;Alle;4201;Risør;3
Personer;2022;Flyttet hit;Alle;4217;Åmli;22
Personer;2022;Uoppgitt;5+ år;1827;Dønna;0
Personer;2022;Uoppgitt;Alle;3407;Gjøvik;26
Personer;2022;alle;0-4 år;3412;Løten;45
Personer;2022;Bosatt her;0-4 år;3819;Hjartdal;18
Personer;2022;Bosatt her;Alle;5027;Midtre Gauldal;101
Personer;2022;Uoppgitt;0-4 år;1124;Sola;12
Personer;2022;Flyttet hit;Alle;1578;Fjord;11
Personer;2022;Bosatt her;Alle;1839;Beiarn;20
Personer;2022;Bosatt her;0-4 år;3003;Sarpsborg;167
Personer;2022;Bosatt her;5+ år;3817;Midt-Telemark;264
Personer;2022;Flyttet hit;0-4 år;5061;Rindal;3
Personer;2022;Uoppgitt;Alle;5413;Ibestad;0
Personer;2022;Bosatt her;5+ år;1535;Vestnes;44
Personer;2022;alle;Alle;3007;Ringerike;1435
Personer;2022;Uoppgitt;0-4 år;3439;Ringebu;0
Personer;2022;Flyttet hit;Alle;4227;Kvinesdal;25
Personer;2022;Bosatt her;0-4 år;4228;Sirdal;0
Personer;2022;alle;5+ år;4616;Tysnes;16
Personer;2022;Flyttet hit;Alle;4618;Ullensvang (f.o.m. 2020);47
Personer;2022;Bosatt her;Alle;5437;Karasjok;9
Personer;2022;Uoppgitt;Alle;1813;Brønnøy;7
Personer;2022;Uoppgitt;0-4 år;1825;Grane;0
Personer;2022;Bosatt her;5+ år;3431;Dovre;38
Personer;2022;Uoppgitt;Alle;5035;Stjørdal;19
Personer;2022;Bosatt her;Alle;1837;Meløy;115
Personer;2022;Flyttet hit;Alle;3023;Nesodden;184
Personer;2022;Flyttet hit;5+ år;3037;Hurdal;11
Personer;2022;alle;0-4 år;3435;Vågå;41
Personer;2022;Uoppgitt;5+ år;5027;Midtre Gauldal;0
Personer;2022;Bosatt her;0-4 år;1560;Tingvoll;21
Personer;2022;Uoppgitt;5+ år;1812;Sømna;0
Personer;2022;alle;5+ år;3006;Kongsberg;966
Personer;2022;Uoppgitt;5+ år;3803;Tønsberg (f.o.m. 2020);0
Personer;2022;Uoppgitt;0-4 år;3434;Lom;0
Personer;2022;alle;0-4 år;1560;Tingvoll;33
Personer;2022;alle;0-4 år;3030;Lillestrøm;479
Personer;2022;alle;5+ år;3411;Ringsaker;734
Personer;2022;Flyttet hit;Alle;4647;Sunnfjord;128
Personer;2022;Bosatt her;Alle;3026;Aurskog-Høland (f.o.m. 2020);226
Personer;2022;Flyttet hit;Alle;3036;Nannestad;414
Personer;2022;Flyttet hit;5+ år;3039;Flå;10
Personer;2022;Flyttet hit;Alle;3053;Jevnaker;95
Personer;2022;Flyttet hit;0-4 år;5034;Meråker;3
Personer;2022;Bosatt her;0-4 år;5037;Levanger;140
Personer;2022;Bosatt her;Alle;5417;Salangen;88
Personer;2022;Flyttet hit;5+ år;3422;Åmot;33
Personer;2022;Flyttet hit;0-4 år;5007;Namsos (f.o.m. 2020);22
Personer;2022;alle;Alle;3415;Sør-Odal;149
Personer;2022;Uoppgitt;Alle;4617;Kvinnherad;5
Personer;2022;Bosatt her;5+ år;5007;Namsos (f.o.m. 2020);233
Personer;2022;Uoppgitt;5+ år;5043;Røyrvik;0
Personer;2022;alle;5+ år;5403;Alta;304
Personer;2022;Flyttet hit;0-4 år;1838;Gildeskål;3
Personer;2022;Flyttet hit;Alle;3035;Eidsvoll;674
Personer;2022;Bosatt her;0-4 år;3436;Nord-Fron;51
Personer;2022;Bosatt her;0-4 år;3816;Nome;38
Personer;2022;Uoppgitt;0-4 år;1160;Vindafjord;3
Personer;2022;Flyttet hit;Alle;3808;Notodden;165
Personer;2022;alle;5+ år;5054;Indre Fosen;69
Personer;2022;Flyttet hit;Alle;1103;Stavanger;2514
Personer;2022;Flyttet hit;Alle;1520;Ørsta;54
Personer;2022;Flyttet hit;Alle;1566;Surnadal;14
Personer;2022;Flyttet hit;5+ år;3452;Vestre Slidre;13
Personer;2022;Uoppgitt;0-4 år;3804;Sandefjord (f.o.m. 2017);54
Personer;2022;Bosatt her;0-4 år;1838;Gildeskål;7
Personer;2022;Uoppgitt;5+ år;4228;Sirdal;0
Personer;2022;alle;0-4 år;4640;Sogndal (f.o.m. 2020);188
Personer;2022;alle;5+ år;1146;Tysvær;195
Personer;2022;alle;0-4 år;1525;Stranda;7
Personer;2022;Uoppgitt;5+ år;3015;Skiptvet;0
Personer;2022;alle;5+ år;4205;Lindesnes (f.o.m. 2020);652
Personer;2022;Bosatt her;0-4 år;5007;Namsos (f.o.m. 2020);131
Personer;2022;Flyttet hit;Alle;5438;Lebesby;3
Personer;2022;alle;Alle;5043;Røyrvik;14
Personer;2022;Flyttet hit;5+ år;1839;Beiarn;3
Personer;2022;Flyttet hit;Alle;3047;Modum;133
Personer;2022;alle;0-4 år;3808;Notodden;107
Personer;2022;Bosatt her;5+ år;5031;Malvik;154
Personer;2022;alle;0-4 år;1103;Stavanger;880
Personer;2022;Uoppgitt;5+ år;1514;Sande (Møre og Romsdal);0
Personer;2022;Uoppgitt;5+ år;1560;Tingvoll;0
Personer;2022;alle;0-4 år;1566;Surnadal;83
Personer;2022;Uoppgitt;5+ år;5413;Ibestad;0
Personer;2022;alle;5+ år;3022;Frogn;292
Personer;2022;Bosatt her;Alle;4221;Valle;27
Personer;2022;Bosatt her;Alle;4651;Stryn;218
Personer;2022;Flyttet hit;0-4 år;5006;Steinkjer (f.o.m. 2020);25
Personer;2022;Uoppgitt;Alle;1532;Giske;3
Personer;2022;Uoppgitt;0-4 år;1815;Vega;3
Personer;2022;Uoppgitt;5+ år;1840;Saltdal;0
Personer;2022;alle;Alle;4222;Bykle;20
Personer;2022;alle;Alle;4225;Lyngdal (f.o.m. 2020);482
Personer;2022;Uoppgitt;5+ år;5035;Stjørdal;0
Personer;2022;Uoppgitt;0-4 år;5414;Gratangen;5
Personer;2022;alle;0-4 år;5437;Karasjok;3
Personer;2022;Uoppgitt;Alle;5438;Lebesby;0
Personer;2022;Flyttet hit;0-4 år;5444;Sør-Varanger;0
Personer;2022;Bosatt her;Alle;3419;Våler (Hedm.);7
Personer;2022;Flyttet hit;5+ år;3427;Tynset;49
Personer;2022;alle;Alle;5411;Kvæfjord;90
Personer;2022;Flyttet hit;5+ år;1573;Smøla;4
Personer;2022;Bosatt her;0-4 år;1840;Saltdal;56
Personer;2022;alle;Alle;1851;Lødingen;73
Personer;2022;Bosatt her;0-4 år;1563;Sunndal;111
Personer;2022;alle;0-4 år;3027;Rælingen;154
Personer;2022;alle;5+ år;4218;Iveland;41
Personer;2022;Bosatt her;Alle;4622;Kvam;178
Personer;2022;Bosatt her;0-4 år;5061;Rindal;5
Personer;2022;Flyttet hit;0-4 år;5420;Dyrøy;0
Personer;2022;Flyttet hit;0-4 år;1539;Rauma;8
Personer;2022;Bosatt her;Alle;4632;Austrheim;34
Personer;2022;Flyttet hit;5+ år;1111;Sokndal;3
Personer;2022;Flyttet hit;Alle;1822;Leirfjord;8
Personer;2022;Flyttet hit;0-4 år;5438;Lebesby;0
Personer;2022;alle;0-4 år;1517;Hareid;51
Personer;2022;Flyttet hit;0-4 år;3805;Larvik (f.o.m. 2018);39
Personer;2022;Flyttet hit;0-4 år;5429;Kvænangen;0
Personer;2022;Flyttet hit;5+ år;1121;Time;165
Personer;2022;Flyttet hit;5+ år;1576;Aure;16
Personer;2022;Flyttet hit;5+ år;1579;Hustadvika;41
Personer;2022;Flyttet hit;Alle;5046;Høylandet;6
Personer;2022;Flyttet hit;0-4 år;4601;Bergen;251
Personer;2022;Flyttet hit;0-4 år;4638;Høyanger;3
Personer;2022;alle;5+ år;1866;Hadsel;286
Personer;2022;Bosatt her;5+ år;3818;Tinn;107
Personer;2022;Uoppgitt;5+ år;5403;Alta;0
Personer;2022;Flyttet hit;Alle;5429;Kvænangen;7
Personer;2022;Uoppgitt;0-4 år;1114;Bjerkreim;0
Personer;2022;Flyttet hit;5+ år;3812;Siljan;11
Personer;2022;alle;5+ år;5046;Høylandet;11
Personer;2022;Bosatt her;Alle;5402;Harstad;674
Personer;2022;Uoppgitt;0-4 år;5419;Sørreisa;0
Personer;2022;Uoppgitt;0-4 år;3013;Marker;0
Personer;2022;Flyttet hit;Alle;4638;Høyanger;17
Personer;2022;Flyttet hit;0-4 år;5418;Målselv;0
Personer;2022;Uoppgitt;Alle;5418;Målselv;0
Personer;2022;Flyttet hit;0-4 år;1528;Sykkylven;7
Personer;2022;Flyttet hit;0-4 år;3031;Nittedal;12
Personer;2022;Uoppgitt;5+ år;3033;Ullensaker;0
Personer;2022;Flyttet hit;5+ år;3449;Sør-Aurdal;9
Personer;2022;alle;5+ år;3813;Bamble;430
Personer;2022;Bosatt her;5+ år;5437;Karasjok;9
Personer;2022;Flyttet hit;0-4 år;1112;Lund;0
Personer;2022;Bosatt her;5+ år;4213;Tvedestrand;101
Personer;2022;Bosatt her;5+ år;1839;Beiarn;14
Personer;2022;alle;0-4 år;3016;Rakkestad;38
Personer;2022;alle;5+ år;5026;Holtålen;14
Personer;2022;Uoppgitt;Alle;5046;Høylandet;0
Personer;2022;Uoppgitt;5+ år;5428;Nordreisa;0
Personer;2022;Bosatt her;Alle;1505;Kristiansund;581
Personer;2022;Flyttet hit;Alle;3031;Nittedal;577
Personer;2022;alle;0-4 år;4620;Ulvik;0
Personer;2022;alle;5+ år;1865;Vågan;276
Personer;2022;Bosatt her;5+ år;3024;Bærum;2605
Personer;2022;Flyttet hit;Alle;5418;Målselv;31
Personer;2022;Uoppgitt;0-4 år;4617;Kvinnherad;5
Personer;2022;alle;0-4 år;1127;Randaberg;108
Personer;2022;alle;Alle;1822;Leirfjord;116
Personer;2022;Bosatt her;5+ år;4611;Etne;26
Personer;2022;Flyttet hit;0-4 år;5424;Lyngen;0
Personer;2022;Flyttet hit;0-4 år;1806;Narvik (f.o.m. 2020);10
Personer;2022;Flyttet hit;0-4 år;3043;Ål;0
Personer;2022;Flyttet hit;0-4 år;4203;Arendal;58
Personer;2022;Bosatt her;5+ år;1111;Sokndal;21
Personer;2022;Uoppgitt;Alle;3813;Bamble;9
Personer;2022;Flyttet hit;Alle;4216;Birkenes;52
Personer;2022;Flyttet hit;5+ år;5420;Dyrøy;8
Personer;2022;Flyttet hit;0-4 år;5425;Storfjord;0
Personer;2022;Uoppgitt;0-4 år;3407;Gjøvik;26
Personer;2022;Bosatt her;0-4 år;3432;Lesja;3
Personer;2022;Flyttet hit;0-4 år;3438;Sør-Fron;0
Personer;2022;Bosatt her;0-4 år;4626;Øygarden (f.o.m. 2020);159
Personer;2022;Uoppgitt;Alle;5058;Åfjord (f.o.m. 2020);0
Personer;2022;Bosatt her;5+ år;5443;Båtsfjord;29
Personer;2022;Bosatt her;0-4 år;3054;Lunner;89
Personer;2022;Uoppgitt;0-4 år;3815;Drangedal;4
Personer;2022;Bosatt her;5+ år;4621;Voss (f.o.m. 2020);271
Personer;2022;Bosatt her;0-4 år;4636;Solund;4
Personer;2022;Flyttet hit;5+ år;5045;Grong;20
Personer;2022;Flyttet hit;5+ år;5423;Karlsøy;10
Personer;2022;Uoppgitt;5+ år;1146;Tysvær;0
Personer;2022;alle;5+ år;1531;Sula;91
Personer;2022;alle;Alle;1535;Vestnes;120
Personer;2022;Uoppgitt;5+ år;4221;Valle;0
Personer;2022;Bosatt her;5+ år;4631;Alver;230
Personer;2022;Uoppgitt;Alle;1134;Suldal;3
Personer;2022;Flyttet hit;5+ år;3824;Tokke;10
Personer;2022;Bosatt her;0-4 år;4611;Etne;15
Personer;2022;Bosatt her;5+ år;4646;Fjaler;14
Personer;2022;Flyttet hit;Alle;1865;Vågan;76
Personer;2022;Uoppgitt;5+ år;4218;Iveland;0
Personer;2022;Uoppgitt;5+ år;4648;Bremanger;0
Personer;2022;alle;Alle;5428;Nordreisa;121
Personer;2022;Bosatt her;0-4 år;3024;Bærum;397
Personer;2022;Uoppgitt;0-4 år;3440;Øyer;5
Personer;2022;alle;0-4 år;3815;Drangedal;61
Personer;2022;Uoppgitt;Alle;1812;Sømna;0
Personer;2022;alle;Alle;3033;Ullensaker;3183
Personer;2022;alle;5+ år;3034;Nes;647
Personer;2022;Flyttet hit;0-4 år;5020;Osen;0
Personer;2022;Uoppgitt;Alle;5020;Osen;0
Personer;2022;Flyttet hit;Alle;5026;Holtålen;3
Personer;2022;alle;5+ år;5420;Dyrøy;8
Personer;2022;Uoppgitt;Alle;5421;Senja;13
Personer;2022;Bosatt her;5+ år;3420;Elverum;468
Personer;2022;Bosatt her;5+ år;4222;Bykle;13
Personer;2022;alle;0-4 år;1577;Volda (f.o.m. 2020);139
Personer;2022;Uoppgitt;0-4 år;4650;Gloppen;6
Personer;2022;Flyttet hit;0-4 år;1520;Ørsta;8
Personer;2022;alle;0-4 år;3447;Søndre Land;29
Personer;2022;Bosatt her;Alle;3453;Øystre Slidre;61
Personer;2022;Bosatt her;0-4 år;5031;Malvik;93
Personer;2022;Uoppgitt;0-4 år;3416;Eidskog;3
Personer;2022;Uoppgitt;0-4 år;1505;Kristiansund;8
Personer;2022;alle;5+ år;1528;Sykkylven;164
Personer;2022;alle;5+ år;1851;Lødingen;44
Personer;2022;Uoppgitt;5+ år;1866;Hadsel;0
Personer;2022;Flyttet hit;0-4 år;3433;Skjåk;0
Personer;2022;Bosatt her;5+ år;3450;Etnedal;17
Personer;2022;Bosatt her;5+ år;5001;Trondheim (f.o.m. 2020);5004
Personer;2022;alle;Alle;1516;Ulstein;289
Personer;2022;Flyttet hit;5+ år;1806;Narvik (f.o.m. 2020);104
Personer;2022;Bosatt her;Alle;1826;Hattfjelldal;13
Personer;2022;Uoppgitt;5+ år;5046;Høylandet;0
Personer;2022;Uoppgitt;Alle;1539;Rauma;4
Personer;2022;alle;0-4 år;3049;Lier;204
Personer;2022;Flyttet hit;0-4 år;3437;Sel;7
Personer;2022;Bosatt her;5+ år;5417;Salangen;39
Personer;2022;Uoppgitt;5+ år;3419;Våler (Hedm.);0
Personer;2022;Uoppgitt;Alle;1528;Sykkylven;3
Personer;2022;alle;5+ år;1578;Fjord;18
Personer;2022;Flyttet hit;0-4 år;3038;Hole;0
Personer;2022;Uoppgitt;0-4 år;3447;Søndre Land;3
Personer;2022;Bosatt her;Alle;4639;Vik;61
Personer;2022;Bosatt her;0-4 år;5417;Salangen;49
Personer;2022;Uoppgitt;0-4 år;1832;Hemnes;0
Personer;2022;alle;5+ år;1837;Meløy;87
Personer;2022;Flyttet hit;5+ år;3018;Våler (Østf.);69
Personer;2022;alle;Alle;3054;Lunner;340
Personer;2022;alle;5+ år;3430;Os (Hedm.);50
Personer;2022;Uoppgitt;Alle;1520;Ørsta;5
Personer;2022;Bosatt her;Alle;3411;Ringsaker;566
Personer;2022;Flyttet hit;Alle;3412;Løten;45
Personer;2022;Uoppgitt;0-4 år;3448;Nordre Land;12
