Dato,Furulund NO2 µg/m³,Furulund PM10 µg/m³,Haukenes NO2 µg/m³,Knarrdalstranda NO2 µg/m³,Knarrdalstranda PM10 µg/m³,Lensmannsdalen NO2 µg/m³,Lensmannsdalen PM10 µg/m³,Sverresgate NO2 µg/m³,Sverresgate PM10 µg/m³,Datadekning (%),Datadekning (%).1,Datadekning (%).2,Datadekning (%).3,Datadekning (%).4,Datadekning (%).5,Datadekning (%).6,Datadekning (%).7,Datadekning (%).8
2019-10-28,21.29056234,,3.44198179,8.92283367,15.93766852,23.03396786,46.41083333,24.72826685,40.08583333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-10-29,26.22508191,,4.31336933,13.98627457,18.15166088,27.52238551,49.16083333,32.06108207,42.22625,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-10-30,29.12559259,,4.66558184,19.90402748,31.44942845,28.38018721,60.53666667,29.87350794,36.72565217,1.0,0.96,0.92,0.96,0.96,0.96,,1.0,0.96
2019-10-31,31.34026431,,6.42944393,13.90154818,20.94722249,27.82830887,61.65041667,32.79385239,45.61333333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-11-01,22.85380433,,4.97930216,17.9878032,21.24173206,26.66451696,41.69916667,23.84619606,20.1025,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-11-02,5.0818239,,2.40043605,6.41986378,12.75040544,11.76930771,11.47666667,7.06305292,7.73208333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-11-03,4.56967851,,0.98272284,2.77228408,4.85698753,4.25060794,9.5425,2.79193837,6.66416667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-11-04,8.41434359,,1.27469847,6.59685217,10.31661875,9.3717839,12.815,6.0267713,,0.92,1.0,1.0,1.0,,1.0,,1.0,1.0
2019-11-05,12.88025178,,3.90533282,9.71487054,24.59089051,27.68383667,51.5625,18.02511988,30.70375,1.0,0.96,0.96,0.96,1.0,0.96,,1.0,0.96
2019-11-06,11.35926713,,4.62491556,12.05058592,23.23563287,29.81334263,32.17958333,,16.81625,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0
2019-11-07,7.72629894,,1.96571747,10.16479161,20.25008067,23.24933236,18.77791667,,11.88458333,1.0,1.0,1.0,,1.0,0.96,,1.0,1.0
2019-11-08,6.36466962,,1.03980722,7.99086899,11.14601655,15.37336591,10.94958333,,9.46458333,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0
2019-11-09,3.76237126,,0.6054484,4.5258853,3.23463738,8.89490789,6.01333333,3.61358446,4.50083333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-11-10,11.91226181,,1.18916076,5.72646883,5.47217292,14.21696972,8.52958333,6.49884137,5.8575,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-11-11,5.92330314,,1.41049716,9.13770072,6.23685926,21.90955109,7.80541667,10.14901234,4.73916667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-11-12,16.22440877,,4.05099457,11.47961912,8.31430451,24.57246154,9.82666667,15.95982231,8.76333333,1.0,0.96,0.96,0.92,1.0,0.92,,1.0,0.96
2019-11-13,16.33522991,,6.16811172,12.06627191,6.99275394,32.48352054,10.28958333,17.60422765,7.02625,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-11-14,7.12679922,,3.55082394,7.27910499,9.31667581,19.04158425,10.5875,9.87805952,9.31791667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-11-15,8.20896039,,1.21965503,8.32631831,5.3773147,15.75641117,8.34625,8.59939016,5.72916667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-11-16,4.34439549,,-0.86850448,4.05171999,2.18876852,8.15722046,3.41,4.01335727,2.62166667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-11-17,16.16853503,,0.14075702,8.44744595,9.15622621,14.61381865,11.66916667,15.79567827,11.42166667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-11-18,8.4718865,,-1.1531353,9.23350798,3.86599502,16.20394273,4.74833333,10.54960297,3.86375,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-11-19,19.75373013,,0.26704752,18.04120865,7.66730289,18.5917039,7.52583333,15.08382089,6.54041667,1.0,0.96,0.96,0.96,1.0,0.96,,1.0,0.92
2019-11-20,19.15579923,,-0.96057794,14.12941003,5.93309236,20.97448914,9.40958333,12.724653,7.04916667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-11-21,5.07579715,,0.54859445,5.36366934,1.49981134,14.96654194,5.37166667,8.55710687,3.99666667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-11-22,3.6989397,,1.23270957,8.47165048,2.15713634,15.18767834,5.85291667,9.12489146,4.29,1.0,1.0,1.0,1.0,1.0,0.96,,1.0,1.0
2019-11-23,4.84696104,,1.55742611,5.18108232,2.08622616,9.72366119,5.65125,5.66829023,4.7025,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-11-24,3.6269251,,0.99445433,3.30065186,2.85072592,6.9492316,4.9775,3.74747737,4.34041667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-11-25,11.35922228,,3.19593085,10.66844785,6.24497407,19.52556355,14.1625,10.35156767,5.88958333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-11-26,15.36439308,,3.14706078,8.77704146,6.00912986,19.65177572,8.30041667,10.26563294,5.06458333,1.0,0.96,0.92,0.96,1.0,0.92,,1.0,0.96
2019-11-27,9.65240629,,2.21447234,9.55714169,4.17887002,16.10244448,5.99041667,6.14782079,2.93791667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-11-28,8.56501228,,1.32739044,7.45401729,1.73235451,14.51412953,5.38083333,7.6643895,3.66666667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-11-29,40.91138335,,1.00741491,6.6041211,9.2613735,21.73184452,61.05916667,20.92510476,21.2575,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-11-30,21.21643232,,2.70001831,10.00629113,13.61637083,31.34859968,46.00291667,38.01725161,26.19375,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-12-01,23.28866925,,2.97006615,15.61421998,27.5996915,26.44544847,25.56125,27.51196835,25.53375,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-12-02,35.25253993,,5.92987033,23.26231972,23.33988889,43.11654116,29.51666667,48.43471223,31.05208333,1.0,0.96,0.92,1.0,1.0,1.0,,1.0,1.0
2019-12-03,37.36247107,,5.34021173,30.17825442,24.36465299,41.56498481,22.50416667,40.15137452,24.30541667,1.0,1.0,1.0,0.96,1.0,0.96,,0.96,0.92
2019-12-04,26.72787467,,6.43596861,23.15460045,19.65539745,40.64142596,21.70666667,39.0306646,18.66791667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-12-05,2.84973382,,0.86330322,11.78057578,9.6987441,26.51207699,12.10458333,16.35357112,9.42333333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-12-06,24.87444761,,8.92094815,19.81442193,18.53523981,30.42706939,13.49791667,28.12040378,13.71333333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-12-07,15.53964311,,2.01065769,7.75995789,9.78958264,28.51695465,11.62333333,28.38818321,11.25208333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-12-08,9.90484911,,4.61261317,14.82506647,12.1000077,28.4446429,10.27782609,20.10242826,8.75217391,0.96,1.0,1.0,1.0,0.96,1.0,,1.0,1.0
2019-12-09,22.50809541,,3.4679316,19.92848633,13.21902928,38.32227698,16.53666667,26.83437524,11.87083333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-12-10,19.42679779,,7.23501269,26.96527924,17.54802269,34.73636658,14.18083333,30.60634458,13.6125,1.0,0.96,1.0,0.92,1.0,0.92,,1.0,0.96
2019-12-11,9.31162159,,6.58237095,16.96706208,22.24536007,34.91331891,14.8775,29.33394474,16.71083333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-12-12,9.73021715,,7.19998069,22.88957887,17.09195984,44.3416242,14.44208333,40.90788241,15.13416667,1.0,1.0,0.96,1.0,1.0,1.0,,1.0,1.0
2019-12-13,8.34090935,,5.80554174,14.6009799,10.89466944,18.73039476,7.79625,20.71484284,8.23625,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-12-14,4.39263313,,3.73738311,7.2075593,7.17758206,14.00757172,7.48916667,8.78378795,6.60916667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-12-15,11.28035767,,3.75213124,7.51584451,8.37402352,14.76989041,9.51041667,11.77439254,10.79375,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-12-16,27.35747132,,3.85334542,17.47220014,10.34326447,25.80856431,8.41958333,17.05197942,7.43416667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-12-17,24.35938486,,1.62075345,14.89344542,8.86933056,18.93525726,6.74208333,10.66355208,6.27458333,1.0,0.96,0.92,0.96,1.0,0.96,,1.0,0.96
2019-12-18,29.20238142,,4.20339405,15.30642202,12.29129479,36.57477033,19.41958333,30.93546321,17.88875,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-12-19,24.19584881,,4.00006959,18.81620024,11.28467245,34.1339048,12.77375,24.14323918,9.42333333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-12-20,11.30879654,,9.07096474,11.52400154,5.0393103,23.76066308,6.44416667,14.04575581,5.22041667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-12-21,10.87335922,,4.89772106,10.5958938,8.33054583,15.65649201,7.315,12.75246117,7.79166667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-12-22,6.54234163,,4.30146285,5.3059776,5.25141597,17.11200677,8.75875,8.25668209,6.7375,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-12-23,5.90469056,,3.41966467,4.73535618,5.70939525,17.4209238,8.62125,8.01096794,6.94375,1.0,0.92,0.92,0.96,1.0,0.92,,1.0,0.96
2019-12-24,16.62205066,,2.38399014,6.2633165,4.01405394,11.62371733,5.4175,7.3824634,5.335,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-12-25,24.00666253,,1.50197373,7.21672046,8.10002535,18.54393366,10.725,18.01697035,14.17625,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-12-26,30.82268391,,1.7344319,9.05059357,11.60987095,15.31836479,9.2675,15.86104027,11.4125,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-12-27,18.05665605,,3.83713595,10.39948056,9.69940382,18.78344988,9.86791667,17.59235491,11.935,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-12-28,14.20028632,,9.25702699,19.46942304,27.52408067,25.76033205,17.32041667,19.92471807,17.44416667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-12-29,4.31053771,,4.33646247,12.03872258,13.06518343,20.30624387,14.59791667,14.68173071,12.08625,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2019-12-30,3.89909155,,1.87573579,6.11101206,9.83929491,18.75376198,28.885,20.16966921,12.17333333,0.92,0.92,0.96,0.96,1.0,0.92,,1.0,0.92
2019-12-31,8.91384842,,1.89496719,4.41827007,13.60479688,24.52968649,74.94208333,30.34056913,40.86041667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-01-01,3.19284811,,4.94840887,7.12747678,14.06451875,21.19953202,17.00416667,19.78230758,17.70083333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-01-02,2.85951579,,2.41701898,11.56496648,25.02469896,21.57280782,16.07833333,10.09498258,12.70041667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-01-03,2.48295536,,1.0618298,4.60489644,14.27055139,16.28759698,45.52625,14.24334918,24.44869565,1.0,1.0,1.0,1.0,0.96,1.0,,1.0,1.0
2020-01-04,29.85850531,,0.8618207,1.79452175,10.96603206,18.17720847,35.0625,14.46528156,22.28416667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-01-05,9.63732389,,5.96126502,16.44360843,24.77945115,27.73215424,19.73583333,27.69974132,24.78208333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-01-06,22.67843642,,4.83934023,18.06100187,16.95140463,25.61177512,11.13291667,16.93356956,8.80956522,1.0,0.92,0.92,0.92,0.96,0.96,,1.0,0.96
2020-01-07,7.69141757,,3.85663632,16.34554343,17.86498646,30.66434701,15.28083333,20.97599117,13.76833333,1.0,1.0,1.0,0.96,1.0,1.0,,1.0,1.0
2020-01-08,2.47002673,,1.49739463,2.87277486,8.66995544,19.85450089,41.68541667,16.01961027,20.69375,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-01-09,21.44324036,,5.25154089,23.707549,17.56053148,39.24647902,18.30583333,31.01813695,16.79791667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-01-10,16.75782153,,6.98379133,8.15305509,10.37694444,43.70879441,16.445,36.82746455,19.42875,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-01-11,6.68882354,,3.32940075,14.17680086,18.26674826,23.04974049,12.69583333,14.30787002,11.01833333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-01-12,4.92579302,,4.81488178,2.19435311,6.87190045,26.95635871,14.66208333,34.40474204,16.89875,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-01-13,10.51808448,,14.95825065,24.33319611,23.97564398,,25.02958333,34.70885948,24.93791667,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0
2020-01-14,4.25014711,,2.40033486,18.25647224,25.5088603,25.71433556,18.00791667,12.42608682,16.89416667,1.0,1.0,0.96,0.96,1.0,0.92,,1.0,0.92
2020-01-15,3.63462873,,4.62240451,5.62639695,14.68598681,31.75742697,15.65666667,20.17724478,15.63833333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-01-16,3.17483322,,1.76794535,5.49547568,13.69156725,31.74035415,25.3,17.69156296,17.47166667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-01-17,10.26981433,,10.9042438,24.42436875,30.31088692,25.97699631,14.14875,21.36018499,15.06083333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-01-18,11.22862294,,7.32617785,7.44970453,7.32000046,25.53139893,11.44,22.02545051,10.05125,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-01-19,39.30288623,,7.11081822,6.96772434,14.39266271,22.53510945,47.22208333,24.08202786,43.15208333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-01-20,6.13455128,,7.9005424,7.77369305,12.40099942,37.33635474,25.66208333,33.99938281,19.635,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-01-21,8.06536517,,3.33692754,5.15953831,8.08310104,32.98238231,63.16291667,36.76679015,35.53458333,1.0,0.96,1.0,0.92,1.0,0.92,,1.0,0.96
2020-01-22,22.73163571,,7.30168031,17.73495702,24.62928542,43.96009975,114.43666667,45.67688251,92.98208333,1.0,1.0,0.92,1.0,1.0,1.0,,1.0,1.0
2020-01-23,18.82521775,,10.00207667,24.0366153,28.99176852,38.54939043,51.2325,33.65095153,32.59666667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-01-24,3.49535095,,3.1853176,6.09224779,9.23124653,35.47673064,39.77416667,30.45146886,17.89333333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-01-25,7.79715508,,4.34235445,19.64128298,22.60013727,30.36473189,19.33708333,20.98833375,15.54208333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-01-26,3.36454783,,3.02627009,12.23986871,23.31797181,19.28643268,11.60041667,8.63587906,8.965,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-01-27,8.21124791,,6.8716777,18.65659499,37.83932545,26.57286873,15.58791667,19.0696925,13.8875,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-01-28,9.88902129,,3.14088204,6.22509244,3.60633403,20.98936823,3.94625,12.73148604,3.74,1.0,0.96,0.96,0.96,1.0,0.92,,1.0,0.96
2020-01-29,21.69330298,,4.25548778,6.19909751,5.11808241,21.98820021,8.76333333,20.50727161,10.52791667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-01-30,14.51056584,,4.61263915,11.61062874,8.43419456,18.76347849,6.70083333,12.40101994,6.95291667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-01-31,17.33679253,,10.30277349,16.50206312,16.16214329,33.6023372,15.53291667,30.38203542,15.02416667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-02-01,12.41144774,,4.38000586,14.53874723,19.29731551,26.93868848,13.46583333,17.38031452,11.94875,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-02-02,32.46283662,,0.54016976,0.49516385,6.37942896,17.4864103,23.53541667,9.56183603,24.06708333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-02-03,22.62058755,,2.05688692,17.35079163,27.1018172,33.26742053,37.88125,21.77569317,38.39458333,1.0,0.96,1.0,1.0,1.0,1.0,,1.0,1.0
2020-02-04,14.86369688,,2.52230575,6.06517074,6.52254028,32.95001434,29.03083333,23.06462924,14.04791667,1.0,1.0,1.0,0.92,1.0,0.96,,1.0,0.96
2020-02-05,10.22551113,,,7.06928315,8.44903958,35.35223676,14.13041667,33.5277848,12.58125,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0
2020-02-06,32.81516662,,5.2453248,23.56762461,15.57259618,34.46995705,35.97,36.89673212,17.3273913,1.0,1.0,1.0,1.0,0.96,1.0,,1.0,1.0
2020-02-07,18.36995185,,6.94293946,15.83782912,12.3334419,28.17846842,11.53625,24.35850626,11.22458333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-02-08,5.47950508,,5.39203271,22.29474078,37.49398854,23.27727554,14.83625,12.40582892,12.90666667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-02-09,2.97888494,,1.74798946,14.16545084,30.18507431,10.98173285,10.46833333,4.86410196,10.99541667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-02-10,1.77971968,,-0.08343246,2.45508213,7.69647626,19.31063052,44.20625,15.01468787,28.28833333,1.0,1.0,1.0,1.0,1.0,0.96,,0.92,0.92
2020-02-11,3.00596577,,0.89415059,5.85650933,16.89241308,21.1813569,30.75,21.75442912,25.51083333,0.92,0.96,0.96,0.96,1.0,1.0,,1.0,1.0
2020-02-12,17.16724105,,0.24849511,3.06784733,11.99080347,,29.79625,19.54792628,26.68695652,1.0,,1.0,1.0,0.96,1.0,,1.0,1.0
2020-02-13,23.4847088,,7.73071644,11.41819401,40.42075556,35.94921295,49.83,35.51437004,73.26,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-02-14,17.06936169,,4.75030485,17.57341071,39.13745012,30.3513237,37.74833333,24.09796233,33.93041667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-02-15,5.19515102,,3.87502405,13.27728432,19.54423391,15.59915802,11.18791667,10.83108155,10.76625,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-02-16,1.96393749,,1.99541573,7.78624822,15.84884761,13.49588717,10.83958333,11.34526909,12.48958333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-02-17,1.41330105,,0.53300111,2.63626381,9.38536389,10.97883597,24.82333333,12.79836414,22.42625,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-02-18,2.60757987,,0.90137009,7.17995698,8.91456366,20.69047613,37.67958333,13.1780407,20.52875,1.0,0.92,0.92,0.92,1.0,0.96,,1.0,0.92
2020-02-19,27.30609232,,5.78995962,9.74117952,19.9164669,28.42948913,48.92708333,28.9449931,49.07833333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-02-20,9.52322713,,4.74856645,25.95270296,20.94840567,22.06938258,9.43708333,15.52231088,8.61208333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-02-21,4.50888545,,1.24449069,11.69365871,11.03141736,23.87838632,12.59041667,16.5530936,10.74333333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-02-22,1.64938423,,0.70438574,2.15966469,3.51337604,10.13563075,13.76833333,8.21454071,8.23166667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-02-23,19.88039707,,0.39417488,1.15705053,3.58371916,9.04158742,19.10791667,5.45536671,12.99375,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-02-24,25.80690447,,4.04687853,,31.46746376,32.24791183,94.92083333,24.6637418,60.55958333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,
2020-02-25,5.55410041,,1.99583684,,5.94314215,11.17936306,8.80956522,5.24981527,7.59916667,0.96,0.96,0.96,0.96,1.0,0.96,,0.96,
2020-02-26,4.97735507,,1.48556848,7.42640989,9.93725799,23.91575527,29.91541667,16.01735074,11.62333333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-02-27,11.85056855,,2.81927347,12.45599552,25.47094294,30.52935938,45.57666667,22.64691569,15.00583333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-02-28,17.24790547,,3.83296655,18.22007778,20.21823333,27.45561872,18.2875,22.44885362,13.0625,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-02-29,10.11104967,,3.87804544,8.54822321,6.08181921,12.51147824,5.43583333,8.75271774,5.09666667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-03-01,3.61606188,,2.75086769,13.97715292,14.70211169,19.81510522,11.4125,11.83672344,9.93666667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-03-02,7.67782583,,4.7481574,26.15153287,35.88276146,28.11598004,32.07875,18.68247022,21.68375,1.0,1.0,0.92,1.0,1.0,1.0,,1.0,1.0
2020-03-03,7.3690282,,3.80109519,6.97457123,4.88727708,15.68463626,7.71375,8.57113033,6.63208333,1.0,0.96,1.0,0.92,1.0,0.92,,1.0,0.96
2020-03-04,16.91550144,,3.32729462,5.84358828,5.04274479,23.85885519,13.64,18.96172149,6.64583333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-03-05,19.55319005,,5.74613191,13.36636445,14.98581238,23.36015111,43.6425,16.74613322,13.76833333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-03-06,23.96197022,,5.79723445,13.95963265,27.55280637,26.75354587,39.98041667,23.00937985,22.2475,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-03-07,7.51533234,,2.89716328,11.4993899,22.51579525,15.91541709,20.13916667,9.71198931,15.28541667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-03-08,4.19539566,,3.04855991,16.99998429,19.75006776,13.34264698,9.46916667,5.77158145,7.51208333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-03-09,3.65112032,,2.99849152,16.87673388,17.8852588,23.80748236,20.8175,14.89964134,17.05458333,1.0,1.0,1.0,1.0,1.0,0.96,,1.0,1.0
2020-03-10,7.08556908,,4.48790127,13.71563992,12.14250903,20.07373752,8.14458333,11.55950294,7.83291667,1.0,0.96,0.92,0.96,1.0,1.0,,1.0,0.96
2020-03-11,3.55514496,,1.51172342,5.46188455,9.10217477,17.22614238,36.48333333,17.63017444,18.78708333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-03-12,4.14582927,,0.81765661,6.2300366,12.38093495,17.59998127,30.17208333,13.05473538,19.26833333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-03-13,10.64990972,,0.79216185,3.39931494,9.01072882,11.76101841,30.57083333,4.98314844,13.44291667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-03-14,5.33395768,,1.25335687,13.39660231,25.21483044,14.85128555,44.38041667,6.20296367,20.405,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-03-15,3.6637607,,2.68033613,18.76156438,26.07165061,12.75729916,11.73791667,5.65960549,10.34916667,1.0,1.0,1.0,1.0,1.0,0.96,,1.0,1.0
2020-03-16,5.90842209,,1.82063722,10.31816651,16.66304618,13.59253016,18.74583333,7.050316,17.37541667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-03-17,1.63566298,,1.08512193,9.51168294,15.9929235,10.77397248,37.4825,10.03728985,25.72625,1.0,0.96,0.92,0.96,1.0,0.96,,1.0,0.96
2020-03-18,2.70188653,,0.76677057,6.38587428,14.86331262,14.938563,30.19041667,8.54681499,16.39916667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-03-19,3.49679808,,2.21119716,7.90743176,16.65505822,17.42313458,52.93291667,11.60029302,25.08458333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-03-20,7.070388,,1.85414494,5.28765448,25.98438368,15.79841544,46.84625,14.48305395,39.05458333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-03-21,10.60098963,,1.65976161,7.44725136,18.18910023,13.0754838,35.72708333,11.0486309,32.49583333,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-03-22,7.64503849,,1.31927423,9.2227756,22.47101025,10.33306538,29.80541667,7.20956712,22.09166667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-03-23,2.9577601,,1.4440122,9.8515713,30.03591759,11.19282696,57.35583333,7.46509099,30.57541667,1.0,1.0,0.96,0.96,1.0,0.92,,1.0,0.96
2020-03-24,5.00272595,,3.44176381,19.45132954,56.9118412,15.08994551,72.05,6.30516344,37.02875,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-03-25,7.36996249,,5.16998616,22.08520479,56.06317037,17.8630597,54.31708333,8.23171085,39.985,1.0,0.92,1.0,1.0,1.0,1.0,,1.0,1.0
2020-03-26,7.24936322,,7.67114823,12.58472599,54.53781991,16.4665194,41.54791667,10.98557187,36.50166667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-03-27,12.43267004,,10.23248559,16.71378408,64.29837998,22.5374542,55.24291667,20.07909678,50.41666667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-03-28,7.85568623,,1.45748437,4.17330634,18.33731389,6.90423544,26.50083333,5.6469385,18.95666667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-03-29,3.75282511,,0.46324067,1.12768612,4.95886856,4.74764599,17.15541667,0.88993545,6.14625,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2020-03-30,4.16086008,,1.26394412,6.72952094,22.16331111,13.91161054,39.01333333,5.37240105,19.30041667,1.0,1.0,1.0,1.0,1.0,0.96,,1.0,1.0
2020-03-31,7.86834439,,1.90696247,10.34919143,21.47642593,16.58880883,40.55791667,10.58599771,35.73166667,1.0,0.96,0.92,0.92,1.0,1.0,,1.0,0.96
