ï»¿ogc_fid;ssbid250m;pop_tot
130751;22025006778250;4
130752;22022506778250;1
130753;22022506778500;1
130754;22050006777000;1
130755;22057506778750;1
130756;22052506779750;1
130757;22017506779750;1
130758;22015006780000;1
130759;22012506780250;6
130760;22010006780500;1
130761;22007506781000;2
130762;22005006781250;3
130763;22007506781250;12
130764;22005006781500;3
130765;22002506781500;6
130766;22010006780750;1
130767;22012506780750;2
130768;22010006781000;10
130769;22010006781250;1
130770;22002506781750;2
130771;21997506782000;1
130772;22005006781750;1
130773;22050006780000;2
130774;22055006782000;2
130775;21690006753750;1
130776;21737506752250;2
130777;21735006752250;1
130778;21740006752500;16
130779;21710006754000;1
130780;21765006752750;2
130781;21765006753000;4
130782;21765006753250;1
130783;21757506753250;4
130784;21760006753250;1
130785;21705006755750;3
130786;21737506755500;2
130787;21727506755750;2
130788;21730006756250;2
130789;21717506754500;1
130790;21720006754500;2
130791;21725006755750;6
130792;21707506755500;1
130793;21710006755750;3
130794;21712506756000;2
130795;21725006756250;2
130796;21710006756250;1
130797;21660006748750;1
130798;21662506748750;12
130799;21657506749000;4
130800;21665006748250;2
130801;21670006748250;9
130802;21667506748250;5
130803;21667506748500;5
130804;21670006748500;1
130805;21665006748500;4
130806;21675006748500;2
130807;21680006749500;1
130808;21660006749000;9
130809;21660006749250;2
130810;21662506749250;12
130811;21657506749250;1
130812;21660006749500;9
130813;21662506749500;7
130814;21662506749750;10
130815;21657506749750;4
130816;21665006749000;2
130817;21665006749250;1
130818;21665006749500;3
130819;21677506749750;2
130820;21672506750000;1
130821;21660006749750;12
130822;21657506750000;14
130823;21660006750000;15
130824;21662506750250;5
130825;21660006750250;26
130826;21662506750500;1
130827;21660006750500;6
130828;21657506750500;4
130829;21665006750000;11
130830;21670006750250;6
130831;21665006750250;4
130832;21657506750750;5
130833;21660006750750;6
130834;21657506751250;7
130835;21660006751250;2
130836;21655006750750;2
130837;21652506751250;2
130838;21652506751500;4
130839;21655006751500;5
130840;21650006752250;2
130841;21652506752250;2
130842;21647506751750;3
130843;21650006752500;7
130844;21647506752500;5
130845;21645006752750;5
130846;21642506753500;1
130847;21665006755250;1
130848;21660006755000;4
130849;21682506761500;2
130850;21840006758250;2
130851;21840006758750;2
130852;21857506760500;2
130853;21840006760500;5
130854;21850006761500;1
130855;21860006761000;2
130856;21857506761250;8
130857;21860006761250;4
130858;21845006761000;2
130859;21875006761500;4
130860;21870006761500;1
130861;21872506761500;4
130862;21867506761750;1
130863;21865006762000;6
130864;21862506762000;2
130865;21877506761500;2
130866;21877506761750;2
130867;21872506762500;3
130868;21865006762750;3
130869;21877506763500;1
130870;21827506756750;1
130871;21822506756500;1
130872;21820006757000;1
130873;21815006757250;1
130874;21815006757500;3
130875;21812506757500;3
130876;21815006757750;2
130877;21825006758500;3
130878;21822506758750;2
130879;21830006759750;1
130880;21837506760250;7
130881;21790006760000;1
130882;21737506757250;2
130883;21727506756500;6
130884;21740006757250;2
130885;21732506758250;1
130886;21730006758750;2
130887;21737506759000;2
130888;21737506759250;2
130889;21717506760000;3
130890;21742506759000;2
130891;21690006761750;1
130892;21857506761750;15
130893;21855006761750;3
130894;21860006762000;13
130895;21857506762000;2
130896;21897506762500;1
130897;21895006762750;1
130898;21885006763250;3
130899;21877506772500;3
130900;21880006772750;5
130901;21872506772500;2
130902;21870006772500;5
130903;21875006772750;3
130904;21870006772750;5
130905;21872506772750;2
130906;21865006772500;1
130907;21867506772500;2
130908;21867506772750;5
130909;21865006772750;1
130910;21862506772750;3
130911;21840006772250;6
130912;21842506772500;5
130913;21845006772500;1
130914;21847506772500;2
130915;21847506773000;5
130916;21850006773000;5
130917;21852506773000;8
130918;21652506765250;5
130919;21655006765250;7
130920;21652506765500;8
130921;21652506765750;1
130922;21660006765000;1
130923;21662506765250;4
130924;21660006765250;2
130925;21662506765500;2
130926;21665006765250;6
130927;21667506765250;2
130928;21670006771500;3
130929;21827506773750;1
130930;21830006773750;4
130931;21732506776000;2
130932;21750006776250;1
130933;21735006776000;2
130934;21742506776000;2
130935;21747506776250;11
130936;21745006776250;6
130937;21742506776500;1
130938;21747506777000;10
130939;21740006776500;11
130940;21740006776750;1
130941;21727506779000;1
130942;21725006779250;1
130943;21755006776750;1
130944;21752506777250;3
130945;21750006777250;3
130946;21765006777750;5
130947;21752506777500;2
130948;21760006777750;2
130949;21757506778250;2
130950;21705006780500;1
130951;21570006758250;1
130952;21545006758500;5
130953;21555006758500;2
130954;21557506758000;1
130955;21560006758000;11
130956;21557506758500;9
130957;21567506759750;3
130958;21567506760000;2
130959;21565006760000;3
130960;21565006760250;4
130961;21565006760500;7
130962;21535006759750;1
130963;21535006760000;10
130964;21532506760500;2
130965;21535006761250;1
130966;21532506761500;5
130967;21537506761250;2
130968;21542506761250;22
130969;21540006761250;55
130970;21537506761500;48
130971;21530006761500;4
130972;21532506761750;2
130973;21530006761750;2
130974;21532506762000;5
130975;21530006762000;2
130976;21535006762250;8
130977;21542506761500;53
130978;21540006761500;102
130979;21542506761750;42
130980;21537506761750;48
130981;21540006761750;80
130982;21540006762000;3
130983;21542506762000;6
130984;21537506762000;21
130985;21537506762250;14
130986;21542506762250;3
130987;21522506761500;5
130988;21520006761750;1
130989;21520006762000;5
130990;21525006761500;2
130991;21527506761500;15
130992;21527506761750;4
130993;21525006761750;1
130994;21522506761750;13
130995;21517506762000;14
130996;21517506762250;10
130997;21515006762250;4
130998;21515006762500;1
130999;21545006760500;1
131000;21550006760750;6
131001;21547506760750;8
131002;21552506761000;1
131003;21555006761000;2
131004;21552506761250;11
131005;21555006761250;2
131006;21552506761500;4
131007;21550006761500;6
131008;21547506761750;5
131009;21545006761750;1
131010;21550006761750;9
131011;21555006761500;1
131012;21552506761750;8
131013;21547506762000;1
131014;21545006762000;10
131015;21545006762250;5
131016;21512506762750;6
131017;21510006763500;2
131018;21517506763250;3
131019;21527506763750;18
131020;21522506764000;8
131021;21502506763500;7
131022;21505006763750;22
131023;21515006763750;6
131024;21517506764000;6
131025;21520006764000;9
131026;21517506764250;6
131027;21515006764250;16
131028;21512506764250;3
131029;21512506764500;4
131030;21510006764500;35
131031;21510006764750;5
131032;21505006764000;50
131033;21502506764000;76
131034;21507506764250;3
131035;21505006764500;5
131036;21502506764500;61
131037;21507506764500;27
131038;21505006764750;13
131039;21507506764750;16
131040;21525006764000;1
131041;21477506764500;1
131042;21437506763500;1
131043;21500006763250;11
131044;21500006763500;9
131045;21500006764000;67
131046;21485006764750;7
131047;21500006764250;9
131048;21497506764250;1
131049;21500006764500;11
131050;21500006764750;56
131051;21497506764750;25
131052;21500006765000;80
131053;21497506765000;113
131054;21495006765000;13
131055;21500006765250;2
131056;21497506765250;27
131057;21495006765250;66
131058;21500006765500;8
131059;21497506765500;1
131060;21495006765500;7
131061;21487506764750;2
131062;21490006765250;10
131063;21487506765250;4
131064;21492506765250;25
131065;21492506765500;4
131066;21487506765500;8
131067;21490006765500;45
131068;21485006765000;8
131069;21482506765250;1
131070;21485006765250;5
131071;21485006766250;2
131072;21482506766500;1
131073;21487506765750;4
131074;21492506765750;3
131075;21487506766250;7
131076;21497506765750;6
131077;21495006765750;5
131078;21435006766000;1
131079;21432506766250;5
131080;21435006766250;2
131081;21422506766250;1
131082;21417506766250;13
131083;21420006766500;3
131084;21430006766250;7
131085;21427506766500;3
131086;21425006766500;4
131087;21467506764750;5
131088;21467506765000;1
131089;21472506765750;2
131090;21477506765250;1
131091;21475006765500;4
131092;21477506765500;1
131093;21475006766250;7
131094;21472506766000;10
131095;21472506766250;4
131096;21470006766250;9
131097;21472506766500;8
131098;21467506766500;66
131099;21470006766500;9
131100;21467506766750;10
131101;21475006767000;6
131102;21477506767000;2
131103;21465006766500;19
131104;21460006766750;28
131105;21465006766750;20
131106;21462506766750;39
131107;21465006767000;6
131108;21460006767250;1
131109;21462506767250;14
131110;21470006766750;2
131111;21470006767000;5
131112;21472506767000;1
131113;21467506767000;14
131114;21467506767250;5
131115;21472506767250;3
131116;21462506767500;3
131117;21460006767500;11
131118;21632506763500;2
131119;21592506765000;2
131120;21627506765000;3
131121;21632506766000;1
131122;21535006762500;14
131123;21532506762750;15
131124;21535006762750;25
131125;21535006763000;5
131126;21532506763000;4
131127;21540006762250;15
131128;21537506762500;10
131129;21537506762750;14
131130;21532506763250;11
131131;21530006763500;4
131132;21502506764750;63
131133;21502506765000;42
131134;21505006765000;5
131135;21502506765250;3
131136;21445006766250;5
131137;21447506766250;4
131138;21445006766500;2
131139;21447506766500;1
131140;21450006766500;4
131141;21450006766750;9
131142;21447506766750;2
131143;21452506766500;1
131144;21457506766750;4
131145;21452506766750;3
131146;21455006766750;3
131147;21457506767500;3
131148;21455006767750;5
131149;21452506768000;1
131150;21480006766500;3
131151;21480006766750;5
131152;21422506766500;2
131153;21417506766500;9
131154;21420006766750;3
131155;21447506767750;2
131156;21450006768000;2
131157;21445006769250;1
131158;21445006771250;2
131159;21445006771500;4
131160;21447506771750;2
131161;21445006771750;1
131162;21447506772000;2
131163;21445006772000;1
131164;21445006772250;2
131165;21442506772000;1
131166;21440006772250;5
131167;21440006772500;4
131168;21437506772750;11
131169;21437506773000;3
131170;21435006773000;8
131171;21432506773000;3
131172;21432506773250;4
131173;21427506773500;1
131174;21422506773750;4
131175;21422506774250;2
131176;21652506786250;1
131177;21897506771750;2
131178;21900006772000;25
131179;21900006772250;10
131180;21882506772750;2
131181;21902506772250;3
131182;21902506772500;11
131183;21897506772500;8
131184;21900006772500;23
131185;21902506772750;25
131186;21900006772750;45
131187;21902506773000;18
131188;21900006773000;2
131189;21895006772500;5
131190;21895006772750;6
131191;21890006773000;2
131192;21882506773000;2
131193;21855006772750;6
131194;21857506772750;10
131195;21857506773000;4
131196;21855006773000;8
131197;21852506774000;12
131198;21857506773750;2
131199;21855006773750;12
131200;21855006774000;18
131201;21842506773500;2
131202;21840006773750;2
131203;21840006774000;2
131204;21857506774000;3
131205;21860006774000;6
131206;21860006774500;5
131207;21860006774750;2
131208;21852506774250;6
131209;21850006774250;2
131210;21847506774500;5
131211;21850006774500;3
131212;21845006774750;6
131213;21842506774750;4
131214;21845006775250;1
131215;21855006774750;2
131216;21855006775000;4
131217;21852506775000;8
131218;21847506775250;12
131219;21850006775250;1
131220;21877506773000;1
131221;21875006773000;1
131222;21862506774000;7
131223;21870006774000;14
131224;21875006774000;2
131225;21872506774000;2
131226;21875006774250;24
131227;21867506774000;2
131228;21877506774000;5
131229;21880006774250;7
131230;21877506774250;82
131231;21880006774500;20
131232;21877506774500;61
131233;21877506774750;80
131234;21880006774750;117
131235;21880006775000;84
131236;21877506775000;11
131237;21880006775250;4
131238;21875006774500;27
131239;21875006774750;8
131240;21875006775250;7
131241;21872506775500;4
131242;21875006775500;26
131243;21872506775750;18
131244;21875006776000;11
131245;21872506776000;1
131246;21877506775250;38
131247;21877506775500;12
131248;21880006775500;9
131249;21880006775750;36
131250;21877506775750;6
131251;21880006776000;32
131252;21877506776000;16
131253;21877506776250;16
131254;21897506774000;9
131255;21900006774000;59
131256;21902506774000;82
131257;21897506774250;99
131258;21902506774250;52
131259;21900006774250;67
131260;21902506774500;5
131261;21900006774750;18
131262;21897506774750;10
131263;21895006774250;59
131264;21892506774500;59
131265;21890006774500;5
131266;21895006774500;20
131267;21892506774750;56
131268;21887506774750;70
131269;21885006774750;74
131270;21882506774750;51
131271;21885006775000;90
131272;21882506775000;29
131273;21887506775000;28
131274;21885006775250;21
131275;21882506775250;7
131276;21890006774750;103
131277;21890006775000;37
131278;21895006775250;7
131279;21895006775500;7
131280;21890006775500;4
131281;21892506775500;7
131282;21897506775000;2
131283;21902506775000;5
131284;21900006775000;7
131285;21897506775250;15
131286;21900006775250;1
131287;21897506775500;7
131288;21887506775250;5
131289;21882506775500;56
131290;21887506775750;2
131291;21882506775750;47
131292;21882506776000;4
131293;21885006776000;5
131294;21887506776000;11
131295;21890006775750;3
131296;21892506775750;4
131297;21890006776000;5
131298;21890006776250;2
131299;21885006776250;9
131300;21887506776250;9
131301;21885006776500;14
131302;21887506776500;6
131303;21882506776750;4
131304;21882506777000;27
131305;21885006777000;2
131306;21882506777250;9
131307;21882506777500;6
131308;21885006777500;3
131309;21885006777750;2
131310;21892506778000;5
131311;21882506777750;3
131312;21887506778000;2
131313;21882506778000;5
131314;21887506778250;19
131315;21885006778250;6
131316;21882506778250;14
131317;21887506778500;3
131318;21885006778500;6
131319;21882506778500;5
131320;21890006778250;7
131321;21892506778250;6
131322;21845006775500;1
131323;21875006776250;11
131324;21875006776500;4
131325;21870006776750;3
131326;21870006777000;4
131327;21877506776750;10
131328;21877506777000;3
131329;21880006777250;2
131330;21880006777500;4
131331;21880006777750;6
131332;21867506778000;3
131333;21877506777750;2
131334;21880006778000;5
131335;21880006778250;14
131336;21877506778250;1
131337;21877506778500;3
131338;21880006778500;8
131339;21880006778750;6
131340;21877506778750;6
