Levekårssone;Levekårssone navn;Kommunenummer;Kommune;Kategori;Gruppe;Variabel;Spørsmål;Svartype;Verdi;Svar;Antall;Andel;Spørsmålskode;Årstall;Datatype
400103;Sentrum sør;4001;Porsgrunn;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;transport;Hvordan opplever du tilgjengeligheten til offentlig transport?;Selectbox;999;God eller svært god;405;0.7486;FHUS_40_2025_Q1_fk1g2s4;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;natur;Hvordan opplever du tilgjengeligheten til natur- og friluftsområder, inkludert parker og andre grøntarealer?;Selectbox;999;God eller svært god;496;0.9168;FHUS_40_2025_Q1_fk1g2s5;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;sjoe;Hvordan opplever du tilgjengeligheten til kystlinje/strand eller sjø/innsjø der du bor?;Selectbox;999;God eller svært god;444;0.8192;FHUS_40_2025_Q1_fk1g2s6;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;gang;Opplever du at gang- og sykkelveier er godt utbygde i ditt nærområde?;Selectbox;999;God eller svært god;398;0.7343;FHUS_40_2025_Q1_fk1g2s7;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Deltakelse i aktiviteter;Deltagelse i aktiviteter;organisert;Hvor ofte deltar du i organisert aktivitet / frivillig arbeid, som f.eks. idrettslag, politiske lag, trossamfunn, kor eller lignende?;Selectbox;999;Ukentlig eller oftere;171;0.3196;FHUS_40_2025_Q1_fk2g3s1;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Deltakelse i aktiviteter;Deltagelse i aktiviteter;uorganisert;Hvor ofte deltar du i annen aktivitet, som for eksempel klubb, møter, treffe venner, trimturer med venner/kolleger eller andre?;Selectbox;999;Ukentlig eller oftere;266;0.4953;FHUS_40_2025_Q1_fk2g3s2;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Helse;Helse;helse;Hvordan vurderer du alt i alt din egen helse?;Selectbox;999;God eller svært god;379;0.7071;FHUS_40_2025_Q1_fk3g4s1;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Helse;Helse;tannhelse;Hvordan vurderer du tannhelsen din?;Selectbox;999;God eller svært god;385;0.7183;FHUS_40_2025_Q1_fk3g4s2;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Helse;Helse;tannlege;Når var du sist hos tannlege/tannpleier?;Selectbox;999;Mer enn to år siden;55;0.1028;FHUS_40_2025_Q1_fk3g4s3;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Helse;Langvarige helseproblemer og funksjonsnedsettelser;sykdom_a;Hvordan påvirker disse sykdommene eller helseproblemene din hverdag?;Selectbox;999;I stor grad;60;0.1085;FHUS_40_2025_Q1_fk3g8s1a;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Helse;Langvarige helseproblemer og funksjonsnedsettelser;funksjonsnedsettelse_a;Hvordan påvirker funksjonsnedsettelsen (plagene) din hverdag?;Selectbox;999;I stor grad;29;0.0524;FHUS_40_2025_Q1_fk3g8s2a;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Helse;Nakke- og korsryggsmerter;korsryggsmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i korsryggen?;Selectbox;999;Ja;210;0.4023;FHUS_40_2025_Q1_fk3g9s1;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Helse;Nakke- og korsryggsmerter;nakkesmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i nakken?;Selectbox;999;Ja;185;0.3571;FHUS_40_2025_Q1_fk3g9s2;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Helserelatert atferd;Kosthold;sukkerdrikk;Hvor ofte drikker du vanligvis sukkerholdig brus/saft/leskedrikk (inkludert iste, energidrikk, sportsdrikk og nektar)?;Matrix;999;2-3 ganger i uka eller oftere;136;0.2625;FHUS_40_2025_Q1_fk5g13s1_1;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Helserelatert atferd;Kosthold;frukt;Hvor ofte spiser du vanligvis frukt eller bær (regn ikke med juice eller fruktsaft)?;Matrix;999;Daglig eller oftere;146;0.2813;FHUS_40_2025_Q1_fk5g13s1_2;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Helserelatert atferd;Kosthold;groennsaker;Hvor ofte spiser du vanligvis grønnsaker (inkludert salat)? Regn ikke med poteter.;Matrix;999;Daglig eller oftere;217;0.4181;FHUS_40_2025_Q1_fk5g13s1_3;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Helserelatert atferd;Kosthold;fisk;Hvor ofte spiser du vanligvis fisk (som pålegg, til lunsj eller middag)?;Matrix;999;2-3 ganger i uka eller oftere;215;0.4135;FHUS_40_2025_Q1_fk5g13s1_4;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Helserelatert atferd;Tobakk;roeyking_a;Hvor ofte røyker du?;Selectbox;999;Daglig;52;0.094;FHUS_40_2025_Q1_fk5g14s1a;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Helserelatert atferd;Tobakk;snus_a;Hvor ofte bruker du snus?;Selectbox;999;Daglig;54;0.0976;FHUS_40_2025_Q1_fk5g14s2a;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Helserelatert atferd;Alkohol;alkohol_a;I løpet av de siste 12 måneder, hvor ofte har du drukket alkohol?;Selectbox;999;2-3 ganger i uka eller oftere;120;0.217;FHUS_40_2025_Q1_fk5g15s1a;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Helserelatert atferd;Alkohol;alkohol_c;Hvor ofte drikker du seks alkoholenheter eller mer ved én og samme anledning?;Selectbox;999;Månedlig eller oftere;81;0.1465;FHUS_40_2025_Q1_fk5g15s1a2;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Skader og fysisk miljø;Skader;skade;Har du i løpet av de siste 12 måneder vært utsatt for en eller flere skader som førte til at du oppsøkte lege eller tannlege?;Selectbox;999;Ja minst én;130;0.2529;FHUS_40_2025_Q1_fk6g17s1;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Bakgrunn;Famile og bolig situasjon;bolig;Eier eller leier du boligen din?;Selectbox;999;Eier;434;0.846;FHUS_40_2025_Q1_fk8g30s4;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Skader og fysisk miljø;Bolig;boligbytte;Hvor sannsynlig er det at du bytter bolig de neste 10 årene?;Selectbox;999;svært sannsynlig eller litt sannsynlig;247;0.4796;FHUS_40_2025_Q1_fk6g18s2;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Skader og fysisk miljø;Støy;veitrafikkstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;57;0.1105;FHUS_40_2025_Q1_fk6g19s1;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Skader og fysisk miljø;Støy;annenstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra andre utendørs støykilder enn veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;52;0.1008;FHUS_40_2025_Q1_fk6g19s2;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Livskvalitet;Livstilfredshet;tilfredshet;Alt i alt, hvor fornøyd er du med livet ditt for tiden?;Selectbox;999;Andel som svarer 6 eller høyere;433;0.8457;FHUS_40_2025_Q1_fk7g20s1;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Livskvalitet;Livstilfredshet;fremtidsoptimisme;Hvor fornøyd tror du at du vil være med livet ditt fem år fra nå?;Selectbox;999;Andel som svarer 6 eller høyere;446;0.878;FHUS_40_2025_Q1_fk7g20s2;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Livskvalitet;Livstilfredshet;meningsfylt;Alt i alt, i hvilken grad opplever du at det du gjør i livet er meningsfylt?;Selectbox;999;Andel som svarer 6 eller høyere;437;0.8552;FHUS_40_2025_Q1_fk7g20s3;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Livskvalitet;Engasjement;engasjert;Tenk på hvordan du har følt deg de siste 7 dagene. I hvilken grad var du engasjert?;Selectbox;999;Andel som svarer 6 eller høyere;340;0.6667;FHUS_40_2025_Q1_fk7g24s1;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Livskvalitet;Sosiale relasjoner;givende;Mine sosiale relasjoner er støttende og givende;Matrix;999;Andel som svarer 6 eller høyere;397;0.7893;FHUS_40_2025_Q1_fk7g25s1_1;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Livskvalitet;Sosiale relasjoner;andreslykke;Jeg bidrar aktivt til andres lykke og livskvalitet;Matrix;999;Andel som svarer 6 eller høyere;399;0.7948;FHUS_40_2025_Q1_fk7g25s1_2;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Livskvalitet;Sosiale relasjoner;venner;Hvor ofte er du sammen med gode venner?;Selectbox;999;Ukentlig eller oftere;272;0.5365;FHUS_40_2025_Q1_fk7g25s3;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Livskvalitet;Lokalsamfunn / trygghet;tilhoerighet;I hvilken grad føler du at du hører til på stedet der du bor?;Selectbox;999;Andel som svarer 6 eller høyere;417;0.8225;FHUS_40_2025_Q1_fk7g26s2;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Livskvalitet;Lokalsamfunn / trygghet;trygg;Alt i alt, hvor trygg føler du deg når du er ute og går i nærmiljøet?;Selectbox;999;Andel som svarer 6 eller høyere;467;0.9211;FHUS_40_2025_Q1_fk7g26s3;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Bakgrunn;Økonomi;oekonomi;Dersom du bor alene, tenk på din samlede inntekt. Dersom du bor sammen med andre, tenk på den samlede inntekten til alle i husholdningen. Hvor lett eller vanskelig er det for deg/dere å få pengene til å strekke til i det daglige, med denne inntekten?;Selectbox;999;Andel med økonomiske vansker;109;0.2158;FHUS_40_2025_Q1_fk8g28s1;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Utledet variabel;Sosial støtte;oslo_sum_3kat;oslo_sum_3kat;;999;Høy sosial støtte;158;0.3044;oslo_sum_3kat;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Utledet variabel;Psykiske plager;HSCL_2kat;HSCL_2kat;;999;Symptomer på psykiske plager;88;0.1667;HSCL_2kat;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Utledet variabel;Ensomhet;ucla_2kat;ucla_2kat;;999;Høyt nivå;70;0.1357;ucla_2kat;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Utledet variabel;Søvn;INSOMNIA;INSOMNIA;;999;Søvnproblemer;65;0.1233;INSOMNIA;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Utledet variabel;Kontroll i livet;kontroll_SUM_3kat;kontroll_SUM_3kat;;999;Høy grad av mestring;103;0.2048;kontroll_SUM_3kat;2025;Real data
400103;Sentrum sør;4001;Porsgrunn;Utledet variabel;Fysisk aktivitet;FYSAK_2kat;FYSAK_2kat;;999;Minst 30 min. moderat fysisk aktivitet minst fire dager i uka;89;0.1712;FYSAK_2kat;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Nærmiljøet;Trivsel;trivsel;I hvilken grad trives du i nærmiljøet ditt?;Selectbox;999;I stor grad;348;0.6891;FHUS_40_2025_Q1_fk1g1s1;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;kultur;Hvordan opplever du tilgjengeligheten til kulturtilbud (eksempelvis kino, bibliotek, kulturhus, konserter og teater)?;Selectbox;999;God eller svært god;410;0.8316;FHUS_40_2025_Q1_fk1g2s1;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;idrett;Hvordan opplever du tilgjengeligheten til idrettstilbud (eksempelvis idrettshall, svømmehall, treningssenter, ski/lys-løyper)?;Selectbox;999;God eller svært god;415;0.8418;FHUS_40_2025_Q1_fk1g2s2;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;butikk;Hvordan opplever du tilgjengeligheten til butikker, spisesteder og andre servicetilbud?;Selectbox;999;God eller svært god;434;0.8821;FHUS_40_2025_Q1_fk1g2s3;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;transport;Hvordan opplever du tilgjengeligheten til offentlig transport?;Selectbox;999;God eller svært god;365;0.7389;FHUS_40_2025_Q1_fk1g2s4;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;natur;Hvordan opplever du tilgjengeligheten til natur- og friluftsområder, inkludert parker og andre grøntarealer?;Selectbox;999;God eller svært god;444;0.8988;FHUS_40_2025_Q1_fk1g2s5;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;sjoe;Hvordan opplever du tilgjengeligheten til kystlinje/strand eller sjø/innsjø der du bor?;Selectbox;999;God eller svært god;417;0.8458;FHUS_40_2025_Q1_fk1g2s6;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;gang;Opplever du at gang- og sykkelveier er godt utbygde i ditt nærområde?;Selectbox;999;God eller svært god;411;0.832;FHUS_40_2025_Q1_fk1g2s7;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Deltakelse i aktiviteter;Deltagelse i aktiviteter;organisert;Hvor ofte deltar du i organisert aktivitet / frivillig arbeid, som f.eks. idrettslag, politiske lag, trossamfunn, kor eller lignende?;Selectbox;999;Ukentlig eller oftere;117;0.2398;FHUS_40_2025_Q1_fk2g3s1;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Deltakelse i aktiviteter;Deltagelse i aktiviteter;uorganisert;Hvor ofte deltar du i annen aktivitet, som for eksempel klubb, møter, treffe venner, trimturer med venner/kolleger eller andre?;Selectbox;999;Ukentlig eller oftere;208;0.4245;FHUS_40_2025_Q1_fk2g3s2;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Helse;Helse;helse;Hvordan vurderer du alt i alt din egen helse?;Selectbox;999;God eller svært god;308;0.6324;FHUS_40_2025_Q1_fk3g4s1;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Helse;Helse;tannhelse;Hvordan vurderer du tannhelsen din?;Selectbox;999;God eller svært god;304;0.6255;FHUS_40_2025_Q1_fk3g4s2;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Helse;Helse;tannlege;Når var du sist hos tannlege/tannpleier?;Selectbox;999;Mer enn to år siden;64;0.1314;FHUS_40_2025_Q1_fk3g4s3;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Helse;Langvarige helseproblemer og funksjonsnedsettelser;sykdom_a;Hvordan påvirker disse sykdommene eller helseproblemene din hverdag?;Selectbox;999;I stor grad;69;0.1361;FHUS_40_2025_Q1_fk3g8s1a;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Helse;Langvarige helseproblemer og funksjonsnedsettelser;funksjonsnedsettelse_a;Hvordan påvirker funksjonsnedsettelsen (plagene) din hverdag?;Selectbox;999;I stor grad;41;0.0807;FHUS_40_2025_Q1_fk3g8s2a;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Helse;Nakke- og korsryggsmerter;korsryggsmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i korsryggen?;Selectbox;999;Ja;231;0.4873;FHUS_40_2025_Q1_fk3g9s1;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Helse;Nakke- og korsryggsmerter;nakkesmerte;I løpet av de siste 28 dagene (4 ukene), har du hatt smerter i nakken?;Selectbox;999;Ja;204;0.434;FHUS_40_2025_Q1_fk3g9s2;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Helserelatert atferd;Kosthold;sukkerdrikk;Hvor ofte drikker du vanligvis sukkerholdig brus/saft/leskedrikk (inkludert iste, energidrikk, sportsdrikk og nektar)?;Matrix;999;2-3 ganger i uka eller oftere;124;0.265;FHUS_40_2025_Q1_fk5g13s1_1;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Helserelatert atferd;Kosthold;frukt;Hvor ofte spiser du vanligvis frukt eller bær (regn ikke med juice eller fruktsaft)?;Matrix;999;Daglig eller oftere;126;0.2698;FHUS_40_2025_Q1_fk5g13s1_2;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Helserelatert atferd;Kosthold;groennsaker;Hvor ofte spiser du vanligvis grønnsaker (inkludert salat)? Regn ikke med poteter.;Matrix;999;Daglig eller oftere;172;0.3683;FHUS_40_2025_Q1_fk5g13s1_3;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Helserelatert atferd;Kosthold;fisk;Hvor ofte spiser du vanligvis fisk (som pålegg, til lunsj eller middag)?;Matrix;999;2-3 ganger i uka eller oftere;174;0.3726;FHUS_40_2025_Q1_fk5g13s1_4;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Helserelatert atferd;Tobakk;roeyking_a;Hvor ofte røyker du?;Selectbox;999;Daglig;47;0.0929;FHUS_40_2025_Q1_fk5g14s1a;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Helserelatert atferd;Tobakk;snus_a;Hvor ofte bruker du snus?;Selectbox;999;Daglig;68;0.1339;FHUS_40_2025_Q1_fk5g14s2a;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Helserelatert atferd;Alkohol;alkohol_a;I løpet av de siste 12 måneder, hvor ofte har du drukket alkohol?;Selectbox;999;2-3 ganger i uka eller oftere;63;0.1243;FHUS_40_2025_Q1_fk5g15s1a;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Helserelatert atferd;Alkohol;alkohol_c;Hvor ofte drikker du seks alkoholenheter eller mer ved én og samme anledning?;Selectbox;999;Månedlig eller oftere;67;0.1321;FHUS_40_2025_Q1_fk5g15s1a2;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Skader og fysisk miljø;Skader;skade;Har du i løpet av de siste 12 måneder vært utsatt for en eller flere skader som førte til at du oppsøkte lege eller tannlege?;Selectbox;999;Ja minst én;101;0.2186;FHUS_40_2025_Q1_fk6g17s1;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Bakgrunn;Famile og bolig situasjon;bolig;Eier eller leier du boligen din?;Selectbox;999;Eier;383;0.8254;FHUS_40_2025_Q1_fk8g30s4;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Skader og fysisk miljø;Bolig;boligbytte;Hvor sannsynlig er det at du bytter bolig de neste 10 årene?;Selectbox;999;svært sannsynlig eller litt sannsynlig;272;0.5875;FHUS_40_2025_Q1_fk6g18s2;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Skader og fysisk miljø;Støy;veitrafikkstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;63;0.1364;FHUS_40_2025_Q1_fk6g19s1;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Skader og fysisk miljø;Støy;annenstoey;Hvis du tenker på de siste 12 månedene, hvor plaget er du av støy fra andre utendørs støykilder enn veitrafikk når du er hjemme?;Selectbox;999;Middels plaget eller mer;53;0.1142;FHUS_40_2025_Q1_fk6g19s2;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Livskvalitet;Livstilfredshet;tilfredshet;Alt i alt, hvor fornøyd er du med livet ditt for tiden?;Selectbox;999;Andel som svarer 6 eller høyere;381;0.8247;FHUS_40_2025_Q1_fk7g20s1;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Livskvalitet;Livstilfredshet;fremtidsoptimisme;Hvor fornøyd tror du at du vil være med livet ditt fem år fra nå?;Selectbox;999;Andel som svarer 6 eller høyere;392;0.8503;FHUS_40_2025_Q1_fk7g20s2;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Livskvalitet;Livstilfredshet;meningsfylt;Alt i alt, i hvilken grad opplever du at det du gjør i livet er meningsfylt?;Selectbox;999;Andel som svarer 6 eller høyere;378;0.8147;FHUS_40_2025_Q1_fk7g20s3;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Livskvalitet;Engasjement;engasjert;Tenk på hvordan du har følt deg de siste 7 dagene. I hvilken grad var du engasjert?;Selectbox;999;Andel som svarer 6 eller høyere;283;0.6193;FHUS_40_2025_Q1_fk7g24s1;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Livskvalitet;Sosiale relasjoner;givende;Mine sosiale relasjoner er støttende og givende;Matrix;999;Andel som svarer 6 eller høyere;353;0.7879;FHUS_40_2025_Q1_fk7g25s1_1;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Livskvalitet;Sosiale relasjoner;andreslykke;Jeg bidrar aktivt til andres lykke og livskvalitet;Matrix;999;Andel som svarer 6 eller høyere;352;0.7928;FHUS_40_2025_Q1_fk7g25s1_2;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Livskvalitet;Sosiale relasjoner;venner;Hvor ofte er du sammen med gode venner?;Selectbox;999;Ukentlig eller oftere;207;0.458;FHUS_40_2025_Q1_fk7g25s3;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Livskvalitet;Lokalsamfunn / trygghet;tilhoerighet;I hvilken grad føler du at du hører til på stedet der du bor?;Selectbox;999;Andel som svarer 6 eller høyere;349;0.7687;FHUS_40_2025_Q1_fk7g26s2;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Livskvalitet;Lokalsamfunn / trygghet;trygg;Alt i alt, hvor trygg føler du deg når du er ute og går i nærmiljøet?;Selectbox;999;Andel som svarer 6 eller høyere;426;0.9404;FHUS_40_2025_Q1_fk7g26s3;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Bakgrunn;Økonomi;oekonomi;Dersom du bor alene, tenk på din samlede inntekt. Dersom du bor sammen med andre, tenk på den samlede inntekten til alle i husholdningen. Hvor lett eller vanskelig er det for deg/dere å få pengene til å strekke til i det daglige, med denne inntekten?;Selectbox;999;Andel med økonomiske vansker;131;0.2905;FHUS_40_2025_Q1_fk8g28s1;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Utledet variabel;Sosial støtte;oslo_sum_3kat;oslo_sum_3kat;;999;Høy sosial støtte;129;0.2762;oslo_sum_3kat;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Utledet variabel;Psykiske plager;HSCL_2kat;HSCL_2kat;;999;Symptomer på psykiske plager;91;0.19;HSCL_2kat;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Utledet variabel;Ensomhet;ucla_2kat;ucla_2kat;;999;Høyt nivå;67;0.1435;ucla_2kat;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Utledet variabel;Søvn;INSOMNIA;INSOMNIA;;999;Søvnproblemer;64;0.135;INSOMNIA;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Utledet variabel;Kontroll i livet;kontroll_SUM_3kat;kontroll_SUM_3kat;;999;Høy grad av mestring;74;0.1652;kontroll_SUM_3kat;2025;Real data
400104;Herøya – Stridsklev;4001;Porsgrunn;Utledet variabel;Fysisk aktivitet;FYSAK_2kat;FYSAK_2kat;;999;Minst 30 min. moderat fysisk aktivitet minst fire dager i uka;88;0.188;FYSAK_2kat;2025;Real data
400105;Heistad – Skjelsvik – Brevik;4001;Porsgrunn;Nærmiljøet;Trivsel;trivsel;I hvilken grad trives du i nærmiljøet ditt?;Selectbox;999;I stor grad;406;0.7853;FHUS_40_2025_Q1_fk1g1s1;2025;Real data
400105;Heistad – Skjelsvik – Brevik;4001;Porsgrunn;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;kultur;Hvordan opplever du tilgjengeligheten til kulturtilbud (eksempelvis kino, bibliotek, kulturhus, konserter og teater)?;Selectbox;999;God eller svært god;413;0.8066;FHUS_40_2025_Q1_fk1g2s1;2025;Real data
400105;Heistad – Skjelsvik – Brevik;4001;Porsgrunn;Nærmiljøet;Tilgang på fasiliteter og servicetilbud lokalt;idrett;Hvordan opplever du tilgjengeligheten til idrettstilbud (eksempelvis idrettshall, svømmehall, treningssenter, ski/lys-løyper)?;Selectbox;999;God eller svært god;439;0.8591;FHUS_40_2025_Q1_fk1g2s2;2025;Real data
