Kommunenummer,Kommune,År,Bygningstype,Sort_Bygningstype,Bygningstype_6_gr,Sort_Bygningstype_6_gr,Bygningstype_5_gr,Sort_Bygningstype_5_gr,Antall
4018,Nome,01.01.2005,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4018,Nome,01.01.2006,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4018,Nome,01.01.2007,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4018,Nome,01.01.2008,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4018,Nome,01.01.2009,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4018,Nome,01.01.2010,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4018,Nome,01.01.2011,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4018,Nome,01.01.2012,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4018,Nome,01.01.2013,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4018,Nome,01.01.2014,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4018,Nome,01.01.2015,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4018,Nome,01.01.2016,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4018,Nome,01.01.2017,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4018,Nome,01.01.2018,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4018,Nome,01.01.2019,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4018,Nome,01.01.2020,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4018,Nome,01.01.2021,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4018,Nome,01.01.2022,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4018,Nome,01.01.2023,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4018,Nome,01.01.2024,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4018,Nome,01.01.2025,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4020,Midt-Telemark,01.01.2000,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4020,Midt-Telemark,01.01.2001,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4020,Midt-Telemark,01.01.2002,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4020,Midt-Telemark,01.01.2003,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4020,Midt-Telemark,01.01.2004,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4020,Midt-Telemark,01.01.2005,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4020,Midt-Telemark,01.01.2006,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4020,Midt-Telemark,01.01.2007,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4020,Midt-Telemark,01.01.2008,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4020,Midt-Telemark,01.01.2009,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4020,Midt-Telemark,01.01.2010,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4020,Midt-Telemark,01.01.2011,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4020,Midt-Telemark,01.01.2012,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4020,Midt-Telemark,01.01.2013,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4020,Midt-Telemark,01.01.2014,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4020,Midt-Telemark,01.01.2015,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4020,Midt-Telemark,01.01.2016,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4020,Midt-Telemark,01.01.2017,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4020,Midt-Telemark,01.01.2018,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4020,Midt-Telemark,01.01.2019,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4020,Midt-Telemark,01.01.2020,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,302
4020,Midt-Telemark,01.01.2021,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4020,Midt-Telemark,01.01.2022,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4020,Midt-Telemark,01.01.2023,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4020,Midt-Telemark,01.01.2024,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4020,Midt-Telemark,01.01.2025,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4022,Seljord,01.01.2000,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4022,Seljord,01.01.2001,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4022,Seljord,01.01.2002,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4022,Seljord,01.01.2003,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4022,Seljord,01.01.2004,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4022,Seljord,01.01.2005,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4022,Seljord,01.01.2006,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4022,Seljord,01.01.2007,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4022,Seljord,01.01.2008,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4022,Seljord,01.01.2009,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4022,Seljord,01.01.2010,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4022,Seljord,01.01.2011,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4022,Seljord,01.01.2012,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4022,Seljord,01.01.2013,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4022,Seljord,01.01.2014,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4022,Seljord,01.01.2015,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4022,Seljord,01.01.2016,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4022,Seljord,01.01.2017,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4022,Seljord,01.01.2018,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4022,Seljord,01.01.2019,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4022,Seljord,01.01.2020,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4022,Seljord,01.01.2021,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4022,Seljord,01.01.2022,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4022,Seljord,01.01.2023,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4022,Seljord,01.01.2024,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4022,Seljord,01.01.2025,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4024,Hjartdal,01.01.2000,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4024,Hjartdal,01.01.2001,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4024,Hjartdal,01.01.2002,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4024,Hjartdal,01.01.2003,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4024,Hjartdal,01.01.2004,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4024,Hjartdal,01.01.2005,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4024,Hjartdal,01.01.2006,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4024,Hjartdal,01.01.2007,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4024,Hjartdal,01.01.2008,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4024,Hjartdal,01.01.2009,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4024,Hjartdal,01.01.2010,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4024,Hjartdal,01.01.2011,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4024,Hjartdal,01.01.2012,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4024,Hjartdal,01.01.2013,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4024,Hjartdal,01.01.2014,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4024,Hjartdal,01.01.2015,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4024,Hjartdal,01.01.2016,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4024,Hjartdal,01.01.2017,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4024,Hjartdal,01.01.2018,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4024,Hjartdal,01.01.2019,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4024,Hjartdal,01.01.2020,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4024,Hjartdal,01.01.2021,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4024,Hjartdal,01.01.2022,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4024,Hjartdal,01.01.2023,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4024,Hjartdal,01.01.2024,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4024,Hjartdal,01.01.2025,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4026,Tinn,01.01.2000,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4026,Tinn,01.01.2001,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4026,Tinn,01.01.2002,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4026,Tinn,01.01.2003,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4026,Tinn,01.01.2004,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4026,Tinn,01.01.2005,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4026,Tinn,01.01.2006,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4026,Tinn,01.01.2007,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4026,Tinn,01.01.2008,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4026,Tinn,01.01.2009,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4026,Tinn,01.01.2010,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4026,Tinn,01.01.2011,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4026,Tinn,01.01.2012,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4026,Tinn,01.01.2013,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4026,Tinn,01.01.2014,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4026,Tinn,01.01.2015,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4026,Tinn,01.01.2016,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4026,Tinn,01.01.2017,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4026,Tinn,01.01.2018,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4026,Tinn,01.01.2019,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4026,Tinn,01.01.2020,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4026,Tinn,01.01.2021,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4026,Tinn,01.01.2022,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4026,Tinn,01.01.2023,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4026,Tinn,01.01.2024,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4026,Tinn,01.01.2025,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4028,Kviteseid,01.01.2000,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4028,Kviteseid,01.01.2001,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4028,Kviteseid,01.01.2002,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4028,Kviteseid,01.01.2003,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4028,Kviteseid,01.01.2004,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4028,Kviteseid,01.01.2005,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4028,Kviteseid,01.01.2006,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4028,Kviteseid,01.01.2007,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4028,Kviteseid,01.01.2008,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4028,Kviteseid,01.01.2009,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4028,Kviteseid,01.01.2010,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4028,Kviteseid,01.01.2011,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4028,Kviteseid,01.01.2012,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4028,Kviteseid,01.01.2013,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4028,Kviteseid,01.01.2014,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4028,Kviteseid,01.01.2015,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4028,Kviteseid,01.01.2016,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4028,Kviteseid,01.01.2017,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4028,Kviteseid,01.01.2018,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4028,Kviteseid,01.01.2019,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4028,Kviteseid,01.01.2020,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4028,Kviteseid,01.01.2021,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4028,Kviteseid,01.01.2022,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4028,Kviteseid,01.01.2023,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4028,Kviteseid,01.01.2024,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4028,Kviteseid,01.01.2025,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4030,Nissedal,01.01.2000,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4030,Nissedal,01.01.2001,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4030,Nissedal,01.01.2002,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4030,Nissedal,01.01.2003,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4030,Nissedal,01.01.2004,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4030,Nissedal,01.01.2005,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4030,Nissedal,01.01.2006,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4030,Nissedal,01.01.2007,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4030,Nissedal,01.01.2008,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4030,Nissedal,01.01.2009,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4030,Nissedal,01.01.2010,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4030,Nissedal,01.01.2011,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4030,Nissedal,01.01.2012,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4030,Nissedal,01.01.2013,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4030,Nissedal,01.01.2014,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4030,Nissedal,01.01.2015,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4030,Nissedal,01.01.2016,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4030,Nissedal,01.01.2017,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4030,Nissedal,01.01.2018,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4030,Nissedal,01.01.2019,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4030,Nissedal,01.01.2020,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4030,Nissedal,01.01.2021,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4030,Nissedal,01.01.2022,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
4030,Nissedal,01.01.2023,Store frittliggende boligbygg på 5 etasjer eller over,2,Store boligbygg,2,Leilighet,2,0
