ULYKKESDATO;ULYKKESKLOKKESLETT;UKEDAG;ULYKKESKODE;ANTALL ENHETER;VEGTYPE;STEDSFORHOLD;TETTSTED;FARTSGRENSE;HISTORISK VEGKATEGORI;HISTORISK VEGNUMMER;UID;UKEDAGSTYPE;ULYKKESTYPE;ULYKKESTYPE UNDERKATEGORI;ÅR;ANTALL ANDRE ENHETER;ANTALL BUSS;ANTALL FOTGJENGERE;ANTALL LASTEBIL;ANTALL LETT MC;ANTALL MC;ANTALL MOPED;ANTALL PERSONBIL;ANTALL SKINNEGÅENDE MATERIELL;ANTALL LITEN ELEKTRISK MOTORVOGN;ANTALL SYKKEL;ANTALL TRAKTOR;ANTALL UKJENTE ENHETER;ANTALL VAREBIL;VEGBELYSNING;FYLKENAVN;FYLKENUMMER;KOMMUNENAVN;KOMMUNENUMMER;VEGSYSTEMREFERANSE;VEGKATEGORI;VEGNUMMER;VEGOBJEKT_ID;Latitude;Longitude;VEGKATEGORI (grupper);ALVORLIGHETSGRAD;MÅNED;ANTALL DREPTE;ANTALL MEGET ALVORLIG SKADET;ANTALL ALVORLIG SKADET;ANTALL LETTERE SKADET;DEKKETYPE;FØREFORHOLD;VÆRFORHOLD;LYSFORHOLD;KJØREFELTTYPE;ANTALL KJØREFELT;ÅRSDØGNTRAFIKK
torsdag 1. april 2004;11:16:00;Torsdag;Fotgjenger stod stille eller oppholdt seg forøvrig i kjørebanen;3;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;60;Riksveg;38;UID1000201644;Yrkesdøgn;Fotgjenger/akende;Fotgjenger langs vegen eller i kjørebanen;2004;0;0;2;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Kragerø;4014;;;0;107129631;58,88351339;9,366306365;Fylkesveg;;4;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
torsdag 1. desember 2011;08:53:00;Torsdag;Enslig kjøretøy veltet i kjørebanen;1;Vanlig veg/gate;4 armet kryss (X-kryss);Tettsted;50;Fylkesveg;32;UID1000252451;Yrkesdøgn;Andre ulykker;Andre ulykker(parkering o.l);2011;0;0;0;0;0;0;1;0;0;0;0;0;0;0;Ukjent;Telemark;40;Porsgrunn;4001;;;0;305796800;59,14225557;9,658441445;Fylkesveg;;12;;;;;Asfalt, oljegrus;Våt, bar veg;Dårlig sikt, nedbør;Tussmørke, skumring;Vanlig kjørefelt;3;
torsdag 1. juli 1993;15:45:00;Torsdag;Enslig kjøretøy veltet i kjørebanen;1;Ukjent;3-armet kryss (T-kryss, Y-kryss);Tettsted;50;Riksveg;36;UID1000206064;Yrkesdøgn;Andre ulykker;Andre ulykker(parkering o.l);1993;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Ukjent;Telemark;40;Porsgrunn;4001;;;0;107155830;59,14223161;9,658515243;Fylkesveg;;7;;;;;Ukjent;Tørr, bar veg;God sikt, opphold;Dagslys;Ukjent;;
torsdag 1. november 2001;11:15:00;Torsdag;Venstresving foran kjørende i motsatt retning;2;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Ikke tettsted;60;Europaveg;134;UID1000202667;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning hvor kjøretøy foretar avsvingning;2001;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Notodden;4005;;;0;107135545;59,56527363;9,223709179;Fylkesveg;;11;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
torsdag 10. august 2017;17:20:00;Torsdag;Avsvinging til venstre foran kjørende i motsatt retning;2;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Tettsted;60;Fylkesveg;32;UID1000283379;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved avsvinging fra motsatte kjøreretning;2017;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Nei;Telemark;40;Porsgrunn;4001;;;0;814670868;59,12264706;9,70753706;Fylkesveg;;8;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;16100
torsdag 10. februar 2005;11:00:00;Torsdag;Påkjøring bakfra;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;60;Fylkesveg;59;UID1000201233;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2005;0;0;0;1;0;0;0;0;0;0;0;0;0;1;Nei;Telemark;40;Skien;4003;;;0;107127047;59,18577357;9,615560088;Fylkesveg;;2;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;12176
torsdag 10. januar 2008;23:00:00;Torsdag;Møting i kurve;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;60;Riksveg;38;UID1000226483;Yrkesdøgn;Motsatt kjøreretning;Ulykke ved møting;2008;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Kragerø;4014;;;0;157061523;58,88620886;9,361050177;Fylkesveg;;1;;;;;Asfalt, oljegrus;Våt, bar veg;Dårlig sikt, nedbør;Mørkt med vegbelysning;Vanlig kjørefelt;2;
torsdag 10. mai 2012;15:08:00;Torsdag;Enslig kjøretøy kjørte utfor på høyre side på rett vegstrekning;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Tettsted;80;Fylkesveg;356;UID1000255138;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2012;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Ukjent;Telemark;40;Skien;4003;;;0;334843987;59,12308964;9,60207526;Fylkesveg;;5;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, nedbør;Dagslys;Vanlig kjørefelt;2;
torsdag 11. desember 2008;20:26:00;Torsdag;Møting på rett vegstrekning;2;Vanlig veg/gate;Bru;Ikke tettsted;70;Europaveg;134;UID1000233819;Yrkesdøgn;Motsatt kjøreretning;Ulykke ved møting;2008;0;0;0;1;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Hjartdal;4024;;;0;204397319;59,61105492;9,004651924;Fylkesveg;;12;;;;;Asfalt, oljegrus;Snø / isbelagt veg;God sikt, nedbør;Mørkt med vegbelysning;Vanlig kjørefelt;1;
torsdag 11. februar 2010;15:17:00;Torsdag;Kjørende fra fortau eller G/S-veg krysset kjørebanen på bortsiden av krysset;2;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Tettsted;60;Fylkesveg;354;UID1000241523;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning uten avsvingning;2010;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Nei;Telemark;40;Porsgrunn;4001;;;0;240038741;59,10197937;9,670532046;Fylkesveg;;2;;;;;Asfalt, oljegrus;Snø / isbelagt veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;13800
torsdag 11. juni 2009;20:30:00;Torsdag;Påkjøring bakfra;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Tettsted;40;Riksveg;36;UID1000236316;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2009;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Porsgrunn;4001;;;0;218382076;59,14171809;9,6591559;Fylkesveg;;6;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
torsdag 11. juni 2015;10:52:00;Torsdag;Høyresving foran kjørende i motsatt retning;2;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Ikke tettsted;70;Riksveg;36;UID1000272770;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning hvor kjøretøy foretar avsvingning;2015;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Nei;Telemark;40;Porsgrunn;4001;;;0;603182456;59,10193323;9,670504239;Fylkesveg;;6;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, nedbør;Dagslys;Vanlig kjørefelt;3;14250
torsdag 12. august 1993;15:25:00;Torsdag;Venstresving foran kjørende i motsatt retning;2;Ukjent;3-armet kryss (T-kryss, Y-kryss);Ikke tettsted;80;Riksveg;11;UID1000206013;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning hvor kjøretøy foretar avsvingning;1993;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Notodden;4005;;;0;107155534;59,56692763;9,214305648;Fylkesveg;;8;;;;;Ukjent;Tørr, bar veg;God sikt, opphold;Dagslys;Ukjent;;
torsdag 12. mars 1998;15:07:00;Torsdag;Møting i kurve;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Europaveg;134;UID1000203930;Yrkesdøgn;Motsatt kjøreretning;Ulykke ved møting;1998;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Notodden;4005;;;0;107142972;59,58478107;9,302787011;Fylkesveg;;3;;;;;Asfalt, oljegrus;Delvis snø / isbelagt veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
torsdag 12. mars 1998;14:35:00;Torsdag;Enslig kjøretøy kjørte utfor på venstre side i høyrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Europaveg;134;UID1000204105;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;1998;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Notodden;4005;;;0;107143955;59,5822408;9,317824837;Fylkesveg;;3;;;;;Asfalt, oljegrus;Delvis snø / isbelagt veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;
torsdag 12. september 1996;18:14:00;Torsdag;Avsvinging til venstre foran kjørende i motsatt retning;2;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Ikke tettsted;80;Riksveg;36;UID1000204774;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved avsvinging fra motsatte kjøreretning;1996;0;0;0;0;0;1;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Skien;4003;;;0;107148012;59,18057906;9,570000182;Fylkesveg;;9;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, nedbør;Dagslys;Vanlig kjørefelt;2;
torsdag 13. april 2000;08:30:00;Torsdag;Enslig kjøretøy veltet i kjørebanen;1;Motortrafikkveg;Bomstasjon;Ikke tettsted;50;Europaveg;18;UID1000203292;Yrkesdøgn;Andre ulykker;Andre ulykker(parkering o.l);2000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Ja;Telemark;40;Porsgrunn;4001;;;0;107139280;59,10095998;9,769958209;Fylkesveg;;4;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, nedbør;Dagslys;Vanlig kjørefelt;;10300
torsdag 13. august 1992;13:05:00;Torsdag;Venstresving foran kjørende i motsatt retning;2;Ukjent;3-armet kryss (T-kryss, Y-kryss);Ikke tettsted;80;Riksveg;11;UID1000206405;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning hvor kjøretøy foretar avsvingning;1992;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Notodden;4005;;;0;107157661;59,56528257;9,223707643;Fylkesveg;;8;;;;;Ukjent;Våt, bar veg;God sikt, nedbør;Dagslys;Ukjent;;
torsdag 13. januar 2011;18:26:00;Torsdag;Påkjøring bakfra etter oppstart fra stanset eller parkert stilling;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Tettsted;50;Kommunal veg;4360;UID1000247508;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2011;0;1;0;1;0;0;0;0;0;0;0;0;0;0;Nei;Telemark;40;Porsgrunn;4001;;;0;275145425;59,13852051;9,643614045;Fylkesveg;;1;;;;;Asfalt, oljegrus;Delvis snø / isbelagt veg;God sikt, opphold;Mørkt med vegbelysning;Vanlig kjørefelt;2;
torsdag 13. juli 1995;00:01:00;Torsdag;Møting i kurve;2;Ukjent;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Riksveg;11;UID1000205250;Yrkesdøgn;Motsatt kjøreretning;Ulykke ved møting;1995;0;0;0;1;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Notodden;4005;;;0;107150877;59,58269633;9,319398379;Fylkesveg;;7;;;;;Ukjent;Tørr, bar veg;God sikt, opphold;Mørkt uten vegbelysning;Ukjent;;
torsdag 13. juli 2006;07:45:00;Torsdag;Enslig kjøretøy kjørte utfor på høyre side på rett vegstrekning;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;70;Riksveg;359;UID1000211694;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2006;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Nei;Telemark;40;Nome;4018;;;0;114338490;59,28999829;9,212663558;Fylkesveg;;7;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;1906
torsdag 14. august 2008;15:13:00;Torsdag;Påkjøring bakfra ved venstresving;2;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Tettsted;;Riksveg;36;UID1000230979;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved avsvinging fra samme kjøreretning;2008;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Midt-Telemark;4020;;;0;179288617;59,41088808;9,077772571;Fylkesveg;;8;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;;
torsdag 14. desember 2000;11:50:00;Torsdag;Enslig kjøretøy kjørte utfor på høyre side på rett vegstrekning;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Tettsted;30;Fylkesveg;43;UID1000203008;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;Nei;Telemark;40;Skien;4003;;;0;107137587;59,20853676;9,580009725;Fylkesveg;;12;;;;;Asfalt, oljegrus;Ukjent;God sikt, nedbør;Dagslys;Vanlig kjørefelt;2;3500
torsdag 14. oktober 1993;18:55:00;Torsdag;Kryssende kjøreretninger (uten avsvinging);2;Vanlig veg/gate;4 armet kryss (X-kryss);Ikke tettsted;80;Riksveg;353;UID1000205926;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning uten avsvingning;1993;0;0;0;0;0;0;0;0;0;0;1;0;0;1;Ukjent;Telemark;40;Skien;4003;;;0;107155042;59,17205985;9,566218333;Fylkesveg;;10;;;;;Asfalt, oljegrus;Tørr, bar veg;Dårlig sikt forøvrig;Mørkt uten vegbelysning;Vanlig kjørefelt;2;
torsdag 16. januar 1992;06:55:00;Torsdag;Påkjøring bakfra;2;Ukjent;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Fylkesveg;48;UID1000206679;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;1992;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Ukjent;Telemark;40;Skien;4003;;;0;107159134;59,17210337;9,609493893;Fylkesveg;;1;;;;;Ukjent;Snø / isbelagt veg;God sikt, opphold;Mørkt uten vegbelysning;Ukjent;;
torsdag 16. januar 2014;05:59:00;Torsdag;Møting i kurve;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;70;Riksveg;36;UID1000265551;Yrkesdøgn;Motsatt kjøreretning;Ulykke ved møting;2014;0;0;0;1;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Midt-Telemark;4020;;;0;486181763;59,32979214;9,226100696;Fylkesveg;;1;;;;;Asfalt, oljegrus;Snø / isbelagt veg;Dårlig sikt, nedbør;Mørkt uten vegbelysning;Vanlig kjørefelt;2;
torsdag 16. mai 1996;01:15:00;Torsdag;Enslig kjøretøy veltet i kjørebanen;1;Gang- / sykkelveg;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;30;Fylkesveg;43;UID1000204948;Helgedøgn;Andre ulykker;Andre ulykker(parkering o.l);1996;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Ukjent;Telemark;40;Skien;4003;;;0;107148998;59,20445384;9,586326265;Fylkesveg;;5;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Mørkt med vegbelysning;Sykkelfelt;;
torsdag 16. mars 2006;15:29:00;Torsdag;Påkjøring bakfra;3;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Ikke tettsted;50;Riksveg;36;UID1000200767;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2006;0;0;0;0;0;0;0;3;0;0;0;0;0;0;Ukjent;Telemark;40;Porsgrunn;4001;;;0;107124207;59,13412481;9,674279339;Fylkesveg;;3;;;;;Asfalt, oljegrus;Våt, bar veg;Ukjent;Dagslys;Vanlig kjørefelt;3;
torsdag 16. november 2006;07:17:00;Torsdag;Enslig kjøretøy kjørte utfor på venstre side i høyrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;;Riksveg;38;UID1000217231;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2006;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Drangedal;4016;;;0;119584368;58,98087373;9,245593711;Fylkesveg;;11;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, nedbør;Mørkt uten vegbelysning;Vanlig kjørefelt;;
torsdag 16. september 2004;16:20:00;Torsdag;Kjørende fra fortau eller G/S-veg krysset kjørebanen på bortsiden av krysset;2;Vanlig veg/gate;4 armet kryss (X-kryss);Ikke tettsted;50;Riksveg;36;UID1000201224;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning uten avsvingning;2004;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Ukjent;Telemark;40;Porsgrunn;4001;;;0;107126993;59,13846767;9,662605545;Fylkesveg;;9;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;3;
torsdag 17. august 2006;10:15:00;Torsdag;Enslig kjøretøy kjørte utfor på høyre side i venstrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Riksveg;41;UID1000215000;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2006;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Nei;Telemark;40;Nissedal;4030;;;0;119355584;59,05571395;8,511395934;Fylkesveg;;8;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;866
torsdag 17. desember 1992;17:00:00;Torsdag;Fotgjenger krysset kjørebanen på hitsiden av krysset;2;Ukjent;3-armet kryss (T-kryss, Y-kryss);Tettsted;50;Riksveg;36;UID1000206303;Yrkesdøgn;Fotgjenger/akende;Fotgjenger krysset kjørebanen;1992;0;0;1;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Skien;4003;;;0;107157090;59,19619231;9,605109673;Fylkesveg;;12;;;;;Ukjent;Tørr, bar veg;God sikt, opphold;Mørkt med vegbelysning;Ukjent;;
torsdag 17. mai 2012;00:04:00;Torsdag;Enslig kjøretøy kjørte utfor på høyre side i venstrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Tettsted;60;Fylkesveg;1;UID1000255146;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2012;0;0;0;0;0;0;1;0;0;0;0;0;0;0;Nei;Telemark;40;Porsgrunn;4001;;;0;335884359;59,12410625;9,710654669;Fylkesveg;;5;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, nedbør;Mørkt med vegbelysning;Vanlig kjørefelt;2;1100
torsdag 17. mars 2005;15:30:00;Torsdag;Ulykke med uklart forløp ved kryssende kj.retn hvor ett el. begge kj.tøy svinger av;3;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Ikke tettsted;60;Europaveg;134;UID1000201161;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning hvor kjøretøy foretar avsvingning;2005;0;0;0;0;0;0;0;3;0;0;0;0;0;0;Ukjent;Telemark;40;Notodden;4005;;;0;107126604;59,56526236;9,223657894;Fylkesveg;;3;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;3;
torsdag 17. november 1994;22:15:00;Torsdag;Avsvinging til venstre foran kjørende i motsatt retning;2;Ukjent;Annet (P-plass, torv, o. l.);Tettsted;60;Fylkesveg;59;UID1000205490;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved avsvinging fra motsatte kjøreretning;1994;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Skien;4003;;;0;107152363;59,18598018;9,615334586;Fylkesveg;;11;;;;;Ukjent;Snø / isbelagt veg;Dårlig sikt forøvrig;Mørkt med vegbelysning;Ukjent;;
torsdag 17. november 2005;10:51:00;Torsdag;Enslig kjøretøy kjørte utfor på venstre side på rett vegstrekning;1;Motortrafikkveg;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Europaveg;18;UID1000200873;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2005;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ja;Telemark;40;Porsgrunn;4001;;;0;107124937;59,07800033;9,664278568;Fylkesveg;;11;;;;;Asfalt, oljegrus;Ukjent;God sikt, nedbør;Dagslys;Vanlig kjørefelt;5;15394
torsdag 18. januar 2007;15:35:00;Torsdag;Påkjøring bakfra;3;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;60;Fylkesveg;59;UID1000218488;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2007;0;0;0;0;0;0;0;3;0;0;0;0;0;0;Nei;Telemark;40;Skien;4003;;;0;121824075;59,18601667;9,615346367;Fylkesveg;;1;;;;;Asfalt, oljegrus;Glatt ellers;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;12176
torsdag 18. juni 2015;19:48:00;Torsdag;Enslig kjøretøy kjørte utfor på høyre side i venstrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Tettsted;60;Fylkesveg;353;UID1000272772;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2015;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Nei;Telemark;40;Bamble;4012;;;0;603268947;59,05487878;9,630507103;Fylkesveg;;6;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;3700
torsdag 18. mars 1999;19:00:00;Torsdag;Møting på rett vegstrekning;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;;Kommunal veg;3430;UID1000203714;Yrkesdøgn;Motsatt kjøreretning;Ulykke ved møting;1999;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Tinn;4026;;;0;107141712;59,87927357;8,641414432;Fylkesveg;;3;;;;;Asfalt, oljegrus;Delvis snø / isbelagt veg;God sikt, nedbør;Mørkt med vegbelysning;Vanlig kjørefelt;2;
torsdag 18. november 2004;20:10:00;Torsdag;Enslig kjøretøy kjørte utfor på høyre side i høyrekurve;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;60;Riksveg;353;UID1000201317;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2004;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Nei;Telemark;40;Bamble;4012;;;0;107127615;59,05062126;9,638509619;Fylkesveg;;11;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Mørkt uten vegbelysning;Vanlig kjørefelt;2;4438
torsdag 18. oktober 2012;15:57:00;Torsdag;Venstresving foran kjørende i motsatt retning;2;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Tettsted;60;Riksveg;354;UID1000257900;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning hvor kjøretøy foretar avsvingning;2012;0;0;0;0;0;0;0;2;0;0;0;0;0;0;Ukjent;Telemark;40;Bamble;4012;;;0;363877976;59,04022201;9,675616292;Fylkesveg;;10;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, nedbør;Mørkt med vegbelysning;Vanlig kjørefelt;2;
torsdag 19. april 2001;01:30:00;Torsdag;Møting i kurve;2;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;70;Europaveg;134;UID1000202805;Yrkesdøgn;Motsatt kjøreretning;Ulykke ved møting;2001;0;0;0;2;0;0;0;0;0;0;0;0;0;0;Nei;Telemark;40;Notodden;4005;;;0;107136301;59,58478367;9,303052818;Fylkesveg;;4;;;;;Asfalt, oljegrus;Snø / isbelagt veg;Dårlig sikt, nedbør;Mørkt uten vegbelysning;Vanlig kjørefelt;2;3250
torsdag 19. oktober 2000;07:30:00;Torsdag;Fotgjenger krysset kjørebanen på hitsiden av krysset;2;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Ikke tettsted;60;Riksveg;36;UID1000203067;Yrkesdøgn;Fotgjenger/akende;Fotgjenger krysset kjørebanen;2000;0;0;1;0;0;0;0;1;0;0;0;0;0;0;Nei;Telemark;40;Porsgrunn;4001;;;0;107137914;59,12268862;9,707233075;Fylkesveg;;10;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;11200
torsdag 2. juli 1998;23:37:00;Torsdag;Ulykke med dyr innblandet;1;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ikke tettsted;80;Riksveg;353;UID1000203975;Yrkesdøgn;Andre ulykker;Andre ulykker(parkering o.l);1998;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Ukjent;Telemark;40;Skien;4003;;;0;107143235;59,17922363;9,569654662;Fylkesveg;;7;;;;;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Mørkt uten vegbelysning;Vanlig kjørefelt;2;
torsdag 2. juni 2005;10:52:00;Torsdag;Avsvinging til venstre foran kjørende i motsatt retning;3;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Ikke tettsted;60;Riksveg;354;UID1000201105;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved avsvinging fra motsatte kjøreretning;2005;0;0;0;0;0;0;0;3;0;0;0;0;0;0;Ukjent;Telemark;40;Bamble;4012;;;0;107126258;59,04033539;9,675528862;Fylkesveg;;6;;;;;Asfalt, oljegrus;Våt, bar veg;God sikt, nedbør;Dagslys;Vanlig kjørefelt;3;
torsdag 2. mai 2024;13:55:00;Torsdag;Ulykke med uklart forløp hvor fotgjenger gikk langs eller oppholdt seg i kj.banen;2;Vanlig veg/gate;Ukjent;Tettsted;;Kommunal veg;99999;UID8457942946;Yrkesdøgn;Fotgjenger/akende;Fotgjenger langs vegen eller i kjørebanen;2024;0;0;1;0;0;0;0;1;0;0;0;0;0;0;Nei;Telemark;40;Notodden;4005;KF99999 S1D1 m0;Kommunal veg;99999;1024072053;59,55719348;9,253156325;Kommunal veg;;5;;;;;Ukjent;Tørr, bar veg;God sikt, opphold;Dagslys;Ukjent;2;
