ssbid_250,År,ant_virksomheter,ant_ansatte
21942506566000,2015-01-01,5,46
21942506566500,2015-01-01,3,17
21942506566750,2015-01-01,8,277
21942506567000,2015-01-01,5,214
21942506567250,2015-01-01,8,6
21942506567500,2015-01-01,35,223
21942506567750,2015-01-01,127,459
21942506568000,2015-01-01,33,673
21942506568250,2015-01-01,22,77
21942506568500,2015-01-01,3,2
21942506568750,2015-01-01,5,10
21942506569000,2015-01-01,7,5
21942506569250,2015-01-01,4,5
21942506570000,2015-01-01,1,0
21942506570250,2015-01-01,9,22
21942506570500,2015-01-01,5,122
21942506570750,2015-01-01,5,33
21942506571000,2015-01-01,5,9
21942506571250,2015-01-01,12,32
21942506571500,2015-01-01,10,4
21942506571750,2015-01-01,3,0
21942506572000,2015-01-01,5,3
21942506572250,2015-01-01,4,2
21942506572750,2015-01-01,3,0
21942506576500,2015-01-01,1,0
21942506576750,2015-01-01,4,3
21942506577000,2015-01-01,1,0
21942506578500,2015-01-01,3,1
21942506580000,2015-01-01,1,1
21945006560500,2015-01-01,4,20
21945006561000,2015-01-01,2,0
21945006561250,2015-01-01,10,25
21945006561500,2015-01-01,1,0
21945006562250,2015-01-01,2,1
21945006562500,2015-01-01,4,9
21945006563000,2015-01-01,1,0
21945006563250,2015-01-01,3,4
21945006563500,2015-01-01,5,272
21945006563750,2015-01-01,6,4
21945006564000,2015-01-01,2,25
21945006564250,2015-01-01,1,0
21945006564500,2015-01-01,6,1
21945006564750,2015-01-01,6,0
21945006565000,2015-01-01,11,18
21945006565250,2015-01-01,4,0
21945006565500,2015-01-01,3,1
21945006565750,2015-01-01,1,1
21945006566000,2015-01-01,2,0
21945006566750,2015-01-01,8,4
21945006567000,2015-01-01,5,1
21945006567250,2015-01-01,9,2
21945006567500,2015-01-01,23,76
21945006567750,2015-01-01,19,235
21945006568000,2015-01-01,10,410
21945006568250,2015-01-01,33,112
21945006568500,2015-01-01,21,35
21945006568750,2015-01-01,16,19
21945006569000,2015-01-01,12,91
21945006569250,2015-01-01,14,10
21945006569500,2015-01-01,3,3
21945006569750,2015-01-01,3,2
21945006570500,2015-01-01,5,0
21945006570750,2015-01-01,4,4
21945006571000,2015-01-01,4,3
21945006571250,2015-01-01,2,0
21945006571500,2015-01-01,3,7
21945006572000,2015-01-01,1,0
21945006572250,2015-01-01,3,0
21945006575500,2015-01-01,2,1
21945006576500,2015-01-01,1,1
21945006577750,2015-01-01,1,0
21947506558250,2015-01-01,6,4
21947506560500,2015-01-01,1,0
21947506560750,2015-01-01,3,2
21947506561000,2015-01-01,2,0
21947506561250,2015-01-01,2,1
21947506561500,2015-01-01,2,0
21947506562250,2015-01-01,11,147
21947506562500,2015-01-01,4,9
21947506562750,2015-01-01,3,0
21947506563000,2015-01-01,4,19
21947506563250,2015-01-01,5,56
21947506563500,2015-01-01,16,120
21947506563750,2015-01-01,1,0
21947506564000,2015-01-01,1,2
21947506564250,2015-01-01,4,0
21947506564500,2015-01-01,7,125
21947506564750,2015-01-01,6,4
21947506565000,2015-01-01,1,15
21947506565250,2015-01-01,3,22
21947506565500,2015-01-01,1,0
21947506566750,2015-01-01,3,1
21947506567000,2015-01-01,6,1
21947506567250,2015-01-01,29,106
21947506567500,2015-01-01,14,94
21947506567750,2015-01-01,6,57
21947506568000,2015-01-01,4,0
21947506568250,2015-01-01,6,17
21947506568500,2015-01-01,10,2
21947506568750,2015-01-01,22,148
21947506569000,2015-01-01,15,2
21947506569250,2015-01-01,10,8
21947506569500,2015-01-01,8,4
21947506569750,2015-01-01,5,0
21947506570000,2015-01-01,5,179
21947506570250,2015-01-01,9,18
21947506571000,2015-01-01,2,0
21947506571250,2015-01-01,2,1
21947506571500,2015-01-01,4,0
21947506574750,2015-01-01,1,0
21947506575000,2015-01-01,2,0
21947506575250,2015-01-01,1,0
21947506578250,2015-01-01,1,1
21947506578500,2015-01-01,1,0
21947506580500,2015-01-01,1,0
21950006558250,2015-01-01,1,0
21950006560500,2015-01-01,2,13
21950006560750,2015-01-01,4,3
21950006561000,2015-01-01,1,0
21950006561250,2015-01-01,10,35
21950006561500,2015-01-01,1,0
21950006561750,2015-01-01,1,0
21950006562000,2015-01-01,4,29
21950006562250,2015-01-01,10,50
21950006562500,2015-01-01,4,6
21950006562750,2015-01-01,6,6
21950006563000,2015-01-01,9,3
21950006563250,2015-01-01,1,16
21950006563750,2015-01-01,1,0
21950006564250,2015-01-01,3,15
21950006564500,2015-01-01,4,2
21950006565250,2015-01-01,2,0
21950006566750,2015-01-01,12,9
21950006567000,2015-01-01,3,0
21950006567250,2015-01-01,16,191
21950006567500,2015-01-01,2,179
21950006567750,2015-01-01,11,45
21950006568000,2015-01-01,1,1
21950006568250,2015-01-01,6,38
21950006568500,2015-01-01,7,8
21950006568750,2015-01-01,16,246
21950006569000,2015-01-01,1,1
21950006569250,2015-01-01,1,45
21950006569500,2015-01-01,1,0
21950006569750,2015-01-01,2,1
21950006570000,2015-01-01,8,2
21950006570250,2015-01-01,5,1
21950006570500,2015-01-01,19,52
21950006570750,2015-01-01,4,27
21950006571000,2015-01-01,2,41
21950006571250,2015-01-01,3,1
21950006571750,2015-01-01,3,0
21950006572000,2015-01-01,2,2
21950006574500,2015-01-01,1,0
21950006574750,2015-01-01,4,0
21950006575000,2015-01-01,2,1
21950006579500,2015-01-01,2,1
21950006580000,2015-01-01,1,0
21950006580500,2015-01-01,1,0
21950006581000,2015-01-01,1,0
21950006587000,2015-01-01,3,0
21952506558250,2015-01-01,3,154
21952506558750,2015-01-01,1,0
21952506559750,2015-01-01,2,0
21952506560250,2015-01-01,1,0
21952506560500,2015-01-01,8,34
21952506560750,2015-01-01,3,27
21952506561000,2015-01-01,2,0
21952506561250,2015-01-01,8,7
21952506561500,2015-01-01,21,70
21952506561750,2015-01-01,3,42
21952506562500,2015-01-01,9,1
21952506562750,2015-01-01,3,0
21952506563000,2015-01-01,4,1
21952506563250,2015-01-01,1,0
21952506563500,2015-01-01,2,0
21952506563750,2015-01-01,3,25
21952506564000,2015-01-01,1,0
21952506564250,2015-01-01,4,1
21952506564500,2015-01-01,1,0
21952506565250,2015-01-01,3,3
21952506566500,2015-01-01,1,0
21952506566750,2015-01-01,6,5
21952506567000,2015-01-01,14,105
21952506567250,2015-01-01,14,103
21952506567500,2015-01-01,8,374
21952506568000,2015-01-01,1,0
21952506568250,2015-01-01,1,37
21952506568500,2015-01-01,2,2
21952506568750,2015-01-01,8,12
21952506569000,2015-01-01,2,0
21952506569750,2015-01-01,8,2
21952506570000,2015-01-01,3,0
21952506570250,2015-01-01,4,1
21952506570500,2015-01-01,3,0
21952506570750,2015-01-01,1,0
21952506571000,2015-01-01,2,1
21952506572750,2015-01-01,1,0
21952506574500,2015-01-01,2,0
21952506579250,2015-01-01,1,0
21952506587250,2015-01-01,4,0
21955006557750,2015-01-01,21,140
21955006558000,2015-01-01,1,8
21955006558250,2015-01-01,3,0
21955006558500,2015-01-01,2,17
21955006558750,2015-01-01,4,204
21955006559500,2015-01-01,7,7
21955006560250,2015-01-01,4,0
21955006560500,2015-01-01,9,15
21955006560750,2015-01-01,9,48
21955006561000,2015-01-01,5,21
21955006561250,2015-01-01,2,0
21955006561500,2015-01-01,21,21
21955006561750,2015-01-01,5,68
21955006562000,2015-01-01,3,54
21955006562250,2015-01-01,10,41
21955006562750,2015-01-01,7,128
21955006563250,2015-01-01,2,0
21955006563500,2015-01-01,5,2
21955006563750,2015-01-01,6,35
21955006564000,2015-01-01,1,10
21955006565000,2015-01-01,2,42
21955006566250,2015-01-01,1,0
21955006566750,2015-01-01,3,11
21955006567000,2015-01-01,14,117
21955006567750,2015-01-01,3,0
21955006568250,2015-01-01,1,0
21955006568500,2015-01-01,2,0
21955006568750,2015-01-01,2,11
21955006569000,2015-01-01,5,64
21955006569250,2015-01-01,4,16
21955006570250,2015-01-01,1,0
21955006570500,2015-01-01,1,0
21955006570750,2015-01-01,1,0
21955006571000,2015-01-01,1,0
21955006579250,2015-01-01,1,0
21955006579500,2015-01-01,1,0
21955006580000,2015-01-01,3,2
21955006587250,2015-01-01,1,0
21957506557750,2015-01-01,26,212
21957506558000,2015-01-01,9,0
21957506558250,2015-01-01,7,52
21957506558500,2015-01-01,1,0
21957506558750,2015-01-01,3,1
21957506559250,2015-01-01,1,36
21957506560750,2015-01-01,3,5
21957506561000,2015-01-01,4,0
21957506561250,2015-01-01,6,15
21957506561500,2015-01-01,11,8
21957506561750,2015-01-01,4,10
21957506562000,2015-01-01,3,3
21957506562250,2015-01-01,6,0
21957506562500,2015-01-01,3,0
21957506562750,2015-01-01,3,25
21957506563000,2015-01-01,7,2
21957506563500,2015-01-01,2,2
21957506563750,2015-01-01,3,3
21957506564000,2015-01-01,3,21
21957506564250,2015-01-01,1,2
21957506564750,2015-01-01,2,16
21957506565000,2015-01-01,1,0
21957506565250,2015-01-01,2,0
21957506565500,2015-01-01,1,0
21957506565750,2015-01-01,1,16
21957506566500,2015-01-01,1,0
21957506568500,2015-01-01,1,0
21957506569000,2015-01-01,1,0
21957506569250,2015-01-01,6,5
21957506570000,2015-01-01,1,0
21957506570750,2015-01-01,2,5
21957506571000,2015-01-01,1,0
21957506572750,2015-01-01,1,2
21957506573250,2015-01-01,1,0
21957506574000,2015-01-01,2,3
21957506574250,2015-01-01,1,0
21957506579250,2015-01-01,1,0
21957506587000,2015-01-01,1,0
21960006557750,2015-01-01,16,62
21960006558000,2015-01-01,29,80
21960006558250,2015-01-01,9,158
21960006558500,2015-01-01,7,3
21960006558750,2015-01-01,1,0
21960006559250,2015-01-01,2,17
21960006559750,2015-01-01,1,0
21960006560500,2015-01-01,5,14
21960006560750,2015-01-01,5,1
21960006561250,2015-01-01,5,37
21960006561500,2015-01-01,3,6
21960006561750,2015-01-01,4,0
21960006562000,2015-01-01,4,0
21960006562250,2015-01-01,1,0
21960006562500,2015-01-01,4,2
21960006563000,2015-01-01,9,2
21960006563250,2015-01-01,3,1
21960006563750,2015-01-01,1,0
21960006564000,2015-01-01,3,1
21960006564250,2015-01-01,2,14
21960006564750,2015-01-01,1,23
21960006565000,2015-01-01,6,5
21960006565250,2015-01-01,5,1
21960006565500,2015-01-01,4,1
21960006565750,2015-01-01,9,100
21960006566000,2015-01-01,4,67
21960006566250,2015-01-01,12,139
21960006568000,2015-01-01,1,0
21960006568250,2015-01-01,2,8
21960006568500,2015-01-01,1,0
21960006568750,2015-01-01,3,0
21960006569000,2015-01-01,1,0
21960006569250,2015-01-01,1,0
21960006569500,2015-01-01,1,0
21960006570500,2015-01-01,2,1
21960006571750,2015-01-01,1,0
21960006572000,2015-01-01,1,0
21960006572250,2015-01-01,1,0
21960006572500,2015-01-01,3,0
21960006572750,2015-01-01,1,0
21960006574000,2015-01-01,1,0
21960006587000,2015-01-01,2,0
21962506557750,2015-01-01,12,16
21962506558000,2015-01-01,5,1
21962506558250,2015-01-01,7,4
21962506561750,2015-01-01,1,4
21962506562000,2015-01-01,1,0
21962506563000,2015-01-01,2,1
21962506563250,2015-01-01,1,3
21962506563500,2015-01-01,2,166
21962506563750,2015-01-01,3,0
21962506564000,2015-01-01,7,2
21962506564250,2015-01-01,4,0
21962506564500,2015-01-01,4,12
21962506564750,2015-01-01,1,0
21962506565000,2015-01-01,5,0
21962506565500,2015-01-01,5,1
21962506565750,2015-01-01,8,121
21962506566000,2015-01-01,11,123
21962506566250,2015-01-01,10,16
21962506566750,2015-01-01,3,0
21962506567250,2015-01-01,3,3
21962506569250,2015-01-01,1,0
21962506569500,2015-01-01,3,0
21962506570000,2015-01-01,2,0
21962506570250,2015-01-01,2,0
21962506570500,2015-01-01,1,0
21962506570750,2015-01-01,1,0
21962506571250,2015-01-01,3,0
21962506571750,2015-01-01,2,2
21962506572500,2015-01-01,1,0
21962506572750,2015-01-01,1,9
21962506586500,2015-01-01,1,0
21965006557750,2015-01-01,7,13
21965006558000,2015-01-01,2,0
21965006563500,2015-01-01,2,3
21965006563750,2015-01-01,7,18
21965006564000,2015-01-01,6,1
21965006564250,2015-01-01,2,0
21965006564500,2015-01-01,2,0
21965006564750,2015-01-01,3,0
21965006565000,2015-01-01,4,68
21965006565250,2015-01-01,2,4
21965006565750,2015-01-01,1,0
21965006566000,2015-01-01,8,20
21965006566250,2015-01-01,1,31
21965006568750,2015-01-01,2,13
21965006569250,2015-01-01,3,0
21965006569750,2015-01-01,1,0
21965006570000,2015-01-01,1,0
21965006571000,2015-01-01,1,0
21965006571250,2015-01-01,1,0
21965006573500,2015-01-01,1,0
21965006587000,2015-01-01,1,1
21965006587750,2015-01-01,1,0
21967506564000,2015-01-01,1,0
21967506564250,2015-01-01,5,31
21967506565750,2015-01-01,1,0
21967506566000,2015-01-01,4,27
21967506570750,2015-01-01,2,0
21967506571250,2015-01-01,1,0
21967506571500,2015-01-01,1,0
21967506572000,2015-01-01,2,1
21967506574500,2015-01-01,1,0
21967506592250,2015-01-01,1,0
21970006564250,2015-01-01,1,0
21970006565500,2015-01-01,3,125
21970006565750,2015-01-01,19,68
21970006566000,2015-01-01,3,25
21970006568500,2015-01-01,1,1
21970006569000,2015-01-01,3,0
21970006569250,2015-01-01,2,2
21970006575000,2015-01-01,1,0
21970006575750,2015-01-01,2,0
21970006585250,2015-01-01,1,0
21972506561500,2015-01-01,1,5
21972506562250,2015-01-01,1,0
21972506564500,2015-01-01,5,3
21972506565250,2015-01-01,1,12
21972506565500,2015-01-01,4,44
21972506565750,2015-01-01,2,4
21972506571500,2015-01-01,2,0
21972506574500,2015-01-01,3,3
21975006557500,2015-01-01,1,0
21975006561250,2015-01-01,2,17
21975006561500,2015-01-01,4,2
21975006561750,2015-01-01,1,0
21975006562000,2015-01-01,3,1
21975006562250,2015-01-01,1,0
21975006562750,2015-01-01,3,4
21975006563000,2015-01-01,1,0
21975006563250,2015-01-01,2,9
21975006563500,2015-01-01,1,0
21975006564000,2015-01-01,1,1
21975006565250,2015-01-01,2,7
21975006571000,2015-01-01,1,0
21975006571750,2015-01-01,2,0
21975006584250,2015-01-01,1,0
21975006584500,2015-01-01,1,0
21975006584750,2015-01-01,1,0
21977506557000,2015-01-01,1,6
21977506557250,2015-01-01,3,1
21977506557500,2015-01-01,4,21
21977506560250,2015-01-01,2,0
21977506560500,2015-01-01,2,1
21977506561500,2015-01-01,2,1
21977506561750,2015-01-01,1,0
21977506563500,2015-01-01,7,9
21977506563750,2015-01-01,1,0
21977506564500,2015-01-01,1,0
21977506564750,2015-01-01,1,16
21977506565250,2015-01-01,8,10
21977506571500,2015-01-01,1,0
21977506581250,2015-01-01,2,0
21977506584000,2015-01-01,1,0
21977506584750,2015-01-01,3,8
21980006557250,2015-01-01,3,0
21980006557500,2015-01-01,3,0
21980006559250,2015-01-01,1,0
21980006564750,2015-01-01,1,0
21980006565250,2015-01-01,1,0
21980006569750,2015-01-01,3,1
21980006572250,2015-01-01,1,0
21980006581500,2015-01-01,2,0
21980006581750,2015-01-01,3,48
21980006582000,2015-01-01,1,0
21980006582250,2015-01-01,2,1
21980006582500,2015-01-01,5,4
21980006582750,2015-01-01,2,0
21980006583250,2015-01-01,1,0
21980006584500,2015-01-01,1,0
21980006584750,2015-01-01,1,1
21982506557000,2015-01-01,1,2
21982506557250,2015-01-01,3,0
21982506565250,2015-01-01,3,1
21982506565500,2015-01-01,1,0
21982506566500,2015-01-01,3,0
21982506566750,2015-01-01,4,0
21982506567250,2015-01-01,2,0
21982506581500,2015-01-01,2,2
21982506581750,2015-01-01,2,21
21982506582000,2015-01-01,2,0
21982506582250,2015-01-01,1,4
21982506582500,2015-01-01,3,0
21982506582750,2015-01-01,3,2
21982506583000,2015-01-01,1,0
21982506584250,2015-01-01,1,0
21985006557250,2015-01-01,1,0
21985006566500,2015-01-01,1,0
21985006566750,2015-01-01,2,0
21985006567500,2015-01-01,6,8
21985006567750,2015-01-01,1,0
21985006571000,2015-01-01,1,0
21985006573750,2015-01-01,1,0
21985006575250,2015-01-01,1,0
21985006575500,2015-01-01,1,0
21985006582000,2015-01-01,2,42
21985006582250,2015-01-01,1,38
21985006582500,2015-01-01,1,0
21985006583500,2015-01-01,2,5
21985006583750,2015-01-01,3,0
21987506562000,2015-01-01,2,13
21987506567000,2015-01-01,1,0
21987506567500,2015-01-01,1,0
21987506568250,2015-01-01,1,1
21987506582000,2015-01-01,3,0
21987506582500,2015-01-01,1,0
21987506582750,2015-01-01,2,0
21987506583000,2015-01-01,1,0
21987506584250,2015-01-01,2,0
21987506584500,2015-01-01,1,0
21990006567500,2015-01-01,2,0
21990006568500,2015-01-01,1,1
21990006571250,2015-01-01,1,0
21990006582250,2015-01-01,3,2
21990006584250,2015-01-01,4,2
21992506559750,2015-01-01,2,0
21992506561250,2015-01-01,1,0
21992506563250,2015-01-01,2,6
21992506563750,2015-01-01,1,0
21992506568500,2015-01-01,1,0
21992506568750,2015-01-01,2,4
21992506582250,2015-01-01,2,2
21992506582500,2015-01-01,3,0
21992506583750,2015-01-01,2,2
21992506584000,2015-01-01,1,0
21995006558500,2015-01-01,1,0
21995006569250,2015-01-01,1,0
21995006569500,2015-01-01,4,1
21995006582000,2015-01-01,2,0
21995006582250,2015-01-01,2,0
21995006582750,2015-01-01,2,3
21995006583500,2015-01-01,1,0
21995006583750,2015-01-01,2,0
21997506570000,2015-01-01,1,0
21997506582250,2015-01-01,3,0
21997506582750,2015-01-01,5,4
21997506583000,2015-01-01,16,108
21997506583500,2015-01-01,2,2
22000006569750,2015-01-01,1,0
22000006570250,2015-01-01,2,0
22000006581500,2015-01-01,1,0
22000006582750,2015-01-01,1,0
22000006583250,2015-01-01,16,79
22000006583500,2015-01-01,2,0
22002506570750,2015-01-01,2,0
22002506581250,2015-01-01,1,0
22002506582000,2015-01-01,4,3
22002506583000,2015-01-01,1,0
22005006581000,2015-01-01,2,1
22005006581500,2015-01-01,1,0
22005006581750,2015-01-01,3,1
22005006582000,2015-01-01,1,0
22005006583500,2015-01-01,1,0
22005006583750,2015-01-01,2,0
22007506571250,2015-01-01,1,0
22007506581000,2015-01-01,2,3
22007506581500,2015-01-01,1,0
22007506581750,2015-01-01,2,1
22010006581500,2015-01-01,2,1
22012506579250,2015-01-01,1,0
22012506579750,2015-01-01,1,0
22015006561000,2015-01-01,1,0
22015006579250,2015-01-01,1,0
22015006579500,2015-01-01,3,5
22015006579750,2015-01-01,1,0
22015006580500,2015-01-01,1,0
22017506561250,2015-01-01,2,3
22017506561500,2015-01-01,2,7
22017506561750,2015-01-01,1,0
22017506566500,2015-01-01,1,0
22017506579750,2015-01-01,1,0
22017506580000,2015-01-01,1,0
22020006560750,2015-01-01,1,0
22020006561750,2015-01-01,1,2
22020006563000,2015-01-01,1,0
22020006563250,2015-01-01,1,1
22020006580000,2015-01-01,1,0
22022506561000,2015-01-01,1,2
22022506561250,2015-01-01,5,13
22022506561500,2015-01-01,2,4
22022506561750,2015-01-01,3,0
22022506564750,2015-01-01,1,0
22022506565000,2015-01-01,2,2
22022506567000,2015-01-01,2,0
22025006555750,2015-01-01,1,1
22025006560750,2015-01-01,3,14
22025006561000,2015-01-01,3,1
22025006561250,2015-01-01,2,0
22025006561500,2015-01-01,2,0
22025006561750,2015-01-01,1,0
22025006562000,2015-01-01,1,4
22025006562750,2015-01-01,3,0
22025006563000,2015-01-01,1,0
22025006567750,2015-01-01,2,0
22025006578500,2015-01-01,1,0
22025006578750,2015-01-01,1,0
22027506560500,2015-01-01,3,4
22027506560750,2015-01-01,2,1
22027506561000,2015-01-01,2,23
22027506562000,2015-01-01,2,3
22027506568750,2015-01-01,1,0
22027506578750,2015-01-01,2,0
22030006560500,2015-01-01,1,2
22030006561750,2015-01-01,2,0
22032506560750,2015-01-01,2,23
22032506569250,2015-01-01,1,0
22032506571000,2015-01-01,1,0
22032506571250,2015-01-01,1,0
22032506572000,2015-01-01,1,0
22035006558750,2015-01-01,1,0
22035006570750,2015-01-01,3,3
22035006571000,2015-01-01,3,2
22035006578750,2015-01-01,1,0
22035006579000,2015-01-01,1,0
22037506560250,2015-01-01,1,0
22037506570250,2015-01-01,2,0
22037506571250,2015-01-01,1,0
22040006557000,2015-01-01,2,0
22040006560500,2015-01-01,2,0
22040006570750,2015-01-01,1,0
22040006578250,2015-01-01,1,0
22042506578500,2015-01-01,1,2
22045006570000,2015-01-01,1,0
22045006578500,2015-01-01,1,0
22045006579000,2015-01-01,1,0
22047506577000,2015-01-01,2,0
22050006570000,2015-01-01,1,0
22052506570000,2015-01-01,1,0
22055006570000,2015-01-01,2,2
22057506570000,2015-01-01,1,0
22057506577250,2015-01-01,1,0
22062506576750,2015-01-01,2,0
22075006576500,2015-01-01,1,1
21762506568000,2016-01-01,1,0
21765006573500,2016-01-01,2,0
21767506588250,2016-01-01,1,0
21767506588750,2016-01-01,2,0
21770006567250,2016-01-01,1,0
21772506567000,2016-01-01,3,0
21772506567750,2016-01-01,2,0
21772506573500,2016-01-01,1,0
21772506588250,2016-01-01,1,2
21772506588750,2016-01-01,2,1
21772506589250,2016-01-01,1,0
21775006561500,2016-01-01,1,0
21775006587750,2016-01-01,1,0
21775006588000,2016-01-01,1,0
21777506572750,2016-01-01,1,0
21777506588250,2016-01-01,1,0
21777506589000,2016-01-01,1,0
21777506589250,2016-01-01,2,0
21780006565750,2016-01-01,2,0
21780006572500,2016-01-01,1,0
21782506571500,2016-01-01,1,0
21782506572000,2016-01-01,1,0
21782506572250,2016-01-01,2,35
21782506572500,2016-01-01,1,0
21785006562500,2016-01-01,1,0
21785006567000,2016-01-01,2,0
21785006575250,2016-01-01,1,0
21787506562500,2016-01-01,2,0
21787506572500,2016-01-01,1,0
21787506577750,2016-01-01,1,0
21787506587250,2016-01-01,1,0
21790006562500,2016-01-01,1,0
21790006567750,2016-01-01,2,0
21790006572750,2016-01-01,1,9
21792506567500,2016-01-01,4,4
21792506570750,2016-01-01,1,0
21792506572500,2016-01-01,1,0
21792506573000,2016-01-01,2,2
21792506575250,2016-01-01,1,0
21792506578250,2016-01-01,1,0
21795006571250,2016-01-01,2,0
21795006571750,2016-01-01,1,0
21795006574500,2016-01-01,1,0
21797506571250,2016-01-01,1,0
21797506573750,2016-01-01,1,0
