region,statistikkvariabel,år,bygningstype,value
Drangedal,Bruksareal fullførte boliger (m²),2000,"Tomannsbolig, horisontaldelt",0
Drangedal,Bruksareal fullførte boliger (m²),2000,"Del av våninghus  tomannsbustad, vertikaltdelt",278
Drangedal,Bruksareal fullførte boliger (m²),2000,"Våningshus tomannsbolig, horisontaltdelt",0
Drangedal,Bruksareal fullførte boliger (m²),2000,Rekkehus,0
Drangedal,Bruksareal fullførte boliger (m²),2000,Kjedehus inkl.atriumhus,0
Drangedal,Bruksareal fullførte boliger (m²),2000,Terrassehus,0
Drangedal,Bruksareal fullførte boliger (m²),2000,Andre småhus med 3 boliger eller flere,0
Drangedal,Bruksareal fullførte boliger (m²),2000,Store frittliggende boligbygg på 2 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2000,Store frittliggende boligbygg på 3 og 4 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2000,Store frittliggende boligbygg på 5 etasjer eller over,0
Drangedal,Bruksareal fullførte boliger (m²),2000,Stort sammenbygd boligbygg på 2 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2000,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2000,Stort sammenbygd boligbygg på 5 etasjer eller over,0
Drangedal,Bruksareal fullførte boliger (m²),2000,Bo- og servicesenter,0
Drangedal,Bruksareal fullførte boliger (m²),2000,Studenthjem/studentboliger,0
Drangedal,Bruksareal fullførte boliger (m²),2000,Annen bygning for bofellesskap,0
Drangedal,Bruksareal fullførte boliger (m²),2000,Andre bygg enn boligbygg,0
Drangedal,Bruksareal fullførte boliger (m²),2001,Enebolig,2178
Drangedal,Bruksareal fullførte boliger (m²),2001,"Enebolig med hybelleilighet, sokkelleilighet o.l.",0
Drangedal,Bruksareal fullførte boliger (m²),2001,Våningshus,363
Drangedal,Bruksareal fullførte boliger (m²),2001,"Del av tomannsbolig, vertikaldelt",152
Drangedal,Bruksareal fullførte boliger (m²),2001,"Tomannsbolig, horisontaldelt",0
Drangedal,Bruksareal fullførte boliger (m²),2001,"Del av våninghus  tomannsbustad, vertikaltdelt",0
Drangedal,Bruksareal fullførte boliger (m²),2001,"Våningshus tomannsbolig, horisontaltdelt",0
Drangedal,Bruksareal fullførte boliger (m²),2001,Rekkehus,0
Drangedal,Bruksareal fullførte boliger (m²),2001,Kjedehus inkl.atriumhus,0
Drangedal,Bruksareal fullførte boliger (m²),2001,Terrassehus,0
Drangedal,Bruksareal fullførte boliger (m²),2001,Andre småhus med 3 boliger eller flere,0
Drangedal,Bruksareal fullførte boliger (m²),2001,Store frittliggende boligbygg på 2 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2001,Store frittliggende boligbygg på 3 og 4 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2001,Store frittliggende boligbygg på 5 etasjer eller over,0
Drangedal,Bruksareal fullførte boliger (m²),2001,Stort sammenbygd boligbygg på 2 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2001,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2001,Stort sammenbygd boligbygg på 5 etasjer eller over,0
Drangedal,Bruksareal fullførte boliger (m²),2001,Bo- og servicesenter,1084
Drangedal,Bruksareal fullførte boliger (m²),2001,Studenthjem/studentboliger,0
Drangedal,Bruksareal fullførte boliger (m²),2001,Annen bygning for bofellesskap,0
Drangedal,Bruksareal fullførte boliger (m²),2001,Andre bygg enn boligbygg,0
Drangedal,Bruksareal fullførte boliger (m²),2002,Enebolig,1240
Drangedal,Bruksareal fullførte boliger (m²),2002,"Enebolig med hybelleilighet, sokkelleilighet o.l.",221
Drangedal,Bruksareal fullførte boliger (m²),2002,Våningshus,249
Drangedal,Bruksareal fullførte boliger (m²),2002,"Del av tomannsbolig, vertikaldelt",0
Drangedal,Bruksareal fullførte boliger (m²),2002,"Tomannsbolig, horisontaldelt",0
Drangedal,Bruksareal fullførte boliger (m²),2002,"Del av våninghus  tomannsbustad, vertikaltdelt",0
Drangedal,Bruksareal fullførte boliger (m²),2002,"Våningshus tomannsbolig, horisontaltdelt",0
Drangedal,Bruksareal fullførte boliger (m²),2002,Rekkehus,0
Drangedal,Bruksareal fullførte boliger (m²),2002,Kjedehus inkl.atriumhus,0
Drangedal,Bruksareal fullførte boliger (m²),2002,Terrassehus,0
Drangedal,Bruksareal fullførte boliger (m²),2002,Andre småhus med 3 boliger eller flere,0
Drangedal,Bruksareal fullførte boliger (m²),2002,Store frittliggende boligbygg på 2 etasjer,1428
Drangedal,Bruksareal fullførte boliger (m²),2002,Store frittliggende boligbygg på 3 og 4 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2002,Store frittliggende boligbygg på 5 etasjer eller over,0
Drangedal,Bruksareal fullførte boliger (m²),2002,Stort sammenbygd boligbygg på 2 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2002,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2002,Stort sammenbygd boligbygg på 5 etasjer eller over,0
Drangedal,Bruksareal fullførte boliger (m²),2002,Bo- og servicesenter,0
Drangedal,Bruksareal fullførte boliger (m²),2002,Studenthjem/studentboliger,0
Drangedal,Bruksareal fullførte boliger (m²),2002,Annen bygning for bofellesskap,0
Drangedal,Bruksareal fullførte boliger (m²),2002,Andre bygg enn boligbygg,0
Drangedal,Bruksareal fullførte boliger (m²),2003,Enebolig,1468
Drangedal,Bruksareal fullførte boliger (m²),2003,"Enebolig med hybelleilighet, sokkelleilighet o.l.",461
Drangedal,Bruksareal fullførte boliger (m²),2003,Våningshus,204
Drangedal,Bruksareal fullførte boliger (m²),2003,"Del av tomannsbolig, vertikaldelt",0
Drangedal,Bruksareal fullførte boliger (m²),2003,"Tomannsbolig, horisontaldelt",0
Drangedal,Bruksareal fullførte boliger (m²),2003,"Del av våninghus  tomannsbustad, vertikaltdelt",0
Drangedal,Bruksareal fullførte boliger (m²),2003,"Våningshus tomannsbolig, horisontaltdelt",0
Drangedal,Bruksareal fullførte boliger (m²),2003,Rekkehus,0
Drangedal,Bruksareal fullførte boliger (m²),2003,Kjedehus inkl.atriumhus,0
Drangedal,Bruksareal fullførte boliger (m²),2003,Terrassehus,0
Drangedal,Bruksareal fullførte boliger (m²),2003,Andre småhus med 3 boliger eller flere,96
Drangedal,Bruksareal fullførte boliger (m²),2003,Store frittliggende boligbygg på 2 etasjer,1336
Drangedal,Bruksareal fullførte boliger (m²),2003,Store frittliggende boligbygg på 3 og 4 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2003,Store frittliggende boligbygg på 5 etasjer eller over,0
Drangedal,Bruksareal fullførte boliger (m²),2003,Stort sammenbygd boligbygg på 2 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2003,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2003,Stort sammenbygd boligbygg på 5 etasjer eller over,0
Drangedal,Bruksareal fullførte boliger (m²),2003,Bo- og servicesenter,985
Drangedal,Bruksareal fullførte boliger (m²),2003,Studenthjem/studentboliger,0
Drangedal,Bruksareal fullførte boliger (m²),2003,Annen bygning for bofellesskap,0
Drangedal,Bruksareal fullførte boliger (m²),2003,Andre bygg enn boligbygg,0
Drangedal,Bruksareal fullførte boliger (m²),2004,Enebolig,1559
Drangedal,Bruksareal fullførte boliger (m²),2004,"Enebolig med hybelleilighet, sokkelleilighet o.l.",0
Drangedal,Bruksareal fullførte boliger (m²),2004,Våningshus,0
Drangedal,Bruksareal fullførte boliger (m²),2004,"Del av tomannsbolig, vertikaldelt",922
Drangedal,Bruksareal fullførte boliger (m²),2004,"Tomannsbolig, horisontaldelt",0
Drangedal,Bruksareal fullførte boliger (m²),2004,"Del av våninghus  tomannsbustad, vertikaltdelt",0
Drangedal,Bruksareal fullførte boliger (m²),2004,"Våningshus tomannsbolig, horisontaltdelt",0
Drangedal,Bruksareal fullførte boliger (m²),2004,Rekkehus,0
Drangedal,Bruksareal fullførte boliger (m²),2004,Kjedehus inkl.atriumhus,0
Drangedal,Bruksareal fullførte boliger (m²),2004,Terrassehus,0
Drangedal,Bruksareal fullførte boliger (m²),2004,Andre småhus med 3 boliger eller flere,340
Drangedal,Bruksareal fullførte boliger (m²),2004,Store frittliggende boligbygg på 2 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2004,Store frittliggende boligbygg på 3 og 4 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2004,Store frittliggende boligbygg på 5 etasjer eller over,0
Drangedal,Bruksareal fullførte boliger (m²),2004,Stort sammenbygd boligbygg på 2 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2004,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2004,Stort sammenbygd boligbygg på 5 etasjer eller over,0
Drangedal,Bruksareal fullførte boliger (m²),2004,Bo- og servicesenter,0
Drangedal,Bruksareal fullførte boliger (m²),2004,Studenthjem/studentboliger,0
Drangedal,Bruksareal fullførte boliger (m²),2004,Annen bygning for bofellesskap,0
Drangedal,Bruksareal fullførte boliger (m²),2004,Andre bygg enn boligbygg,0
Drangedal,Bruksareal fullførte boliger (m²),2005,Enebolig,1431
Drangedal,Bruksareal fullførte boliger (m²),2005,"Enebolig med hybelleilighet, sokkelleilighet o.l.",0
Drangedal,Bruksareal fullførte boliger (m²),2005,Våningshus,0
Drangedal,Bruksareal fullførte boliger (m²),2005,"Del av tomannsbolig, vertikaldelt",1012
Drangedal,Bruksareal fullførte boliger (m²),2005,"Tomannsbolig, horisontaldelt",303
Drangedal,Bruksareal fullførte boliger (m²),2005,"Del av våninghus  tomannsbustad, vertikaltdelt",0
Drangedal,Bruksareal fullførte boliger (m²),2005,"Våningshus tomannsbolig, horisontaltdelt",0
Drangedal,Bruksareal fullførte boliger (m²),2005,Rekkehus,0
Drangedal,Bruksareal fullførte boliger (m²),2005,Kjedehus inkl.atriumhus,0
Drangedal,Bruksareal fullførte boliger (m²),2005,Terrassehus,0
Drangedal,Bruksareal fullførte boliger (m²),2005,Andre småhus med 3 boliger eller flere,418
Drangedal,Bruksareal fullførte boliger (m²),2005,Store frittliggende boligbygg på 2 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2005,Store frittliggende boligbygg på 3 og 4 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2005,Store frittliggende boligbygg på 5 etasjer eller over,0
Drangedal,Bruksareal fullførte boliger (m²),2005,Stort sammenbygd boligbygg på 2 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2005,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2005,Stort sammenbygd boligbygg på 5 etasjer eller over,0
Drangedal,Bruksareal fullførte boliger (m²),2005,Bo- og servicesenter,0
Drangedal,Bruksareal fullførte boliger (m²),2005,Studenthjem/studentboliger,0
Drangedal,Bruksareal fullførte boliger (m²),2005,Annen bygning for bofellesskap,0
Drangedal,Bruksareal fullførte boliger (m²),2005,Andre bygg enn boligbygg,0
Drangedal,Bruksareal fullførte boliger (m²),2006,Enebolig,685
Drangedal,Bruksareal fullførte boliger (m²),2006,"Enebolig med hybelleilighet, sokkelleilighet o.l.",0
Drangedal,Bruksareal fullførte boliger (m²),2006,Våningshus,0
Drangedal,Bruksareal fullførte boliger (m²),2006,"Del av tomannsbolig, vertikaldelt",0
Drangedal,Bruksareal fullførte boliger (m²),2006,"Tomannsbolig, horisontaldelt",510
Drangedal,Bruksareal fullførte boliger (m²),2006,"Del av våninghus  tomannsbustad, vertikaltdelt",0
Drangedal,Bruksareal fullførte boliger (m²),2006,"Våningshus tomannsbolig, horisontaltdelt",0
Drangedal,Bruksareal fullførte boliger (m²),2006,Rekkehus,0
Drangedal,Bruksareal fullførte boliger (m²),2006,Kjedehus inkl.atriumhus,0
Drangedal,Bruksareal fullførte boliger (m²),2006,Terrassehus,0
Drangedal,Bruksareal fullførte boliger (m²),2006,Andre småhus med 3 boliger eller flere,1384
Drangedal,Bruksareal fullførte boliger (m²),2006,Store frittliggende boligbygg på 2 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2006,Store frittliggende boligbygg på 3 og 4 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2006,Store frittliggende boligbygg på 5 etasjer eller over,0
Drangedal,Bruksareal fullførte boliger (m²),2006,Stort sammenbygd boligbygg på 2 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2006,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2006,Stort sammenbygd boligbygg på 5 etasjer eller over,0
Drangedal,Bruksareal fullførte boliger (m²),2006,Bo- og servicesenter,0
Drangedal,Bruksareal fullførte boliger (m²),2006,Studenthjem/studentboliger,0
Drangedal,Bruksareal fullførte boliger (m²),2006,Annen bygning for bofellesskap,0
Drangedal,Bruksareal fullførte boliger (m²),2006,Andre bygg enn boligbygg,0
Drangedal,Bruksareal fullførte boliger (m²),2007,Enebolig,717
Drangedal,Bruksareal fullførte boliger (m²),2007,"Enebolig med hybelleilighet, sokkelleilighet o.l.",0
Drangedal,Bruksareal fullførte boliger (m²),2007,Våningshus,114
Drangedal,Bruksareal fullførte boliger (m²),2007,"Del av tomannsbolig, vertikaldelt",0
Drangedal,Bruksareal fullførte boliger (m²),2007,"Tomannsbolig, horisontaldelt",0
Drangedal,Bruksareal fullførte boliger (m²),2007,"Del av våninghus  tomannsbustad, vertikaltdelt",0
Drangedal,Bruksareal fullførte boliger (m²),2007,"Våningshus tomannsbolig, horisontaltdelt",0
Drangedal,Bruksareal fullførte boliger (m²),2007,Rekkehus,0
Drangedal,Bruksareal fullførte boliger (m²),2007,Kjedehus inkl.atriumhus,0
Drangedal,Bruksareal fullførte boliger (m²),2007,Terrassehus,0
Drangedal,Bruksareal fullførte boliger (m²),2007,Andre småhus med 3 boliger eller flere,642
Drangedal,Bruksareal fullførte boliger (m²),2007,Store frittliggende boligbygg på 2 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2007,Store frittliggende boligbygg på 3 og 4 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2007,Store frittliggende boligbygg på 5 etasjer eller over,0
Drangedal,Bruksareal fullførte boliger (m²),2007,Stort sammenbygd boligbygg på 2 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2007,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2007,Stort sammenbygd boligbygg på 5 etasjer eller over,0
Drangedal,Bruksareal fullførte boliger (m²),2007,Bo- og servicesenter,0
Drangedal,Bruksareal fullførte boliger (m²),2007,Studenthjem/studentboliger,0
Drangedal,Bruksareal fullførte boliger (m²),2007,Annen bygning for bofellesskap,0
Drangedal,Bruksareal fullførte boliger (m²),2007,Andre bygg enn boligbygg,0
Drangedal,Bruksareal fullførte boliger (m²),2008,Enebolig,397
Drangedal,Bruksareal fullførte boliger (m²),2008,"Enebolig med hybelleilighet, sokkelleilighet o.l.",0
Drangedal,Bruksareal fullførte boliger (m²),2008,Våningshus,0
Drangedal,Bruksareal fullførte boliger (m²),2008,"Del av tomannsbolig, vertikaldelt",0
Drangedal,Bruksareal fullførte boliger (m²),2008,"Tomannsbolig, horisontaldelt",0
Drangedal,Bruksareal fullførte boliger (m²),2008,"Del av våninghus  tomannsbustad, vertikaltdelt",0
Drangedal,Bruksareal fullførte boliger (m²),2008,"Våningshus tomannsbolig, horisontaltdelt",0
Drangedal,Bruksareal fullførte boliger (m²),2008,Rekkehus,0
Drangedal,Bruksareal fullførte boliger (m²),2008,Kjedehus inkl.atriumhus,0
Drangedal,Bruksareal fullførte boliger (m²),2008,Terrassehus,0
Drangedal,Bruksareal fullførte boliger (m²),2008,Andre småhus med 3 boliger eller flere,0
Drangedal,Bruksareal fullførte boliger (m²),2008,Store frittliggende boligbygg på 2 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2008,Store frittliggende boligbygg på 3 og 4 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2008,Store frittliggende boligbygg på 5 etasjer eller over,0
Drangedal,Bruksareal fullførte boliger (m²),2008,Stort sammenbygd boligbygg på 2 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2008,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2008,Stort sammenbygd boligbygg på 5 etasjer eller over,0
Drangedal,Bruksareal fullførte boliger (m²),2008,Bo- og servicesenter,0
Drangedal,Bruksareal fullførte boliger (m²),2008,Studenthjem/studentboliger,0
Drangedal,Bruksareal fullførte boliger (m²),2008,Annen bygning for bofellesskap,0
Drangedal,Bruksareal fullførte boliger (m²),2008,Andre bygg enn boligbygg,0
Drangedal,Bruksareal fullførte boliger (m²),2009,Enebolig,124
Drangedal,Bruksareal fullførte boliger (m²),2009,"Enebolig med hybelleilighet, sokkelleilighet o.l.",0
Drangedal,Bruksareal fullførte boliger (m²),2009,Våningshus,0
Drangedal,Bruksareal fullførte boliger (m²),2009,"Del av tomannsbolig, vertikaldelt",155
Drangedal,Bruksareal fullførte boliger (m²),2009,"Tomannsbolig, horisontaldelt",0
Drangedal,Bruksareal fullførte boliger (m²),2009,"Del av våninghus  tomannsbustad, vertikaltdelt",0
Drangedal,Bruksareal fullførte boliger (m²),2009,"Våningshus tomannsbolig, horisontaltdelt",0
Drangedal,Bruksareal fullførte boliger (m²),2009,Rekkehus,0
Drangedal,Bruksareal fullførte boliger (m²),2009,Kjedehus inkl.atriumhus,0
Drangedal,Bruksareal fullførte boliger (m²),2009,Terrassehus,0
Drangedal,Bruksareal fullførte boliger (m²),2009,Andre småhus med 3 boliger eller flere,0
Drangedal,Bruksareal fullførte boliger (m²),2009,Store frittliggende boligbygg på 2 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2009,Store frittliggende boligbygg på 3 og 4 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2009,Store frittliggende boligbygg på 5 etasjer eller over,0
Drangedal,Bruksareal fullførte boliger (m²),2009,Stort sammenbygd boligbygg på 2 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2009,Stort sammenbygd boligbygg på 3 og 4 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2009,Stort sammenbygd boligbygg på 5 etasjer eller over,0
Drangedal,Bruksareal fullførte boliger (m²),2009,Bo- og servicesenter,0
Drangedal,Bruksareal fullførte boliger (m²),2009,Studenthjem/studentboliger,0
Drangedal,Bruksareal fullførte boliger (m²),2009,Annen bygning for bofellesskap,0
Drangedal,Bruksareal fullførte boliger (m²),2009,Andre bygg enn boligbygg,0
Drangedal,Bruksareal fullførte boliger (m²),2010,Enebolig,529
Drangedal,Bruksareal fullførte boliger (m²),2010,"Enebolig med hybelleilighet, sokkelleilighet o.l.",0
Drangedal,Bruksareal fullførte boliger (m²),2010,Våningshus,239
Drangedal,Bruksareal fullførte boliger (m²),2010,"Del av tomannsbolig, vertikaldelt",187
Drangedal,Bruksareal fullførte boliger (m²),2010,"Tomannsbolig, horisontaldelt",0
Drangedal,Bruksareal fullførte boliger (m²),2010,"Del av våninghus  tomannsbustad, vertikaltdelt",0
Drangedal,Bruksareal fullførte boliger (m²),2010,"Våningshus tomannsbolig, horisontaltdelt",0
Drangedal,Bruksareal fullførte boliger (m²),2010,Rekkehus,0
Drangedal,Bruksareal fullførte boliger (m²),2010,Kjedehus inkl.atriumhus,0
Drangedal,Bruksareal fullførte boliger (m²),2010,Terrassehus,0
Drangedal,Bruksareal fullførte boliger (m²),2010,Andre småhus med 3 boliger eller flere,0
Drangedal,Bruksareal fullførte boliger (m²),2010,Store frittliggende boligbygg på 2 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2010,Store frittliggende boligbygg på 3 og 4 etasjer,0
Drangedal,Bruksareal fullførte boliger (m²),2010,Store frittliggende boligbygg på 5 etasjer eller over,0
