region,alder,statistikkvariabel,år,value
Nome,16-19 år,Personer,2004,293
Nome,16-19 år,Personer,2005,314
Nome,16-19 år,Personer,2006,320
Nome,16-19 år,Personer,2007,322
Nome,16-19 år,Personer,2008,345
Nome,16-19 år,Personer,2009,366
Nome,16-19 år,Personer,2010,368
Nome,16-19 år,Personer,2011,349
Nome,16-19 år,Personer,2012,350
Nome,16-19 år,Personer,2013,353
Nome,16-19 år,Personer,2014,353
Nome,16-19 år,Personer,2015,366
Nome,16-19 år,Personer,2016,351
Nome,16-19 år,Personer,2017,357
Nome,16-19 år,Personer,2018,361
Nome,16-19 år,Personer,2019,328
Nome,16-19 år,Personer,2020,317
Nome,16-19 år,Personer,2021,318
Nome,16-19 år,Personer,2022,309
