Kommune,Alder,År,Personer,Kilde
Nome,16-19 år,2046,275,Framskriving 2026
Nome,20-44 år,2046,1642,Framskriving 2026
Nome,45-66 år,2046,1925,Framskriving 2026
Nome,67-79 år,2046,1134,Framskriving 2026
Nome,80-89 år,2046,590,Framskriving 2026
Nome,90 år eller eldre,2046,146,Framskriving 2026
Nome,0 år,2047,52,Framskriving 2026
Nome,1-5 år,2047,295,Framskriving 2026
Nome,6-12 år,2047,463,Framskriving 2026
Nome,13-15 år,2047,210,Framskriving 2026
Nome,16-19 år,2047,279,Framskriving 2026
Nome,20-44 år,2047,1639,Framskriving 2026
Nome,45-66 år,2047,1925,Framskriving 2026
Nome,67-79 år,2047,1117,Framskriving 2026
Nome,80-89 år,2047,597,Framskriving 2026
Nome,90 år eller eldre,2047,160,Framskriving 2026
Nome,0 år,2048,51,Framskriving 2026
Nome,1-5 år,2048,294,Framskriving 2026
Nome,6-12 år,2048,464,Framskriving 2026
Nome,13-15 år,2048,212,Framskriving 2026
Nome,16-19 år,2048,280,Framskriving 2026
Nome,20-44 år,2048,1635,Framskriving 2026
Nome,45-66 år,2048,1924,Framskriving 2026
Nome,67-79 år,2048,1102,Framskriving 2026
Nome,80-89 år,2048,615,Framskriving 2026
Nome,90 år eller eldre,2048,161,Framskriving 2026
Nome,0 år,2049,51,Framskriving 2026
Nome,1-5 år,2049,291,Framskriving 2026
Nome,6-12 år,2049,462,Framskriving 2026
Nome,13-15 år,2049,212,Framskriving 2026
Nome,16-19 år,2049,281,Framskriving 2026
Nome,20-44 år,2049,1630,Framskriving 2026
Nome,45-66 år,2049,1930,Framskriving 2026
Nome,67-79 år,2049,1088,Framskriving 2026
Nome,80-89 år,2049,625,Framskriving 2026
Nome,90 år eller eldre,2049,168,Framskriving 2026
Nome,0 år,2050,51,Framskriving 2026
Nome,1-5 år,2050,287,Framskriving 2026
Nome,6-12 år,2050,460,Framskriving 2026
Nome,13-15 år,2050,212,Framskriving 2026
Nome,16-19 år,2050,281,Framskriving 2026
Nome,20-44 år,2050,1623,Framskriving 2026
Nome,45-66 år,2050,1925,Framskriving 2026
Nome,67-79 år,2050,1087,Framskriving 2026
Nome,80-89 år,2050,636,Framskriving 2026
Nome,90 år eller eldre,2050,175,Framskriving 2026
Midt-Telemark,0 år,2026,87,Framskriving 2026
Midt-Telemark,1-5 år,2026,524,Framskriving 2026
Midt-Telemark,6-12 år,2026,810,Framskriving 2026
Midt-Telemark,13-15 år,2026,414,Framskriving 2026
Midt-Telemark,16-19 år,2026,573,Framskriving 2026
Midt-Telemark,20-44 år,2026,3685,Framskriving 2026
Midt-Telemark,45-66 år,2026,2935,Framskriving 2026
Midt-Telemark,67-79 år,2026,1481,Framskriving 2026
Midt-Telemark,80-89 år,2026,542,Framskriving 2026
Midt-Telemark,90 år eller eldre,2026,106,Framskriving 2026
Midt-Telemark,0 år,2027,105,Framskriving 2026
Midt-Telemark,1-5 år,2027,504,Framskriving 2026
Midt-Telemark,6-12 år,2027,808,Framskriving 2026
Midt-Telemark,13-15 år,2027,397,Framskriving 2026
Midt-Telemark,16-19 år,2027,566,Framskriving 2026
Midt-Telemark,20-44 år,2027,3720,Framskriving 2026
Midt-Telemark,45-66 år,2027,2964,Framskriving 2026
Midt-Telemark,67-79 år,2027,1454,Framskriving 2026
Midt-Telemark,80-89 år,2027,589,Framskriving 2026
Midt-Telemark,90 år eller eldre,2027,110,Framskriving 2026
Midt-Telemark,0 år,2028,107,Framskriving 2026
Midt-Telemark,1-5 år,2028,509,Framskriving 2026
Midt-Telemark,6-12 år,2028,798,Framskriving 2026
Midt-Telemark,13-15 år,2028,388,Framskriving 2026
Midt-Telemark,16-19 år,2028,578,Framskriving 2026
Midt-Telemark,20-44 år,2028,3748,Framskriving 2026
Midt-Telemark,45-66 år,2028,2964,Framskriving 2026
Midt-Telemark,67-79 år,2028,1469,Framskriving 2026
Midt-Telemark,80-89 år,2028,617,Framskriving 2026
Midt-Telemark,90 år eller eldre,2028,110,Framskriving 2026
Midt-Telemark,0 år,2029,109,Framskriving 2026
Midt-Telemark,1-5 år,2029,521,Framskriving 2026
Midt-Telemark,6-12 år,2029,801,Framskriving 2026
Midt-Telemark,13-15 år,2029,350,Framskriving 2026
Midt-Telemark,16-19 år,2029,584,Framskriving 2026
Midt-Telemark,20-44 år,2029,3790,Framskriving 2026
Midt-Telemark,45-66 år,2029,2986,Framskriving 2026
Midt-Telemark,67-79 år,2029,1472,Framskriving 2026
Midt-Telemark,80-89 år,2029,649,Framskriving 2026
Midt-Telemark,90 år eller eldre,2029,105,Framskriving 2026
Midt-Telemark,0 år,2030,111,Framskriving 2026
Midt-Telemark,1-5 år,2030,537,Framskriving 2026
Midt-Telemark,6-12 år,2030,776,Framskriving 2026
Midt-Telemark,13-15 år,2030,369,Framskriving 2026
Midt-Telemark,16-19 år,2030,570,Framskriving 2026
Midt-Telemark,20-44 år,2030,3838,Framskriving 2026
Midt-Telemark,45-66 år,2030,3010,Framskriving 2026
Midt-Telemark,67-79 år,2030,1474,Framskriving 2026
Midt-Telemark,80-89 år,2030,660,Framskriving 2026
Midt-Telemark,90 år eller eldre,2030,109,Framskriving 2026
Midt-Telemark,0 år,2031,113,Framskriving 2026
Midt-Telemark,1-5 år,2031,553,Framskriving 2026
Midt-Telemark,6-12 år,2031,766,Framskriving 2026
Midt-Telemark,13-15 år,2031,368,Framskriving 2026
Midt-Telemark,16-19 år,2031,564,Framskriving 2026
Midt-Telemark,20-44 år,2031,3870,Framskriving 2026
Midt-Telemark,45-66 år,2031,3039,Framskriving 2026
Midt-Telemark,67-79 år,2031,1456,Framskriving 2026
Midt-Telemark,80-89 år,2031,707,Framskriving 2026
Midt-Telemark,90 år eller eldre,2031,110,Framskriving 2026
Midt-Telemark,0 år,2032,115,Framskriving 2026
Midt-Telemark,1-5 år,2032,577,Framskriving 2026
Midt-Telemark,6-12 år,2032,762,Framskriving 2026
Midt-Telemark,13-15 år,2032,377,Framskriving 2026
Midt-Telemark,16-19 år,2032,546,Framskriving 2026
Midt-Telemark,20-44 år,2032,3894,Framskriving 2026
Midt-Telemark,45-66 år,2032,3064,Framskriving 2026
Midt-Telemark,67-79 år,2032,1479,Framskriving 2026
Midt-Telemark,80-89 år,2032,710,Framskriving 2026
Midt-Telemark,90 år eller eldre,2032,119,Framskriving 2026
Midt-Telemark,0 år,2033,115,Framskriving 2026
Midt-Telemark,1-5 år,2033,587,Framskriving 2026
Midt-Telemark,6-12 år,2033,778,Framskriving 2026
Midt-Telemark,13-15 år,2033,345,Framskriving 2026
Midt-Telemark,16-19 år,2033,548,Framskriving 2026
Midt-Telemark,20-44 år,2033,3934,Framskriving 2026
Midt-Telemark,45-66 år,2033,3095,Framskriving 2026
Midt-Telemark,67-79 år,2033,1463,Framskriving 2026
Midt-Telemark,80-89 år,2033,740,Framskriving 2026
Midt-Telemark,90 år eller eldre,2033,130,Framskriving 2026
Midt-Telemark,0 år,2034,117,Framskriving 2026
Midt-Telemark,1-5 år,2034,594,Framskriving 2026
Midt-Telemark,6-12 år,2034,782,Framskriving 2026
Midt-Telemark,13-15 år,2034,346,Framskriving 2026
Midt-Telemark,16-19 år,2034,552,Framskriving 2026
Midt-Telemark,20-44 år,2034,3938,Framskriving 2026
Midt-Telemark,45-66 år,2034,3111,Framskriving 2026
Midt-Telemark,67-79 år,2034,1489,Framskriving 2026
Midt-Telemark,80-89 år,2034,752,Framskriving 2026
Midt-Telemark,90 år eller eldre,2034,141,Framskriving 2026
Midt-Telemark,0 år,2035,117,Framskriving 2026
Midt-Telemark,1-5 år,2035,601,Framskriving 2026
Midt-Telemark,6-12 år,2035,796,Framskriving 2026
Midt-Telemark,13-15 år,2035,346,Framskriving 2026
Midt-Telemark,16-19 år,2035,545,Framskriving 2026
Midt-Telemark,20-44 år,2035,3953,Framskriving 2026
Midt-Telemark,45-66 år,2035,3131,Framskriving 2026
Midt-Telemark,67-79 år,2035,1515,Framskriving 2026
Midt-Telemark,80-89 år,2035,749,Framskriving 2026
Midt-Telemark,90 år eller eldre,2035,151,Framskriving 2026
Midt-Telemark,0 år,2036,119,Framskriving 2026
Midt-Telemark,1-5 år,2036,609,Framskriving 2026
Midt-Telemark,6-12 år,2036,810,Framskriving 2026
Midt-Telemark,13-15 år,2036,354,Framskriving 2026
Midt-Telemark,16-19 år,2036,539,Framskriving 2026
Midt-Telemark,20-44 år,2036,3945,Framskriving 2026
Midt-Telemark,45-66 år,2036,3148,Framskriving 2026
Midt-Telemark,67-79 år,2036,1526,Framskriving 2026
Midt-Telemark,80-89 år,2036,768,Framskriving 2026
Midt-Telemark,90 år eller eldre,2036,165,Framskriving 2026
Midt-Telemark,0 år,2037,118,Framskriving 2026
Midt-Telemark,1-5 år,2037,612,Framskriving 2026
Midt-Telemark,6-12 år,2037,827,Framskriving 2026
Midt-Telemark,13-15 år,2037,346,Framskriving 2026
Midt-Telemark,16-19 år,2037,527,Framskriving 2026
Midt-Telemark,20-44 år,2037,3957,Framskriving 2026
Midt-Telemark,45-66 år,2037,3191,Framskriving 2026
Midt-Telemark,67-79 år,2037,1516,Framskriving 2026
Midt-Telemark,80-89 år,2037,780,Framskriving 2026
Midt-Telemark,90 år eller eldre,2037,184,Framskriving 2026
Midt-Telemark,0 år,2038,118,Framskriving 2026
Midt-Telemark,1-5 år,2038,617,Framskriving 2026
Midt-Telemark,6-12 år,2038,845,Framskriving 2026
Midt-Telemark,13-15 år,2038,343,Framskriving 2026
Midt-Telemark,16-19 år,2038,522,Framskriving 2026
Midt-Telemark,20-44 år,2038,3956,Framskriving 2026
Midt-Telemark,45-66 år,2038,3197,Framskriving 2026
Midt-Telemark,67-79 år,2038,1545,Framskriving 2026
Midt-Telemark,80-89 år,2038,792,Framskriving 2026
Midt-Telemark,90 år eller eldre,2038,194,Framskriving 2026
Midt-Telemark,0 år,2039,118,Framskriving 2026
Midt-Telemark,1-5 år,2039,619,Framskriving 2026
Midt-Telemark,6-12 år,2039,869,Framskriving 2026
Midt-Telemark,13-15 år,2039,342,Framskriving 2026
Midt-Telemark,16-19 år,2039,519,Framskriving 2026
Midt-Telemark,20-44 år,2039,3944,Framskriving 2026
Midt-Telemark,45-66 år,2039,3226,Framskriving 2026
Midt-Telemark,67-79 år,2039,1567,Framskriving 2026
Midt-Telemark,80-89 år,2039,789,Framskriving 2026
Midt-Telemark,90 år eller eldre,2039,203,Framskriving 2026
Midt-Telemark,0 år,2040,118,Framskriving 2026
Midt-Telemark,1-5 år,2040,620,Framskriving 2026
Midt-Telemark,6-12 år,2040,878,Framskriving 2026
Midt-Telemark,13-15 år,2040,349,Framskriving 2026
Midt-Telemark,16-19 år,2040,524,Framskriving 2026
Midt-Telemark,20-44 år,2040,3933,Framskriving 2026
Midt-Telemark,45-66 år,2040,3223,Framskriving 2026
Midt-Telemark,67-79 år,2040,1621,Framskriving 2026
Midt-Telemark,80-89 år,2040,796,Framskriving 2026
Midt-Telemark,90 år eller eldre,2040,199,Framskriving 2026
Midt-Telemark,0 år,2041,117,Framskriving 2026
Midt-Telemark,1-5 år,2041,622,Framskriving 2026
Midt-Telemark,6-12 år,2041,888,Framskriving 2026
Midt-Telemark,13-15 år,2041,360,Framskriving 2026
Midt-Telemark,16-19 år,2041,516,Framskriving 2026
Midt-Telemark,20-44 år,2041,3926,Framskriving 2026
Midt-Telemark,45-66 år,2041,3244,Framskriving 2026
Midt-Telemark,67-79 år,2041,1632,Framskriving 2026
Midt-Telemark,80-89 år,2041,800,Framskriving 2026
Midt-Telemark,90 år eller eldre,2041,217,Framskriving 2026
Midt-Telemark,0 år,2042,117,Framskriving 2026
Midt-Telemark,1-5 år,2042,621,Framskriving 2026
Midt-Telemark,6-12 år,2042,894,Framskriving 2026
Midt-Telemark,13-15 år,2042,376,Framskriving 2026
Midt-Telemark,16-19 år,2042,512,Framskriving 2026
Midt-Telemark,20-44 år,2042,3918,Framskriving 2026
Midt-Telemark,45-66 år,2042,3271,Framskriving 2026
Midt-Telemark,67-79 år,2042,1645,Framskriving 2026
Midt-Telemark,80-89 år,2042,810,Framskriving 2026
Midt-Telemark,90 år eller eldre,2042,216,Framskriving 2026
Midt-Telemark,0 år,2043,116,Framskriving 2026
Midt-Telemark,1-5 år,2043,619,Framskriving 2026
Midt-Telemark,6-12 år,2043,902,Framskriving 2026
Midt-Telemark,13-15 år,2043,381,Framskriving 2026
Midt-Telemark,16-19 år,2043,521,Framskriving 2026
Midt-Telemark,20-44 år,2043,3894,Framskriving 2026
Midt-Telemark,45-66 år,2043,3304,Framskriving 2026
Midt-Telemark,67-79 år,2043,1673,Framskriving 2026
Midt-Telemark,80-89 år,2043,797,Framskriving 2026
Midt-Telemark,90 år eller eldre,2043,230,Framskriving 2026
Midt-Telemark,0 år,2044,115,Framskriving 2026
Midt-Telemark,1-5 år,2044,614,Framskriving 2026
Midt-Telemark,6-12 år,2044,905,Framskriving 2026
Midt-Telemark,13-15 år,2044,386,Framskriving 2026
Midt-Telemark,16-19 år,2044,532,Framskriving 2026
Midt-Telemark,20-44 år,2044,3882,Framskriving 2026
Midt-Telemark,45-66 år,2044,3341,Framskriving 2026
Midt-Telemark,67-79 år,2044,1681,Framskriving 2026
Midt-Telemark,80-89 år,2044,801,Framskriving 2026
Midt-Telemark,90 år eller eldre,2044,235,Framskriving 2026
Midt-Telemark,0 år,2045,115,Framskriving 2026
Midt-Telemark,1-5 år,2045,613,Framskriving 2026
Midt-Telemark,6-12 år,2045,910,Framskriving 2026
Midt-Telemark,13-15 år,2045,390,Framskriving 2026
Midt-Telemark,16-19 år,2045,544,Framskriving 2026
Midt-Telemark,20-44 år,2045,3855,Framskriving 2026
Midt-Telemark,45-66 år,2045,3367,Framskriving 2026
Midt-Telemark,67-79 år,2045,1693,Framskriving 2026
Midt-Telemark,80-89 år,2045,818,Framskriving 2026
Midt-Telemark,90 år eller eldre,2045,239,Framskriving 2026
Midt-Telemark,0 år,2046,114,Framskriving 2026
Midt-Telemark,1-5 år,2046,611,Framskriving 2026
Midt-Telemark,6-12 år,2046,908,Framskriving 2026
Midt-Telemark,13-15 år,2046,393,Framskriving 2026
Midt-Telemark,16-19 år,2046,556,Framskriving 2026
Midt-Telemark,20-44 år,2046,3841,Framskriving 2026
Midt-Telemark,45-66 år,2046,3397,Framskriving 2026
Midt-Telemark,67-79 år,2046,1713,Framskriving 2026
Midt-Telemark,80-89 år,2046,814,Framskriving 2026
Midt-Telemark,90 år eller eldre,2046,248,Framskriving 2026
Midt-Telemark,0 år,2047,113,Framskriving 2026
Midt-Telemark,1-5 år,2047,606,Framskriving 2026
Midt-Telemark,6-12 år,2047,910,Framskriving 2026
Midt-Telemark,13-15 år,2047,395,Framskriving 2026
Midt-Telemark,16-19 år,2047,563,Framskriving 2026
Midt-Telemark,20-44 år,2047,3842,Framskriving 2026
Midt-Telemark,45-66 år,2047,3421,Framskriving 2026
Midt-Telemark,67-79 år,2047,1699,Framskriving 2026
Midt-Telemark,80-89 år,2047,834,Framskriving 2026
Midt-Telemark,90 år eller eldre,2047,261,Framskriving 2026
Midt-Telemark,0 år,2048,113,Framskriving 2026
Midt-Telemark,1-5 år,2048,603,Framskriving 2026
Midt-Telemark,6-12 år,2048,910,Framskriving 2026
Midt-Telemark,13-15 år,2048,399,Framskriving 2026
Midt-Telemark,16-19 år,2048,568,Framskriving 2026
Midt-Telemark,20-44 år,2048,3835,Framskriving 2026
Midt-Telemark,45-66 år,2048,3433,Framskriving 2026
Midt-Telemark,67-79 år,2048,1714,Framskriving 2026
Midt-Telemark,80-89 år,2048,846,Framskriving 2026
Midt-Telemark,90 år eller eldre,2048,269,Framskriving 2026
Midt-Telemark,0 år,2049,111,Framskriving 2026
Midt-Telemark,1-5 år,2049,600,Framskriving 2026
Midt-Telemark,6-12 år,2049,906,Framskriving 2026
Midt-Telemark,13-15 år,2049,400,Framskriving 2026
Midt-Telemark,16-19 år,2049,572,Framskriving 2026
Midt-Telemark,20-44 år,2049,3831,Framskriving 2026
Midt-Telemark,45-66 år,2049,3445,Framskriving 2026
Midt-Telemark,67-79 år,2049,1727,Framskriving 2026
Midt-Telemark,80-89 år,2049,876,Framskriving 2026
Midt-Telemark,90 år eller eldre,2049,265,Framskriving 2026
Midt-Telemark,0 år,2050,111,Framskriving 2026
Midt-Telemark,1-5 år,2050,596,Framskriving 2026
Midt-Telemark,6-12 år,2050,902,Framskriving 2026
Midt-Telemark,13-15 år,2050,404,Framskriving 2026
Midt-Telemark,16-19 år,2050,575,Framskriving 2026
Midt-Telemark,20-44 år,2050,3825,Framskriving 2026
Midt-Telemark,45-66 år,2050,3465,Framskriving 2026
Midt-Telemark,67-79 år,2050,1742,Framskriving 2026
Midt-Telemark,80-89 år,2050,889,Framskriving 2026
Midt-Telemark,90 år eller eldre,2050,266,Framskriving 2026
Seljord,0 år,2026,16,Framskriving 2026
Seljord,1-5 år,2026,123,Framskriving 2026
Seljord,6-12 år,2026,213,Framskriving 2026
Seljord,13-15 år,2026,128,Framskriving 2026
Seljord,16-19 år,2026,141,Framskriving 2026
Seljord,20-44 år,2026,774,Framskriving 2026
Seljord,45-66 år,2026,871,Framskriving 2026
Seljord,67-79 år,2026,484,Framskriving 2026
Seljord,80-89 år,2026,174,Framskriving 2026
Seljord,90 år eller eldre,2026,35,Framskriving 2026
Seljord,0 år,2027,23,Framskriving 2026
Seljord,1-5 år,2027,125,Framskriving 2026
Seljord,6-12 år,2027,189,Framskriving 2026
Seljord,13-15 år,2027,118,Framskriving 2026
Seljord,16-19 år,2027,149,Framskriving 2026
Seljord,20-44 år,2027,767,Framskriving 2026
Seljord,45-66 år,2027,866,Framskriving 2026
Seljord,67-79 år,2027,488,Framskriving 2026
Seljord,80-89 år,2027,180,Framskriving 2026
Seljord,90 år eller eldre,2027,37,Framskriving 2026
Seljord,0 år,2028,23,Framskriving 2026
Seljord,1-5 år,2028,120,Framskriving 2026
Seljord,6-12 år,2028,190,Framskriving 2026
Seljord,13-15 år,2028,106,Framskriving 2026
Seljord,16-19 år,2028,151,Framskriving 2026
Seljord,20-44 år,2028,757,Framskriving 2026
Seljord,45-66 år,2028,874,Framskriving 2026
Seljord,67-79 år,2028,478,Framskriving 2026
Seljord,80-89 år,2028,195,Framskriving 2026
Seljord,90 år eller eldre,2028,34,Framskriving 2026
Seljord,0 år,2029,23,Framskriving 2026
Seljord,1-5 år,2029,112,Framskriving 2026
Seljord,6-12 år,2029,192,Framskriving 2026
Seljord,13-15 år,2029,102,Framskriving 2026
Seljord,16-19 år,2029,156,Framskriving 2026
Seljord,20-44 år,2029,757,Framskriving 2026
Seljord,45-66 år,2029,859,Framskriving 2026
Seljord,67-79 år,2029,468,Framskriving 2026
Seljord,80-89 år,2029,211,Framskriving 2026
Seljord,90 år eller eldre,2029,36,Framskriving 2026
Seljord,0 år,2030,23,Framskriving 2026
Seljord,1-5 år,2030,110,Framskriving 2026
Seljord,6-12 år,2030,190,Framskriving 2026
Seljord,13-15 år,2030,98,Framskriving 2026
Seljord,16-19 år,2030,157,Framskriving 2026
Seljord,20-44 år,2030,746,Framskriving 2026
Seljord,45-66 år,2030,863,Framskriving 2026
Seljord,67-79 år,2030,465,Framskriving 2026
Seljord,80-89 år,2030,218,Framskriving 2026
Seljord,90 år eller eldre,2030,37,Framskriving 2026
Seljord,0 år,2031,23,Framskriving 2026
Seljord,1-5 år,2031,118,Framskriving 2026
Seljord,6-12 år,2031,188,Framskriving 2026
Seljord,13-15 år,2031,90,Framskriving 2026
Seljord,16-19 år,2031,138,Framskriving 2026
Seljord,20-44 år,2031,755,Framskriving 2026
Seljord,45-66 år,2031,859,Framskriving 2026
Seljord,67-79 år,2031,464,Framskriving 2026
Seljord,80-89 år,2031,226,Framskriving 2026
Seljord,90 år eller eldre,2031,39,Framskriving 2026
Seljord,0 år,2032,23,Framskriving 2026
Seljord,1-5 år,2032,124,Framskriving 2026
Seljord,6-12 år,2032,180,Framskriving 2026
Seljord,13-15 år,2032,87,Framskriving 2026
Seljord,16-19 år,2032,135,Framskriving 2026
Seljord,20-44 år,2032,750,Framskriving 2026
Seljord,45-66 år,2032,862,Framskriving 2026
Seljord,67-79 år,2032,456,Framskriving 2026
Seljord,80-89 år,2032,239,Framskriving 2026
Seljord,90 år eller eldre,2032,39,Framskriving 2026
Seljord,0 år,2033,24,Framskriving 2026
Seljord,1-5 år,2033,125,Framskriving 2026
Seljord,6-12 år,2033,183,Framskriving 2026
Seljord,13-15 år,2033,81,Framskriving 2026
Seljord,16-19 år,2033,133,Framskriving 2026
Seljord,20-44 år,2033,747,Framskriving 2026
Seljord,45-66 år,2033,861,Framskriving 2026
Seljord,67-79 år,2033,442,Framskriving 2026
Seljord,80-89 år,2033,254,Framskriving 2026
Seljord,90 år eller eldre,2033,41,Framskriving 2026
Seljord,0 år,2034,24,Framskriving 2026
Seljord,1-5 år,2034,125,Framskriving 2026
Seljord,6-12 år,2034,192,Framskriving 2026
Seljord,13-15 år,2034,81,Framskriving 2026
Seljord,16-19 år,2034,118,Framskriving 2026
Seljord,20-44 år,2034,745,Framskriving 2026
Seljord,45-66 år,2034,850,Framskriving 2026
Seljord,67-79 år,2034,458,Framskriving 2026
Seljord,80-89 år,2034,252,Framskriving 2026
Seljord,90 år eller eldre,2034,43,Framskriving 2026
Seljord,0 år,2035,25,Framskriving 2026
Seljord,1-5 år,2035,126,Framskriving 2026
Seljord,6-12 år,2035,192,Framskriving 2026
Seljord,13-15 år,2035,81,Framskriving 2026
Seljord,16-19 år,2035,121,Framskriving 2026
Seljord,20-44 år,2035,732,Framskriving 2026
Seljord,45-66 år,2035,844,Framskriving 2026
Seljord,67-79 år,2035,461,Framskriving 2026
Seljord,80-89 år,2035,255,Framskriving 2026
Seljord,90 år eller eldre,2035,48,Framskriving 2026
Seljord,0 år,2036,25,Framskriving 2026
Seljord,1-5 år,2036,129,Framskriving 2026
Seljord,6-12 år,2036,184,Framskriving 2026
Seljord,13-15 år,2036,88,Framskriving 2026
Seljord,16-19 år,2036,116,Framskriving 2026
Seljord,20-44 år,2036,729,Framskriving 2026
Seljord,45-66 år,2036,845,Framskriving 2026
Seljord,67-79 år,2036,463,Framskriving 2026
Seljord,80-89 år,2036,253,Framskriving 2026
Seljord,90 år eller eldre,2036,50,Framskriving 2026
Seljord,0 år,2037,25,Framskriving 2026
Seljord,1-5 år,2037,132,Framskriving 2026
Seljord,6-12 år,2037,180,Framskriving 2026
Seljord,13-15 år,2037,99,Framskriving 2026
Seljord,16-19 år,2037,104,Framskriving 2026
Seljord,20-44 år,2037,720,Framskriving 2026
Seljord,45-66 år,2037,843,Framskriving 2026
Seljord,67-79 år,2037,474,Framskriving 2026
Seljord,80-89 år,2037,247,Framskriving 2026
Seljord,90 år eller eldre,2037,56,Framskriving 2026
Seljord,0 år,2038,25,Framskriving 2026
Seljord,1-5 år,2038,133,Framskriving 2026
