Fylke,År,Kjønn,Alder,Sykdomsgruppe,Måltall,Antall,SortKjonn,SortAlder,SortFylke
Telemark,2025-01-01,Menn,80 år+,Hodeskader (S00-S09),"per 1000, standardisert",22.5,2,13,1
Telemark,2025-01-01,Menn,80 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",16.1,2,13,1
Telemark,2025-01-01,Menn,80 år+,Forgiftninger (T36-T65),"per 1000, standardisert",,2,13,1
Telemark,2025-01-01,Kvinner,Alle aldre,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",12.5,3,1,1
Telemark,2025-01-01,Kvinner,Alle aldre,KOLS (J44),"per 1000, standardisert",1.9,3,1,1
Telemark,2025-01-01,Kvinner,Alle aldre,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",18.9,3,1,1
Telemark,2025-01-01,Kvinner,Alle aldre,Personskader (S00-T78),"per 1000, standardisert",15.7,3,1,1
Telemark,2025-01-01,Kvinner,Alle aldre,Hodeskader (S00-S09),"per 1000, standardisert",3.2,3,1,1
Telemark,2025-01-01,Kvinner,Alle aldre,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",2.6,3,1,1
Telemark,2025-01-01,Kvinner,Alle aldre,Forgiftninger (T36-T65),"per 1000, standardisert",,3,1,1
Telemark,2025-01-01,Kvinner,0-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",7.1,3,2,1
Telemark,2025-01-01,Kvinner,0-74 år,KOLS (J44),"per 1000, standardisert",1.1,3,2,1
Telemark,2025-01-01,Kvinner,0-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",16.6,3,2,1
Telemark,2025-01-01,Kvinner,0-74 år,Personskader (S00-T78),"per 1000, standardisert",11.3,3,2,1
Telemark,2025-01-01,Kvinner,0-74 år,Hodeskader (S00-S09),"per 1000, standardisert",1.9,3,2,1
Telemark,2025-01-01,Kvinner,0-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",0.7,3,2,1
Telemark,2025-01-01,Kvinner,0-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",1.8,3,2,1
Telemark,2025-01-01,Kvinner,0-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",2.2,3,3,1
Telemark,2025-01-01,Kvinner,0-44 år,KOLS (J44),"per 1000, standardisert",,3,3,1
Telemark,2025-01-01,Kvinner,0-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",9.0,3,3,1
Telemark,2025-01-01,Kvinner,0-44 år,Personskader (S00-T78),"per 1000, standardisert",9.0,3,3,1
Telemark,2025-01-01,Kvinner,0-44 år,Hodeskader (S00-S09),"per 1000, standardisert",2.2,3,3,1
Telemark,2025-01-01,Kvinner,0-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,3,3,1
Telemark,2025-01-01,Kvinner,0-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",2.1,3,3,1
Telemark,2025-01-01,Kvinner,0-24 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",1.4,3,4,1
Telemark,2025-01-01,Kvinner,0-24 år,KOLS (J44),"per 1000, standardisert",,3,4,1
Telemark,2025-01-01,Kvinner,0-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",5.1,3,4,1
Telemark,2025-01-01,Kvinner,0-24 år,Personskader (S00-T78),"per 1000, standardisert",10.4,3,4,1
Telemark,2025-01-01,Kvinner,0-24 år,Hodeskader (S00-S09),"per 1000, standardisert",3.0,3,4,1
Telemark,2025-01-01,Kvinner,0-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,3,4,1
Telemark,2025-01-01,Kvinner,0-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",2.2,3,4,1
Telemark,2025-01-01,Kvinner,0-14 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",,3,5,1
Telemark,2025-01-01,Kvinner,0-14 år,KOLS (J44),"per 1000, standardisert",,3,5,1
Telemark,2025-01-01,Kvinner,0-14 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",2.3,3,5,1
Telemark,2025-01-01,Kvinner,0-14 år,Personskader (S00-T78),"per 1000, standardisert",9.7,3,5,1
Telemark,2025-01-01,Kvinner,0-14 år,Hodeskader (S00-S09),"per 1000, standardisert",4.0,3,5,1
Telemark,2025-01-01,Kvinner,0-14 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,3,5,1
Telemark,2025-01-01,Kvinner,0-14 år,Forgiftninger (T36-T65),"per 1000, standardisert",,3,5,1
Telemark,2025-01-01,Kvinner,15-24 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",,3,6,1
Telemark,2025-01-01,Kvinner,15-24 år,KOLS (J44),"per 1000, standardisert",,3,6,1
Telemark,2025-01-01,Kvinner,15-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",8.8,3,6,1
Telemark,2025-01-01,Kvinner,15-24 år,Personskader (S00-T78),"per 1000, standardisert",11.2,3,6,1
Telemark,2025-01-01,Kvinner,15-24 år,Hodeskader (S00-S09),"per 1000, standardisert",1.6,3,6,1
Telemark,2025-01-01,Kvinner,15-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,3,6,1
Telemark,2025-01-01,Kvinner,15-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",,3,6,1
Telemark,2025-01-01,Kvinner,25-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",3.1,3,7,1
Telemark,2025-01-01,Kvinner,25-44 år,KOLS (J44),"per 1000, standardisert",,3,7,1
Telemark,2025-01-01,Kvinner,25-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",12.9,3,7,1
Telemark,2025-01-01,Kvinner,25-44 år,Personskader (S00-T78),"per 1000, standardisert",7.7,3,7,1
Telemark,2025-01-01,Kvinner,25-44 år,Hodeskader (S00-S09),"per 1000, standardisert",1.4,3,7,1
Telemark,2025-01-01,Kvinner,25-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,3,7,1
Telemark,2025-01-01,Kvinner,25-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",2.1,3,7,1
Telemark,2025-01-01,Kvinner,45-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",14.5,3,8,1
Telemark,2025-01-01,Kvinner,45-74 år,KOLS (J44),"per 1000, standardisert",,3,8,1
Telemark,2025-01-01,Kvinner,45-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",28.5,3,8,1
Telemark,2025-01-01,Kvinner,45-74 år,Personskader (S00-T78),"per 1000, standardisert",14.7,3,8,1
Telemark,2025-01-01,Kvinner,45-74 år,Hodeskader (S00-S09),"per 1000, standardisert",1.7,3,8,1
Telemark,2025-01-01,Kvinner,45-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,3,8,1
Telemark,2025-01-01,Kvinner,45-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",1.4,3,8,1
Telemark,2025-01-01,Kvinner,45-64 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",9.7,3,9,1
Telemark,2025-01-01,Kvinner,45-64 år,KOLS (J44),"per 1000, standardisert",1.4,3,9,1
Telemark,2025-01-01,Kvinner,45-64 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",24.7,3,9,1
Telemark,2025-01-01,Kvinner,45-64 år,Personskader (S00-T78),"per 1000, standardisert",11.1,3,9,1
Telemark,2025-01-01,Kvinner,45-64 år,Hodeskader (S00-S09),"per 1000, standardisert",1.2,3,9,1
Telemark,2025-01-01,Kvinner,45-64 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",0.8,3,9,1
Telemark,2025-01-01,Kvinner,45-64 år,Forgiftninger (T36-T65),"per 1000, standardisert",,3,9,1
Telemark,2025-01-01,Kvinner,65-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",26.3,3,10,1
Telemark,2025-01-01,Kvinner,65-74 år,KOLS (J44),"per 1000, standardisert",,3,10,1
Telemark,2025-01-01,Kvinner,65-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",38.0,3,10,1
Telemark,2025-01-01,Kvinner,65-74 år,Personskader (S00-T78),"per 1000, standardisert",23.5,3,10,1
Telemark,2025-01-01,Kvinner,65-74 år,Hodeskader (S00-S09),"per 1000, standardisert",2.8,3,10,1
Telemark,2025-01-01,Kvinner,65-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,3,10,1
Telemark,2025-01-01,Kvinner,65-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",,3,10,1
Telemark,2025-01-01,Kvinner,75 år+,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",58.4,3,11,1
Telemark,2025-01-01,Kvinner,75 år+,KOLS (J44),"per 1000, standardisert",8.7,3,11,1
Telemark,2025-01-01,Kvinner,75 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",38.7,3,11,1
Telemark,2025-01-01,Kvinner,75 år+,Personskader (S00-T78),"per 1000, standardisert",53.8,3,11,1
Telemark,2025-01-01,Kvinner,75 år+,Hodeskader (S00-S09),"per 1000, standardisert",13.8,3,11,1
Telemark,2025-01-01,Kvinner,75 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",18.9,3,11,1
Telemark,2025-01-01,Kvinner,75 år+,Forgiftninger (T36-T65),"per 1000, standardisert",,3,11,1
Telemark,2025-01-01,Kvinner,75-79 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",42.9,3,12,1
Telemark,2025-01-01,Kvinner,75-79 år,KOLS (J44),"per 1000, standardisert",10.3,3,12,1
Telemark,2025-01-01,Kvinner,75-79 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",44.8,3,12,1
Telemark,2025-01-01,Kvinner,75-79 år,Personskader (S00-T78),"per 1000, standardisert",34.1,3,12,1
Telemark,2025-01-01,Kvinner,75-79 år,Hodeskader (S00-S09),"per 1000, standardisert",6.3,3,12,1
Telemark,2025-01-01,Kvinner,75-79 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",11.1,3,12,1
Telemark,2025-01-01,Kvinner,75-79 år,Forgiftninger (T36-T65),"per 1000, standardisert",,3,12,1
Telemark,2025-01-01,Kvinner,80 år+,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",69.6,3,13,1
Telemark,2025-01-01,Kvinner,80 år+,KOLS (J44),"per 1000, standardisert",7.6,3,13,1
Telemark,2025-01-01,Kvinner,80 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",34.3,3,13,1
Telemark,2025-01-01,Kvinner,80 år+,Personskader (S00-T78),"per 1000, standardisert",67.9,3,13,1
Telemark,2025-01-01,Kvinner,80 år+,Hodeskader (S00-S09),"per 1000, standardisert",19.2,3,13,1
Telemark,2025-01-01,Kvinner,80 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",24.5,3,13,1
Telemark,2025-01-01,Kvinner,80 år+,Forgiftninger (T36-T65),"per 1000, standardisert",,3,13,1
Agder,2025-01-01,Kjønn samlet,Alle aldre,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",14.7,1,1,3
Agder,2025-01-01,Kjønn samlet,Alle aldre,KOLS (J44),"per 1000, standardisert",1.2,1,1,3
Agder,2025-01-01,Kjønn samlet,Alle aldre,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",15.5,1,1,3
Agder,2025-01-01,Kjønn samlet,Alle aldre,Personskader (S00-T78),"per 1000, standardisert",13.3,1,1,3
Agder,2025-01-01,Kjønn samlet,Alle aldre,Hodeskader (S00-S09),"per 1000, standardisert",2.6,1,1,3
Agder,2025-01-01,Kjønn samlet,Alle aldre,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",1.5,1,1,3
Agder,2025-01-01,Kjønn samlet,Alle aldre,Forgiftninger (T36-T65),"per 1000, standardisert",0.9,1,1,3
Agder,2025-01-01,Kjønn samlet,0-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",9.3,1,2,3
Agder,2025-01-01,Kjønn samlet,0-74 år,KOLS (J44),"per 1000, standardisert",0.5,1,2,3
Agder,2025-01-01,Kjønn samlet,0-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",13.8,1,2,3
Agder,2025-01-01,Kjønn samlet,0-74 år,Personskader (S00-T78),"per 1000, standardisert",11.0,1,2,3
Agder,2025-01-01,Kjønn samlet,0-74 år,Hodeskader (S00-S09),"per 1000, standardisert",2.0,1,2,3
Agder,2025-01-01,Kjønn samlet,0-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",0.4,1,2,3
Agder,2025-01-01,Kjønn samlet,0-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.9,1,2,3
Agder,2025-01-01,Kjønn samlet,0-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",2.0,1,3,3
Agder,2025-01-01,Kjønn samlet,0-44 år,KOLS (J44),"per 1000, standardisert",,1,3,3
Agder,2025-01-01,Kjønn samlet,0-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",7.4,1,3,3
Agder,2025-01-01,Kjønn samlet,0-44 år,Personskader (S00-T78),"per 1000, standardisert",10.6,1,3,3
Agder,2025-01-01,Kjønn samlet,0-44 år,Hodeskader (S00-S09),"per 1000, standardisert",2.1,1,3,3
Agder,2025-01-01,Kjønn samlet,0-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",0.1,1,3,3
Agder,2025-01-01,Kjønn samlet,0-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",1.0,1,3,3
Agder,2025-01-01,Kjønn samlet,0-24 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",0.8,1,4,3
Agder,2025-01-01,Kjønn samlet,0-24 år,KOLS (J44),"per 1000, standardisert",,1,4,3
Agder,2025-01-01,Kjønn samlet,0-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",3.7,1,4,3
Agder,2025-01-01,Kjønn samlet,0-24 år,Personskader (S00-T78),"per 1000, standardisert",12.5,1,4,3
Agder,2025-01-01,Kjønn samlet,0-24 år,Hodeskader (S00-S09),"per 1000, standardisert",3.0,1,4,3
Agder,2025-01-01,Kjønn samlet,0-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,1,4,3
Agder,2025-01-01,Kjønn samlet,0-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.9,1,4,3
Agder,2025-01-01,Kjønn samlet,0-14 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",0.5,1,5,3
Agder,2025-01-01,Kjønn samlet,0-14 år,KOLS (J44),"per 1000, standardisert",,1,5,3
Agder,2025-01-01,Kjønn samlet,0-14 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",2.0,1,5,3
Agder,2025-01-01,Kjønn samlet,0-14 år,Personskader (S00-T78),"per 1000, standardisert",11.4,1,5,3
Agder,2025-01-01,Kjønn samlet,0-14 år,Hodeskader (S00-S09),"per 1000, standardisert",3.5,1,5,3
Agder,2025-01-01,Kjønn samlet,0-14 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,1,5,3
Agder,2025-01-01,Kjønn samlet,0-14 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.3,1,5,3
Agder,2025-01-01,Kjønn samlet,15-24 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",1.1,1,6,3
Agder,2025-01-01,Kjønn samlet,15-24 år,KOLS (J44),"per 1000, standardisert",,1,6,3
Agder,2025-01-01,Kjønn samlet,15-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",5.9,1,6,3
Agder,2025-01-01,Kjønn samlet,15-24 år,Personskader (S00-T78),"per 1000, standardisert",13.8,1,6,3
Agder,2025-01-01,Kjønn samlet,15-24 år,Hodeskader (S00-S09),"per 1000, standardisert",2.4,1,6,3
Agder,2025-01-01,Kjønn samlet,15-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,1,6,3
Agder,2025-01-01,Kjønn samlet,15-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",1.8,1,6,3
Agder,2025-01-01,Kjønn samlet,25-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",3.3,1,7,3
Agder,2025-01-01,Kjønn samlet,25-44 år,KOLS (J44),"per 1000, standardisert",,1,7,3
Agder,2025-01-01,Kjønn samlet,25-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",11.3,1,7,3
Agder,2025-01-01,Kjønn samlet,25-44 år,Personskader (S00-T78),"per 1000, standardisert",8.6,1,7,3
Agder,2025-01-01,Kjønn samlet,25-44 år,Hodeskader (S00-S09),"per 1000, standardisert",1.1,1,7,3
Agder,2025-01-01,Kjønn samlet,25-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,1,7,3
Agder,2025-01-01,Kjønn samlet,25-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",1.0,1,7,3
Agder,2025-01-01,Kjønn samlet,45-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",20.5,1,8,3
Agder,2025-01-01,Kjønn samlet,45-74 år,KOLS (J44),"per 1000, standardisert",,1,8,3
Agder,2025-01-01,Kjønn samlet,45-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",23.5,1,8,3
Agder,2025-01-01,Kjønn samlet,45-74 år,Personskader (S00-T78),"per 1000, standardisert",11.7,1,8,3
Agder,2025-01-01,Kjønn samlet,45-74 år,Hodeskader (S00-S09),"per 1000, standardisert",1.8,1,8,3
Agder,2025-01-01,Kjønn samlet,45-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",0.9,1,8,3
Agder,2025-01-01,Kjønn samlet,45-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.8,1,8,3
Agder,2025-01-01,Kjønn samlet,45-64 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",14.3,1,9,3
Agder,2025-01-01,Kjønn samlet,45-64 år,KOLS (J44),"per 1000, standardisert",0.7,1,9,3
Agder,2025-01-01,Kjønn samlet,45-64 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",20.7,1,9,3
Agder,2025-01-01,Kjønn samlet,45-64 år,Personskader (S00-T78),"per 1000, standardisert",10.7,1,9,3
Agder,2025-01-01,Kjønn samlet,45-64 år,Hodeskader (S00-S09),"per 1000, standardisert",1.6,1,9,3
Agder,2025-01-01,Kjønn samlet,45-64 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",0.5,1,9,3
Agder,2025-01-01,Kjønn samlet,45-64 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.9,1,9,3
Agder,2025-01-01,Kjønn samlet,65-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",36.4,1,10,3
Agder,2025-01-01,Kjønn samlet,65-74 år,KOLS (J44),"per 1000, standardisert",,1,10,3
Agder,2025-01-01,Kjønn samlet,65-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",30.7,1,10,3
Agder,2025-01-01,Kjønn samlet,65-74 år,Personskader (S00-T78),"per 1000, standardisert",14.1,1,10,3
Agder,2025-01-01,Kjønn samlet,65-74 år,Hodeskader (S00-S09),"per 1000, standardisert",2.4,1,10,3
Agder,2025-01-01,Kjønn samlet,65-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",2.0,1,10,3
Agder,2025-01-01,Kjønn samlet,65-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.7,1,10,3
Agder,2025-01-01,Kjønn samlet,75 år+,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",65.7,1,11,3
Agder,2025-01-01,Kjønn samlet,75 år+,KOLS (J44),"per 1000, standardisert",7.1,1,11,3
Agder,2025-01-01,Kjønn samlet,75 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",32.2,1,11,3
Agder,2025-01-01,Kjønn samlet,75 år+,Personskader (S00-T78),"per 1000, standardisert",35.5,1,11,3
Agder,2025-01-01,Kjønn samlet,75 år+,Hodeskader (S00-S09),"per 1000, standardisert",8.8,1,11,3
Agder,2025-01-01,Kjønn samlet,75 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",12.0,1,11,3
Agder,2025-01-01,Kjønn samlet,75 år+,Forgiftninger (T36-T65),"per 1000, standardisert",0.9,1,11,3
Agder,2025-01-01,Kjønn samlet,75-79 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",54.2,1,12,3
Agder,2025-01-01,Kjønn samlet,75-79 år,KOLS (J44),"per 1000, standardisert",6.7,1,12,3
Agder,2025-01-01,Kjønn samlet,75-79 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",35.8,1,12,3
Agder,2025-01-01,Kjønn samlet,75-79 år,Personskader (S00-T78),"per 1000, standardisert",21.4,1,12,3
Agder,2025-01-01,Kjønn samlet,75-79 år,Hodeskader (S00-S09),"per 1000, standardisert",4.6,1,12,3
Agder,2025-01-01,Kjønn samlet,75-79 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",6.1,1,12,3
Agder,2025-01-01,Kjønn samlet,75-79 år,Forgiftninger (T36-T65),"per 1000, standardisert",,1,12,3
Agder,2025-01-01,Kjønn samlet,80 år+,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",74.9,1,13,3
Agder,2025-01-01,Kjønn samlet,80 år+,KOLS (J44),"per 1000, standardisert",7.5,1,13,3
Agder,2025-01-01,Kjønn samlet,80 år+,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",29.3,1,13,3
Agder,2025-01-01,Kjønn samlet,80 år+,Personskader (S00-T78),"per 1000, standardisert",46.8,1,13,3
Agder,2025-01-01,Kjønn samlet,80 år+,Hodeskader (S00-S09),"per 1000, standardisert",12.1,1,13,3
Agder,2025-01-01,Kjønn samlet,80 år+,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",16.8,1,13,3
Agder,2025-01-01,Kjønn samlet,80 år+,Forgiftninger (T36-T65),"per 1000, standardisert",0.8,1,13,3
Agder,2025-01-01,Menn,Alle aldre,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",18.1,2,1,3
Agder,2025-01-01,Menn,Alle aldre,KOLS (J44),"per 1000, standardisert",1.0,2,1,3
Agder,2025-01-01,Menn,Alle aldre,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",14.3,2,1,3
Agder,2025-01-01,Menn,Alle aldre,Personskader (S00-T78),"per 1000, standardisert",14.0,2,1,3
Agder,2025-01-01,Menn,Alle aldre,Hodeskader (S00-S09),"per 1000, standardisert",3.1,2,1,3
Agder,2025-01-01,Menn,Alle aldre,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",1.2,2,1,3
Agder,2025-01-01,Menn,Alle aldre,Forgiftninger (T36-T65),"per 1000, standardisert",0.7,2,1,3
Agder,2025-01-01,Menn,0-74 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",12.2,2,2,3
Agder,2025-01-01,Menn,0-74 år,KOLS (J44),"per 1000, standardisert",0.5,2,2,3
Agder,2025-01-01,Menn,0-74 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",12.8,2,2,3
Agder,2025-01-01,Menn,0-74 år,Personskader (S00-T78),"per 1000, standardisert",12.3,2,2,3
Agder,2025-01-01,Menn,0-74 år,Hodeskader (S00-S09),"per 1000, standardisert",2.5,2,2,3
Agder,2025-01-01,Menn,0-74 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",0.3,2,2,3
Agder,2025-01-01,Menn,0-74 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.7,2,2,3
Agder,2025-01-01,Menn,0-44 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",2.4,2,3,3
Agder,2025-01-01,Menn,0-44 år,KOLS (J44),"per 1000, standardisert",,2,3,3
Agder,2025-01-01,Menn,0-44 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",6.8,2,3,3
Agder,2025-01-01,Menn,0-44 år,Personskader (S00-T78),"per 1000, standardisert",12.6,2,3,3
Agder,2025-01-01,Menn,0-44 år,Hodeskader (S00-S09),"per 1000, standardisert",2.6,2,3,3
Agder,2025-01-01,Menn,0-44 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,3,3
Agder,2025-01-01,Menn,0-44 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.6,2,3,3
Agder,2025-01-01,Menn,0-24 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",0.8,2,4,3
Agder,2025-01-01,Menn,0-24 år,KOLS (J44),"per 1000, standardisert",,2,4,3
Agder,2025-01-01,Menn,0-24 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",3.2,2,4,3
Agder,2025-01-01,Menn,0-24 år,Personskader (S00-T78),"per 1000, standardisert",14.8,2,4,3
Agder,2025-01-01,Menn,0-24 år,Hodeskader (S00-S09),"per 1000, standardisert",3.7,2,4,3
Agder,2025-01-01,Menn,0-24 år,Hoftebrudd (S72.0-72.2),"per 1000, standardisert",,2,4,3
Agder,2025-01-01,Menn,0-24 år,Forgiftninger (T36-T65),"per 1000, standardisert",0.4,2,4,3
Agder,2025-01-01,Menn,0-14 år,Hjerte og karsykdom (I00-I99),"per 1000, standardisert",0.6,2,5,3
Agder,2025-01-01,Menn,0-14 år,KOLS (J44),"per 1000, standardisert",,2,5,3
Agder,2025-01-01,Menn,0-14 år,Sykdom i muskel-skjelettsystemet og bindevev (M00-M99),"per 1000, standardisert",1.8,2,5,3
