ogc_fid;pop_tot;ssbid250m
165882;2;20160006844750
165883;12;20162506844750
165884;12;20160006845000
165885;103;20155006844750
165886;22;20155006845000
165887;6;20152506845000
165888;28;20157506845000
165889;30;20152506845250
165890;65;20155006845250
165891;22;20155006845500
165892;11;20157506845500
165893;6;20160006845500
165894;4;20162506846250
165895;11;20160006846500
165896;7;20162506846500
165897;17;20150006846500
165898;21;20145006846500
165899;10;20155006845750
165900;11;20155006846000
165901;3;20155006846250
165902;5;20152506846250
165903;4;20152506846500
165904;7;20145006846750
165905;2;20147506847000
165906;100;20145006847000
165907;4;20145006847250
165908;100;20170006844000
165909;11;20167506844000
165910;42;20170006844250
165911;8;20167506844500
165912;33;20182506844000
165913;68;20180006844000
165914;13;20182506844250
165915;17;20185006844250
165916;87;20180006844250
165917;8;20177506843750
165918;3;20177506844000
165919;10;20172506844000
165920;14;20175006844000
165921;182;20177506844250
165922;59;20175006844250
165923;49;20172506844250
165924;34;20177506844500
165925;5;20165006844500
165926;4;20167506844750
165927;2;20165006844750
165928;6;20167506845000
165929;24;20180006844500
165930;6;20180006844750
165931;17;20185006844750
165932;4;20185006845500
165933;6;20165006846000
165934;1;20192506847750
165935;8;20165006846250
165936;30;20165006846750
165937;55;20165006847000
165938;4;20167506847750
165939;9;20182506848750
165940;1;20170006848000
165941;132;20165006848250
165942;1;20167506848250
165943;3;20165006848500
165944;12;20170006848500
165945;1;20172506848250
165946;2;20175006848500
165947;2;20177506848500
165948;2;20172506848500
165949;3;20175006849000
165950;2;20177506849000
165951;5;20177506849250
165952;4;20180006848750
165953;2;20182506849000
165954;16;20157506846750
165955;6;20152506847000
165956;162;20155006847000
165957;245;20157506847000
165958;218;20155006847250
165959;251;20157506847250
165960;72;20160006846750
165961;38;20162506846750
165962;171;20162506847000
165963;347;20160006847000
165964;48;20162506847250
165965;184;20160006847250
165966;89;20160006847500
165967;70;20155006847500
165968;167;20157506847500
165969;23;20152506847750
165970;81;20155006847750
165971;143;20157506847750
165972;96;20157506848000
165973;164;20152506848000
165974;114;20155006848000
165975;5;20147506847500
165976;8;20150006847500
165977;183;20145006847500
165978;133;20147506847750
165979;36;20145006847750
165980;42;20150006847750
165981;108;20147506848000
165982;124;20150006848000
165983;7;20145006848000
165984;33;20162506848000
165985;29;20160006848000
165986;183;20162506848250
165987;79;20160006848250
165988;49;20152506848250
165989;78;20155006848250
165990;2;20187506849250
165991;6;20190006849250
165992;3;20192506849500
165993;18;20187506849750
165994;1;20195006849750
165995;3;20202506850000
165996;4;20205006850250
165997;4;20187506850000
165998;7;20190006850000
165999;1;20192506850000
166000;13;20192506850250
166001;3;20200006849750
166002;6;20200006850250
166003;3;20195006850500
166004;3;20202506851000
166005;22;20202506851250
166006;3;20205006851500
166007;24;20202506851500
166008;3;20207506850500
166009;9;20210006850750
166010;12;20182506849500
166011;5;20185006849750
166012;20;20200006850750
166013;1;20197506850750
166014;3;20200006851000
166015;3;20200006851250
166016;4;20207506850750
166017;7;20210006851000
166018;3;20207506851000
166019;4;20207506851250
166020;7;20210006851250
166021;8;20207506851500
166022;9;20210006851500
166023;4;20210006851750
166024;16;20207506851750
166025;2;20207506852000
166026;5;20212506852250
166027;3;20217506852500
166028;2;20217506852750
166029;3;20217506853000
166030;1;20215006853000
166031;9;20212506852500
166032;4;20222506853500
166033;1;20147506856500
166034;2;20165006860250
166035;3;20182506860250
166036;3;20185006860250
166037;3;20177506860500
166038;2;20212506859750
166039;6;20202506860250
166040;3;20197506860500
166041;2;20187506860250
166042;3;20290006851000
166043;2;20232506853750
166044;9;20230006854000
166045;7;20230006854250
166046;1;20230006854500
166047;3;20235006854500
166048;4;20232506854750
166049;4;20235006854750
166050;2;20242506854500
166051;5;20245006854500
166052;6;20245006854750
166053;12;20252506854750
166054;11;20255006855000
166055;1;20250006855000
166056;3;20252506855250
166057;10;20240006854750
166058;3;20237506854750
166059;3;20240006855000
166060;7;20242506854750
166061;8;20247506855000
166062;1;20250006855250
166063;1;20257506855500
166064;1;20322506852000
166065;3;20322506852250
166066;5;20325006852250
166067;5;20327506852250
166068;2;20330006852500
166069;8;20335006852750
166070;5;20337506852750
166071;1;20340006853000
166072;5;20337506853000
166073;4;20227506861000
166074;3;20222506861000
166075;7;20222506861250
166076;2;20215006860750
166077;8;20220006860750
166078;2;20215006861000
166079;2;20215006861250
166080;4;20220006861750
166081;3;20160006861000
166082;2;20160006861500
166083;2;20155006861000
166084;10;20157506861000
166085;2;20152506861000
166086;1;20155006861250
166087;1;20152506861500
166088;2;20147506861250
166089;5;20150006861250
166090;1;20157506861500
166091;5;20152506861750
166092;4;20155006861750
166093;7;20147506861750
166094;4;20170006860500
166095;2;20165006860500
166096;16;20167506860500
166097;1;20180006860500
166098;4;20180006860750
166099;4;20182506860750
166100;5;20185006860750
166101;3;20182506861000
166102;3;20172506860500
166103;2;20175006860500
166104;2;20172506860750
166105;2;20185006861500
166106;2;20185006861750
166107;4;20182506861750
166108;2;20202506860750
166109;8;20205006860750
166110;8;20205006861000
166111;2;20205006861250
166112;8;20190006860750
166113;6;20212506861000
166114;3;20207506861000
166115;4;20210006861000
166116;5;20212506861250
166117;2;20207506861250
166118;1;20205006862000
166119;2;20222506862750
166120;5;20222506863000
166121;6;20232506861000
166122;5;20230006861250
166123;8;20230006862500
166124;4;20220006869250
166125;4;20215006869500
166126;4;20220006869500
166127;8;20217506869500
166128;2;20225006869250
166129;1;20222506869250
166130;1;20145006868750
166131;7;20145006869000
166132;11;20205006869750
166133;4;20205006870000
166134;4;20200006870000
166135;3;20197506870000
166136;8;20195006870250
166137;10;20197506870500
166138;2;20205006872250
166139;8;20205006872500
166140;5;20205006872750
166141;6;20207506872750
166142;8;20207506873000
166143;8;20145006872500
166144;5;20155006873750
166145;10;20157506873750
166146;2;20152506874000
166147;2;20552506859250
166148;4;20560006859250
166149;2;20557506859250
166150;4;20540006859000
166151;1;20545006859250
166152;3;20542506859250
166153;2;20540006859500
166154;2;20520006859500
166155;4;20537506859500
166156;1;20530006859500
166157;5;20507506858750
166158;6;20507506859000
166159;3;20505006859250
166160;2;20507506859250
166161;8;20510006859500
166162;8;20510006859750
166163;9;20515006859500
166164;9;20512506859500
166165;2;20517506859750
166166;4;20512506859750
166167;3;20517506860000
166168;7;20515006860000
166169;4;20517506860250
166170;5;20625006857500
166171;9;20627506857500
166172;1;20622506858500
166173;9;20612506859000
166174;2;20615006859250
166175;3;20572506859000
166176;10;20572506859250
166177;2;20570006859250
166178;3;20572506859500
166179;3;20595006859250
166180;1;20602506859250
166181;5;20597506859250
166182;8;20605006859250
166183;3;20567506859000
166184;6;20562506859250
166185;6;20567506859250
166186;2;20562506859500
166187;3;20587506859500
166188;7;20565006859750
166189;7;20575006859750
166190;9;20575006860000
166191;5;20577506860250
166192;8;20575006860250
166193;2;20617506859000
166194;8;20617506859250
166195;3;20677506863750
166196;6;20672506865500
166197;1;20672506865750
166198;1;20672506866000
166199;3;20670006866000
166200;1;20670006866250
166201;3;20675006865500
166202;4;20675006865750
166203;1;20675006866500
166204;3;20675006867000
166205;3;20680006867500
166206;8;20677506867500
166207;1;20675006867500
166208;4;20677506867750
166209;4;20675006867750
166210;5;20680006868000
166211;4;20677506868250
166212;4;20680006868250
166213;1;20677506868500
166214;21;20672506867250
166215;3;20672506867750
166216;5;20672506868000
166217;12;20672506868500
166218;1;20670006870000
166219;1;20670006870500
166220;6;20522506868250
166221;3;20520006868250
166222;14;20522506868500
166223;3;20525006868750
166224;7;20525006869250
166225;4;20527506869250
166226;7;20527506869500
166227;8;20530006869750
166228;6;20530006870000
166229;6;20530006871500
166230;4;20525006870750
166231;5;20522506870750
166232;3;20522506871000
166233;9;20525006871000
166234;7;20525006871250
166235;4;20525006871750
166236;1;20510006873000
166237;6;20512506873000
166238;3;20505006873250
166239;7;20510006873250
166240;2;20505006873500
166241;1;20517506873500
166242;5;20517506873750
166243;9;20512506873750
166244;4;20577506870250
166245;11;20575006870500
166246;1;20577506870500
166247;14;20575006870750
166248;3;20577506870750
166249;1;20575006871000
166250;1;20572506871000
166251;2;20572506871250
166252;6;20575006871250
166253;1;20480006852250
166254;5;20477506852250
166255;2;20450006851250
166256;2;20442506851500
166257;12;20452506853500
166258;1;20450006853500
166259;4;20475006852750
166260;2;20470006852750
166261;13;20472506852750
166262;13;20470006853000
166263;6;20467506853500
166264;5;20462506853750
166265;2;20460006853500
166266;4;20455006853500
166267;2;20457506853500
166268;7;20475006853750
166269;4;20475006854000
166270;1;20475006854750
166271;5;20485006851750
166272;8;20445006853750
166273;5;20440006855250
166274;5;20435006855250
166275;7;20440006855500
166276;5;20447506855250
166277;5;20442506855250
166278;3;20445006855250
166279;2;20442506855500
166280;63;20480006855000
166281;25;20477506855000
166282;19;20482506855000
166283;17;20480006855250
166284;57;20482506855250
166285;3;20490006856250
166286;26;20485006855500
166287;83;20485006855750
166288;34;20487506855750
166289;84;20485006856000
166290;48;20487506856000
166291;33;20485006856250
166292;3;20487506856250
166293;2;20485006856500
166294;2;20487506856500
166295;3;20477506855750
166296;13;20480006856000
166297;25;20482506856000
166298;1;20482506856250
166299;1;20460006855250
166300;1;20467506855250
166301;5;20462506855250
166302;4;20467506855500
166303;1;20470006855500
166304;7;20475006855750
166305;3;20432506851250
166306;2;20400006851250
166307;1;20405006851250
166308;1;20407506851500
166309;4;20397506851000
166310;5;20410006851500
166311;4;20385006852250
166312;13;20370006850500
166313;7;20357506850000
166314;4;20362506850250
166315;8;20357506850250
166316;1;20360006850500
166317;5;20357506850500
166318;1;20362506850500
166319;10;20365006850500
166320;3;20347506851250
166321;5;20362506850750
166322;10;20360006850750
166323;2;20412506851750
166324;5;20415006852250
166325;2;20415006852500
166326;1;20387506852250
166327;1;20390006852500
166328;1;20397506853000
166329;4;20402506853250
166330;6;20400006853250
166331;1;20407506853750
166332;6;20405006853750
166333;2;20407506854000
166334;8;20407506854250
166335;6;20410006854250
166336;8;20410006854500
166337;4;20407506854750
166338;8;20410006854750
166339;1;20357506853000
166340;2;20342506853000
166341;8;20345006853000
166342;13;20347506853000
166343;4;20355006852750
166344;36;20352506853000
166345;14;20350006853000
166346;9;20345006853250
166347;14;20347506853500
166348;1;20345006853500
166349;4;20347506853750
166350;2;20357506853750
166351;17;20352506853250
166352;12;20350006853250
166353;6;20355006853500
166354;5;20350006853750
166355;1;20355006853750
166356;2;20352506853750
166357;3;20355006854000
166358;2;20350006854000
166359;5;20352506854000
166360;2;20355006854250
166361;5;20357506854250
166362;5;20360006854500
166363;2;20362506854500
166364;6;20362506854750
166365;7;20407506855000
166366;6;20410006855000
166367;2;20405006855250
166368;7;20407506855250
166369;6;20410006855250
166370;6;20410006855500
166371;14;20407506855750
166372;1;20412506854500
166373;11;20415006854750
166374;16;20412506854750
166375;13;20417506855000
166376;2;20417506855250
166377;12;20420006855000
166378;2;20430006855250
166379;4;20432506855250
166380;14;20427506855250
166381;10;20420006855250
166382;3;20365006854500
166383;4;20365006854750
166384;4;20365006855000
166385;1;20367506855000
166386;1;20490006856500
166387;5;20490006856750
166388;2;20492506856750
166389;4;20490006857000
166390;6;20495006857000
166391;3;20490006857250
166392;1;20497506857000
166393;6;20497506857250
166394;6;20495006857500
166395;1;20495006857750
166396;7;20497506858000
166397;8;20500006858250
166398;3;20502506858500
166399;2;20502506858750
166400;3;20502506859000
166401;10;20475006861250
166402;3;20472506861500
166403;3;20475006861750
166404;3;20480006861000
166405;1;20477506867000
166406;2;20477506867250
166407;18;20475006867000
166408;8;20472506867000
166409;3;20475006867250
166410;4;20470006867250
166411;4;20472506867250
166412;1;20467506867250
166413;1;20472506867500
166414;8;20470006867500
166415;7;20437506867000
166416;6;20442506867500
166417;5;20445006867500
166418;7;20440006867500
166419;9;20445006867750
166420;11;20442506867750
166421;3;20445006869500
166422;2;20442506869500
166423;2;20442506870000
166424;4;20445006870250
166425;4;20442506870250
166426;8;20445006870500
166427;1;20465006873250
166428;2;20467506873500
166429;3;20467506873750
166430;2;20470006873750
166431;4;20472506874000
166432;3;20467506874250
166433;4;20467506874500
166434;4;20502506873250
166435;4;20495006873500
166436;10;20492506873750
166437;3;20487506873750
166438;2;20487506874000
166439;2;20485006874000
166440;2;20480006874000
166441;2;20500006873750
166442;2;20497506874250
166443;3;20495006874250
166444;5;20492506874250
166445;3;20492506874500
166446;3;20492506874750
166447;2;20477506874250
166448;3;20480006874250
166449;5;20482506874500
166450;2;20477506874500
166451;1;20502506874750
166452;3;20497506874750
166453;6;20500006874750
166454;2;20497506875000
166455;1;20530006871750
166456;9;20527506872000
166457;6;20527506872750
166458;2;20520006872500
166459;8;20525006872500
166460;6;20525006872750
166461;1;20522506872750
166462;1;20525006873000
166463;4;20522506873000
166464;2;20520006873250
166465;7;20522506873250
166466;59;20522506873500
