Geografi,År,Kjønn,Alder,Sykdomsgruppe,Måltall,value
Midt-Telemark,2020,menn,15-24 år,Skader,"per 1000, standardisert",129.68505148284
Midt-Telemark,2020,menn,25-44 år,Skader,"per 1000, standardisert",97.0954479378189
Midt-Telemark,2020,menn,45-74 år,Skader,"per 1000, standardisert",109.382480455369
Midt-Telemark,2020,menn,45-64 år,Skader,"per 1000, standardisert",119.242034071191
Midt-Telemark,2020,menn,65-74 år,Skader,"per 1000, standardisert",87.2058311911816
Midt-Telemark,2020,menn,75-79 år,Skader,"per 1000, standardisert",123.695289767637
Midt-Telemark,2020,kvinner,0-74 år,Skader,"per 1000, standardisert",92.1388408876994
Midt-Telemark,2020,kvinner,0-44 år,Skader,"per 1000, standardisert",88.4742452010235
Midt-Telemark,2020,kvinner,0-24 år,Skader,"per 1000, standardisert",98.4895679485244
Midt-Telemark,2020,kvinner,0-14 år,Skader,"per 1000, standardisert",105.120542119926
Midt-Telemark,2020,kvinner,15-24 år,Skader,"per 1000, standardisert",90.2513963538165
Midt-Telemark,2020,kvinner,25-44 år,Skader,"per 1000, standardisert",78.3006099243864
Midt-Telemark,2020,kvinner,45-74 år,Skader,"per 1000, standardisert",97.6817762500176
Midt-Telemark,2020,kvinner,45-64 år,Skader,"per 1000, standardisert",93.0794502590258
Midt-Telemark,2020,kvinner,65-74 år,Skader,"per 1000, standardisert",108.258435282524
Midt-Telemark,2020,kvinner,75-79 år,Skader,"per 1000, standardisert",105.539974407509
Midt-Telemark,2021,kjønn samlet,0-74 år,Skader,"per 1000, standardisert",97.3573871798687
Midt-Telemark,2021,kjønn samlet,0-44 år,Skader,"per 1000, standardisert",101.190902151639
Midt-Telemark,2021,kjønn samlet,0-24 år,Skader,"per 1000, standardisert",112.302252790118
Midt-Telemark,2021,kjønn samlet,0-14 år,Skader,"per 1000, standardisert",118.311283047867
Midt-Telemark,2021,kjønn samlet,15-24 år,Skader,"per 1000, standardisert",105.008705206856
Midt-Telemark,2021,kjønn samlet,25-44 år,Skader,"per 1000, standardisert",89.9715134133319
Midt-Telemark,2021,kjønn samlet,45-74 år,Skader,"per 1000, standardisert",91.3645029574318
Midt-Telemark,2021,kjønn samlet,45-64 år,Skader,"per 1000, standardisert",94.8114367453256
Midt-Telemark,2021,kjønn samlet,65-74 år,Skader,"per 1000, standardisert",83.7914306841006
Midt-Telemark,2021,kjønn samlet,75-79 år,Skader,"per 1000, standardisert",129.718184949471
Midt-Telemark,2021,menn,0-74 år,Skader,"per 1000, standardisert",112.883767937426
Midt-Telemark,2021,menn,0-44 år,Skader,"per 1000, standardisert",120.130744026104
Midt-Telemark,2021,menn,0-24 år,Skader,"per 1000, standardisert",130.061905979057
Midt-Telemark,2021,menn,0-14 år,Skader,"per 1000, standardisert",144.817145910419
Midt-Telemark,2021,menn,15-24 år,Skader,"per 1000, standardisert",112.762433009055
Midt-Telemark,2021,menn,25-44 år,Skader,"per 1000, standardisert",110.540457711649
Midt-Telemark,2021,menn,45-74 år,Skader,"per 1000, standardisert",101.480267434607
Midt-Telemark,2021,menn,45-64 år,Skader,"per 1000, standardisert",106.326633669845
Midt-Telemark,2021,menn,65-74 år,Skader,"per 1000, standardisert",90.8550573735576
Midt-Telemark,2021,menn,75-79 år,Skader,"per 1000, standardisert",140.044723744168
Midt-Telemark,2021,kvinner,0-74 år,Skader,"per 1000, standardisert",81.0804350240252
Midt-Telemark,2021,kvinner,0-44 år,Skader,"per 1000, standardisert",80.9391803646452
Midt-Telemark,2021,kvinner,0-24 år,Skader,"per 1000, standardisert",93.2649598467791
Midt-Telemark,2021,kvinner,0-14 år,Skader,"per 1000, standardisert",89.7378867459881
Midt-Telemark,2021,kvinner,15-24 år,Skader,"per 1000, standardisert",97.0237323164424
Midt-Telemark,2021,kvinner,25-44 år,Skader,"per 1000, standardisert",68.1363855690828
Midt-Telemark,2021,kvinner,45-74 år,Skader,"per 1000, standardisert",81.3279985446886
Midt-Telemark,2021,kvinner,45-64 år,Skader,"per 1000, standardisert",83.4989246542554
Midt-Telemark,2021,kvinner,65-74 år,Skader,"per 1000, standardisert",76.5367777520171
Midt-Telemark,2021,kvinner,75-79 år,Skader,"per 1000, standardisert",118.122939192924
Midt-Telemark,2022,kjønn samlet,0-74 år,Skader,"per 1000, standardisert",84.7191178611203
Midt-Telemark,2022,kjønn samlet,0-44 år,Skader,"per 1000, standardisert",87.1761270306087
Midt-Telemark,2022,kjønn samlet,0-24 år,Skader,"per 1000, standardisert",93.5868515278979
Midt-Telemark,2022,kjønn samlet,0-14 år,Skader,"per 1000, standardisert",109.909192153029
Midt-Telemark,2022,kjønn samlet,15-24 år,Skader,"per 1000, standardisert",73.9557400344719
Midt-Telemark,2022,kjønn samlet,25-44 år,Skader,"per 1000, standardisert",81.015128600327
Midt-Telemark,2022,kjønn samlet,45-74 år,Skader,"per 1000, standardisert",80.9285236989532
Midt-Telemark,2022,kjønn samlet,45-64 år,Skader,"per 1000, standardisert",82.9010617634383
Midt-Telemark,2022,kjønn samlet,65-74 år,Skader,"per 1000, standardisert",76.6626788288592
Midt-Telemark,2022,kjønn samlet,75-79 år,Skader,"per 1000, standardisert",124.829659177505
Midt-Telemark,2022,menn,0-74 år,Skader,"per 1000, standardisert",94.4937402662938
Midt-Telemark,2022,menn,0-44 år,Skader,"per 1000, standardisert",98.9111257380898
Midt-Telemark,2022,menn,0-24 år,Skader,"per 1000, standardisert",106.191676783815
Midt-Telemark,2022,menn,0-14 år,Skader,"per 1000, standardisert",119.452517024707
Midt-Telemark,2022,menn,15-24 år,Skader,"per 1000, standardisert",89.8425032212044
Midt-Telemark,2022,menn,25-44 år,Skader,"per 1000, standardisert",91.9762668556236
Midt-Telemark,2022,menn,45-74 år,Skader,"per 1000, standardisert",87.6348583601849
Midt-Telemark,2022,menn,45-64 år,Skader,"per 1000, standardisert",90.3826782121827
Midt-Telemark,2022,menn,65-74 år,Skader,"per 1000, standardisert",81.6756534773034
Midt-Telemark,2022,menn,75-79 år,Skader,"per 1000, standardisert",107.943377960152
Midt-Telemark,2022,kvinner,0-74 år,Skader,"per 1000, standardisert",74.5616831116658
Midt-Telemark,2022,kvinner,0-44 år,Skader,"per 1000, standardisert",74.7891621304131
Midt-Telemark,2022,kvinner,0-24 år,Skader,"per 1000, standardisert",80.1925997855246
Midt-Telemark,2022,kvinner,0-14 år,Skader,"per 1000, standardisert",99.9580438222533
Midt-Telemark,2022,kvinner,15-24 år,Skader,"per 1000, standardisert",57.2217131565723
Midt-Telemark,2022,kvinner,25-44 år,Skader,"per 1000, standardisert",69.5462073102481
Midt-Telemark,2022,kvinner,45-74 år,Skader,"per 1000, standardisert",74.2840576544533
Midt-Telemark,2022,kvinner,45-64 år,Skader,"per 1000, standardisert",75.5817784660964
Midt-Telemark,2022,kvinner,65-74 år,Skader,"per 1000, standardisert",71.4660787833973
Midt-Telemark,2022,kvinner,75-79 år,Skader,"per 1000, standardisert",141.105633907331
Midt-Telemark,2023,kjønn samlet,0-74 år,Skader,"per 1000, standardisert",90.694906729186
Midt-Telemark,2023,kjønn samlet,0-44 år,Skader,"per 1000, standardisert",93.3569521141925
Midt-Telemark,2023,kjønn samlet,0-24 år,Skader,"per 1000, standardisert",107.125254487345
Midt-Telemark,2023,kjønn samlet,0-14 år,Skader,"per 1000, standardisert",112.696198094001
Midt-Telemark,2023,kjønn samlet,15-24 år,Skader,"per 1000, standardisert",100.306476583947
Midt-Telemark,2023,kjønn samlet,25-44 år,Skader,"per 1000, standardisert",79.0891180385905
Midt-Telemark,2023,kjønn samlet,45-74 år,Skader,"per 1000, standardisert",86.593793408593
Midt-Telemark,2023,kjønn samlet,45-64 år,Skader,"per 1000, standardisert",89.5531077773954
Midt-Telemark,2023,kjønn samlet,65-74 år,Skader,"per 1000, standardisert",79.9586934194962
Midt-Telemark,2023,kjønn samlet,75-79 år,Skader,"per 1000, standardisert",117.136261459525
Midt-Telemark,2023,menn,0-74 år,Skader,"per 1000, standardisert",106.566610695402
Midt-Telemark,2023,menn,0-44 år,Skader,"per 1000, standardisert",113.044098673092
Midt-Telemark,2023,menn,0-24 år,Skader,"per 1000, standardisert",126.374678748739
Midt-Telemark,2023,menn,0-14 år,Skader,"per 1000, standardisert",129.241738451776
Midt-Telemark,2023,menn,15-24 år,Skader,"per 1000, standardisert",122.712713410071
Midt-Telemark,2023,menn,25-44 år,Skader,"per 1000, standardisert",99.4628189669373
Midt-Telemark,2023,menn,45-74 år,Skader,"per 1000, standardisert",96.4380773568751
Midt-Telemark,2023,menn,45-64 år,Skader,"per 1000, standardisert",97.5204658161566
Midt-Telemark,2023,menn,65-74 år,Skader,"per 1000, standardisert",94.0281851498687
Midt-Telemark,2023,menn,75-79 år,Skader,"per 1000, standardisert",110.674927111809
Midt-Telemark,2023,kvinner,0-74 år,Skader,"per 1000, standardisert",74.2077966990185
Midt-Telemark,2023,kvinner,0-44 år,Skader,"per 1000, standardisert",72.5112066537771
Midt-Telemark,2023,kvinner,0-24 år,Skader,"per 1000, standardisert",86.6444714731071
Midt-Telemark,2023,kvinner,0-14 år,Skader,"per 1000, standardisert",94.9878913538072
Midt-Telemark,2023,kvinner,15-24 år,Skader,"per 1000, standardisert",76.8510005695904
Midt-Telemark,2023,kvinner,25-44 år,Skader,"per 1000, standardisert",57.6633667182741
Midt-Telemark,2023,kvinner,45-74 år,Skader,"per 1000, standardisert",76.7950452967598
Midt-Telemark,2023,kvinner,45-64 år,Skader,"per 1000, standardisert",81.6667022873878
Midt-Telemark,2023,kvinner,65-74 år,Skader,"per 1000, standardisert",65.6872939409934
Midt-Telemark,2023,kvinner,75-79 år,Skader,"per 1000, standardisert",123.112713849474
Midt-Telemark,2024,kjønn samlet,0-74 år,Skader,"per 1000, standardisert",90.448587465119
Midt-Telemark,2024,kjønn samlet,0-44 år,Skader,"per 1000, standardisert",93.8440433087301
Midt-Telemark,2024,kjønn samlet,0-24 år,Skader,"per 1000, standardisert",99.580409603431
Midt-Telemark,2024,kjønn samlet,0-14 år,Skader,"per 1000, standardisert",106.695827356734
Midt-Telemark,2024,kjønn samlet,15-24 år,Skader,"per 1000, standardisert",91.2297894298538
Midt-Telemark,2024,kjønn samlet,25-44 år,Skader,"per 1000, standardisert",88.4845067691315
Midt-Telemark,2024,kjønn samlet,45-74 år,Skader,"per 1000, standardisert",85.1969356758456
Midt-Telemark,2024,kjønn samlet,45-64 år,Skader,"per 1000, standardisert",83.8916793500222
Midt-Telemark,2024,kjønn samlet,65-74 år,Skader,"per 1000, standardisert",88.2873854758539
Midt-Telemark,2024,kjønn samlet,75-79 år,Skader,"per 1000, standardisert",120.214271488203
Midt-Telemark,2024,menn,0-74 år,Skader,"per 1000, standardisert",106.250255396798
Midt-Telemark,2024,menn,0-44 år,Skader,"per 1000, standardisert",111.26331163171
Midt-Telemark,2024,menn,0-24 år,Skader,"per 1000, standardisert",117.036138348935
Midt-Telemark,2024,menn,0-14 år,Skader,"per 1000, standardisert",121.343946941535
Midt-Telemark,2024,menn,15-24 år,Skader,"per 1000, standardisert",111.786695000492
Midt-Telemark,2024,menn,25-44 år,Skader,"per 1000, standardisert",106.203883576752
Midt-Telemark,2024,menn,45-74 år,Skader,"per 1000, standardisert",98.4833237193861
Midt-Telemark,2024,menn,45-64 år,Skader,"per 1000, standardisert",95.7202921288796
Midt-Telemark,2024,menn,65-74 år,Skader,"per 1000, standardisert",104.87015134382
Midt-Telemark,2024,menn,75-79 år,Skader,"per 1000, standardisert",111.887172815175
Midt-Telemark,2024,kvinner,0-74 år,Skader,"per 1000, standardisert",74.0275294432281
Midt-Telemark,2024,kvinner,0-44 år,Skader,"per 1000, standardisert",75.3073489475533
Midt-Telemark,2024,kvinner,0-24 år,Skader,"per 1000, standardisert",80.833116721526
Midt-Telemark,2024,kvinner,0-14 år,Skader,"per 1000, standardisert",90.9824935771329
Midt-Telemark,2024,kvinner,15-24 år,Skader,"per 1000, standardisert",69.3659648125606
Midt-Telemark,2024,kvinner,25-44 år,Skader,"per 1000, standardisert",69.9030881860794
Midt-Telemark,2024,kvinner,45-74 år,Skader,"per 1000, standardisert",72.248703141183
Midt-Telemark,2024,kvinner,45-64 år,Skader,"per 1000, standardisert",72.2419704240074
Midt-Telemark,2024,kvinner,65-74 år,Skader,"per 1000, standardisert",72.4394465820573
Midt-Telemark,2024,kvinner,75-79 år,Skader,"per 1000, standardisert",127.97082645036
Seljord,2017,kjønn samlet,0-74 år,Skader,"per 1000, standardisert",90.6265489756235
Seljord,2017,kjønn samlet,0-44 år,Skader,"per 1000, standardisert",100.541334432476
Seljord,2017,kjønn samlet,0-24 år,Skader,"per 1000, standardisert",109.966381971595
Seljord,2017,kjønn samlet,0-14 år,Skader,"per 1000, standardisert",112.814146410143
Seljord,2017,kjønn samlet,15-24 år,Skader,"per 1000, standardisert",106.174389834827
Seljord,2017,kjønn samlet,25-44 år,Skader,"per 1000, standardisert",91.4472099439913
Seljord,2017,kjønn samlet,45-74 år,Skader,"per 1000, standardisert",77.8214769974106
Seljord,2017,kjønn samlet,45-64 år,Skader,"per 1000, standardisert",83.6013749125715
Seljord,2017,kjønn samlet,65-74 år,Skader,"per 1000, standardisert",66.7872085717731
Seljord,2017,kjønn samlet,75-79 år,Skader,"per 1000, standardisert",77.7756394776777
Seljord,2017,menn,0-74 år,Skader,"per 1000, standardisert",104.561656680987
Seljord,2017,menn,0-44 år,Skader,"per 1000, standardisert",123.579821004209
Seljord,2017,menn,0-24 år,Skader,"per 1000, standardisert",129.887688556673
Seljord,2017,menn,0-14 år,Skader,"per 1000, standardisert",126.756834945672
Seljord,2017,menn,15-24 år,Skader,"per 1000, standardisert",134.33298691489
Seljord,2017,menn,25-44 år,Skader,"per 1000, standardisert",118.951852998959
Seljord,2017,menn,45-74 år,Skader,"per 1000, standardisert",78.4136430863886
Seljord,2017,menn,45-64 år,Skader,"per 1000, standardisert",84.2214805527281
Seljord,2017,menn,65-74 år,Skader,"per 1000, standardisert",66.4722714068932
Seljord,2017,menn,75-79 år,Skader,"per 1000, standardisert",:
Seljord,2017,kvinner,0-74 år,Skader,"per 1000, standardisert",76.2064787745767
Seljord,2017,kvinner,0-44 år,Skader,"per 1000, standardisert",76.0349183900479
Seljord,2017,kvinner,0-24 år,Skader,"per 1000, standardisert",88.7666330423829
Seljord,2017,kvinner,0-14 år,Skader,"per 1000, standardisert",98.1903957074383
Seljord,2017,kvinner,15-24 år,Skader,"per 1000, standardisert",74.0735480799871
Seljord,2017,kvinner,25-44 år,Skader,"per 1000, standardisert",62.1996435888925
Seljord,2017,kvinner,45-74 år,Skader,"per 1000, standardisert",77.2326522322857
Seljord,2017,kvinner,45-64 år,Skader,"per 1000, standardisert",82.9504130471159
Seljord,2017,kvinner,65-74 år,Skader,"per 1000, standardisert",67.1301817533199
Seljord,2017,kvinner,75-79 år,Skader,"per 1000, standardisert",:
Seljord,2018,kjønn samlet,0-74 år,Skader,"per 1000, standardisert",88.6355774020258
Seljord,2018,kjønn samlet,0-44 år,Skader,"per 1000, standardisert",90.1856235661678
Seljord,2018,kjønn samlet,0-24 år,Skader,"per 1000, standardisert",116.20807663957
Seljord,2018,kjønn samlet,0-14 år,Skader,"per 1000, standardisert",104.882526216623
Seljord,2018,kjønn samlet,15-24 år,Skader,"per 1000, standardisert",132.921014972483
Seljord,2018,kjønn samlet,25-44 år,Skader,"per 1000, standardisert",60.8291914914631
Seljord,2018,kjønn samlet,45-74 år,Skader,"per 1000, standardisert",86.3647213220757
Seljord,2018,kjønn samlet,45-64 år,Skader,"per 1000, standardisert",93.9843753150605
Seljord,2018,kjønn samlet,65-74 år,Skader,"per 1000, standardisert",72.2275701291888
Seljord,2018,kjønn samlet,75-79 år,Skader,"per 1000, standardisert",111.847509194674
Seljord,2018,menn,0-74 år,Skader,"per 1000, standardisert",101.775575535578
Seljord,2018,menn,0-44 år,Skader,"per 1000, standardisert",108.133753940312
Seljord,2018,menn,0-24 år,Skader,"per 1000, standardisert",142.013004732835
Seljord,2018,menn,0-14 år,Skader,"per 1000, standardisert",136.511757478905
Seljord,2018,menn,15-24 år,Skader,"per 1000, standardisert",149.554195858062
Seljord,2018,menn,25-44 år,Skader,"per 1000, standardisert",70.0092379978119
Seljord,2018,menn,45-74 år,Skader,"per 1000, standardisert",92.1155662183667
Seljord,2018,menn,45-64 år,Skader,"per 1000, standardisert",103.303785540462
Seljord,2018,menn,65-74 år,Skader,"per 1000, standardisert",71.1316328052032
Seljord,2018,menn,75-79 år,Skader,"per 1000, standardisert",:
Seljord,2018,kvinner,0-74 år,Skader,"per 1000, standardisert",74.9934737156345
Seljord,2018,kvinner,0-44 år,Skader,"per 1000, standardisert",71.0861862311069
Seljord,2018,kvinner,0-24 år,Skader,"per 1000, standardisert",88.7950020615983
Seljord,2018,kvinner,0-14 år,Skader,"per 1000, standardisert",72.5993116504769
Seljord,2018,kvinner,15-24 år,Skader,"per 1000, standardisert",115.16117145309
Seljord,2018,kvinner,25-44 år,Skader,"per 1000, standardisert",51.0722223614934
Seljord,2018,kvinner,45-74 år,Skader,"per 1000, standardisert",80.5014958425808
Seljord,2018,kvinner,45-64 år,Skader,"per 1000, standardisert",84.5161098558393
Seljord,2018,kvinner,65-74 år,Skader,"per 1000, standardisert",73.2914268142493
Seljord,2018,kvinner,75-79 år,Skader,"per 1000, standardisert",:
Seljord,2019,kjønn samlet,0-74 år,Skader,"per 1000, standardisert",93.8608481067808
Seljord,2019,kjønn samlet,0-44 år,Skader,"per 1000, standardisert",99.7879254050171
Seljord,2019,kjønn samlet,0-24 år,Skader,"per 1000, standardisert",112.752940151163
Seljord,2019,kjønn samlet,0-14 år,Skader,"per 1000, standardisert",110.562611257629
Seljord,2019,kjønn samlet,15-24 år,Skader,"per 1000, standardisert",115.833029393949
Seljord,2019,kjønn samlet,25-44 år,Skader,"per 1000, standardisert",86.3521261506679
Seljord,2019,kjønn samlet,45-74 år,Skader,"per 1000, standardisert",86.3515150829423
Seljord,2019,kjønn samlet,45-64 år,Skader,"per 1000, standardisert",92.5991335958591
Seljord,2019,kjønn samlet,65-74 år,Skader,"per 1000, standardisert",74.9250795521347
Seljord,2019,kjønn samlet,75-79 år,Skader,"per 1000, standardisert",38.4452998280175
Seljord,2019,menn,0-74 år,Skader,"per 1000, standardisert",111.514182835624
Seljord,2019,menn,0-44 år,Skader,"per 1000, standardisert",113.891654475205
Seljord,2019,menn,0-24 år,Skader,"per 1000, standardisert",120.085951750132
Seljord,2019,menn,0-14 år,Skader,"per 1000, standardisert",137.978902551511
Seljord,2019,menn,15-24 år,Skader,"per 1000, standardisert",97.6374383913265
Seljord,2019,menn,25-44 år,Skader,"per 1000, standardisert",108.803144268572
Seljord,2019,menn,45-74 år,Skader,"per 1000, standardisert",106.527636487726
Seljord,2019,menn,45-64 år,Skader,"per 1000, standardisert",109.503508782833
Seljord,2019,menn,65-74 år,Skader,"per 1000, standardisert",100.991808472608
